리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
11442441,li*******,2023-05-02 07:32:43.819479,뻔한 이야기의 나열입니다,힐링돼요,1
5232774,ks****,2022-04-22 17:45:29.61,진짜 시간가는 줄 모르고 읽었네요. 저자의 책에 상당히 많은 감동을 받았습니다. 힘들 때 매번 꺼내서 봐야하는 책이에요. 진화심리학적인 내용도 녹여져있고 상당히 작가님께서 공부를 많이 했구나 라고 느꼈습니다.   너무 좋았어요. 주변에 꼭 추천할거같아요.,고마워요,4
10153725,dh******,2022-11-13 18:00:32.049903,"읽었던 책들중에 가장 안와닿는책...?
후기도 좋고 인스타에 글귀가 자꾸 돌길래 구매해서 봤는데 글쓴 작가가 살아온 이야기만 구구절절한 책인거 같다
딱히 와닿게 아...! 하는 부분도 크게 없는 느낌이라
많이 아쉽고 쫌 어떤 부분을 잡아주기위해 쓴책인지 모르겠다...",고마워요,1
11443637,ba*****,2023-05-02 11:15:22.674283,잘 읽히긴 하나 별 내용이 없음,최고예요,1
5232768,mo*******,2022-05-10 09:22:48.93,책을 펼치자 마자 스르륵 읽게 되는 책입니다.가볍게 읽히지만 생각을 하게 합니다.지치고 힘들때 읽으면 힘이 되요.읽고 좋아서 친구에게 선물했습니다. ^^ 추천해요.,최고예요,4
11828519,gy********,2023-07-07 07:18:46.595503,"그 많은 후기들만큼 좋은지는 모르겠다. 그냥 여러사람들의  말이나 글을 약간 손봐서 편집한 느낌이랄까? 김성현 작가의 글은 처음인데 작가라기보단 편집자의 느낌이 든다. 

지면에서 상하좌우 여백을 조금 줄이고 활자를 조금 키우는게 가독성이 더 좋을듯 하다.

",공감돼요,1
11289155,ba*****,2023-04-05 09:00:36.007672,뻔한 이야기입니다ㅡ.ㅡ,힐링돼요,1
5232740,ha********,2022-05-30 00:23:14.696,"열심히는 살고 있지만 결과가 바라는 바가 나오지 않아 속상해냈습니다. 지쳐있을 찰나 제목을 보고 구매하여 읽었는데, 살아갈 용기를 얻었습니다. 누군가에겐 그냥 지나가는 책한권일지 모르겠지만, 저에게는 가슴따듯해지는 응원이였습니다. 좋은책, 좋은말. 머리가 아닌 가슴에 새기고 앞으로 잘 살아볼게요. 감사합니다 작가님.",최고예요,4
5232737,yu*****,2022-08-10 20:25:06.616,"하고 싶은 싶은 것들을 하면 사는 것으로 시작해 하고 싶은게 있으면 지금 당장 해라로 마무리~지금 하고 싶은 일이 있으면 도전해라. 도전하지 않으면 걱정만 남는다.나에게 관심 없는 그 누군가의 시선에 얽매이지 말고, 하고 싶으면 해라.하고 싶은 그 어떤 일을 하면 그것은 당연히 처음가는 길일 것이다. 새롭게 시작하는 모든 것이 처음이다. 탓(핑계)로 삶의 빈틈을 매꾸지 말고 그냥 시작해라.",최고예요,4
10686469,dl******,2023-02-02 11:36:40.478063,"직장을 다닌지 5년정도 되었습니다...어느날 갑자기 쳇바퀴같은 삶같다는 생각이 더무 들더라구요
언제까지 이 일을 해야할지도 모르겠고....내가 정말 이렇게 살고싶지에 고민이 깊어져만 갔습니다.
그러다가 교보문고에서 우연히 이책을 발견하게 되었습니다.
책에 이런 문구가 있더라구요

우리가 보내온 대부분의 시간들은 &lsquo;좋아하는 일&rsquo;을 찾기보다
 &lsquo;해야만 하는 일&rsquo;을 더욱 능숙하고 쉽게 처리하게끔 교육받아 왔습니다.&nbsp;
사회가 만들어준 룰을 지키며 살다보니 어느새 저는 좋아하는 일보다는 '해야만 하는 일'을 사는 삶을 살고 있었구나 라는 생각이 들었습니다. 이제 제 나이 32살.. 아직 늦지 않았다고 생각합니다
천천히 이제부터 좋아하는 일을 찾으면서 살아보려구요
이 책을 읽으면서 참 따듯하다는 생각이 많이 들었습니다
누구에세도 쉽기 털어놓지 못한 고민들에 대한 답을 들은거같아요
책 좋았습니다



",최고예요,4
