리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
1758032,he********,2022-02-15 22:20:34.686,역시 대단하네요.. 정유정 작가는 천재가 아닐까 생각했네요. 읽다보면 화자의 입장에 이입해서 나도 모르게 싸이코패스처럼 생각하고 있는 나를 발견하고 섬짓했습니다. 당분간 밝고명랑한 책들 읽으면서 요양(?)이라도 해야할 것 같네요..,재밌어요,4
1758063,fi******,2019-04-07 04:10:43.246,"앉은 자리에서 쭉 읽어내릴수 있는 책이에요. 정말로 악의 신 기원을 찾아내는 듯한 느낌. 그야말로 책의 제목을 통감할 수 있게 되는, 주인공이 악인인데 나도 모르게 감정이입을 해버렸네요.",공감돼요,4
1757929,dn*******,2016-10-01 15:05:28.236,"읽다보면서 종의 뜻과 기원의 의미를 알았다.
인간에 대한 악의 대한 통찰이 깃든 책이엇다.",고마워요,4
1758318,rn********,2020-10-13 03:00:34.403,마지막에 가서 와 미쳤다 대박이다 혼잣말 하면서 읽었어요. 너무 재밌게 있었습니다. 작가님 소설 또 읽어보고 싶네요,고마워요,4
1757890,kn*****,2016-09-13 15:34:11.756,끝까지 너무재밌어요,최고예요,4
12569064,ha********,2023-11-19 10:05:11.80249,역시 정유정작가님!!,최고예요,4
1758174,pq****,2016-10-16 11:27:59.65,재밌어요 시간가는 줄 모르구요,최고예요,4
13737132,ye********,2024-05-10 18:32:38.04563,내용 너무잼고 알차요,힐링돼요,4
13263089,00********,2024-03-04 09:58:14.007518,재밌습니다!!!! 몰입이 확 되는 소설책이였어요,재밌어요,4
12422986,ke*****,2023-10-24 00:59:41.650978,재밌게 잘 읽고 있는 중이예요,최고예요,4
1758207,im*****,2021-06-24 16:05:39.99,방송에서 작가님을 만나고 언젠가 읽었던 7년의밤이 생각나 영화로 본 후 다른 책도 읽고싶다는 생각에 28을 읽고 악에 대한생각보다 코로나와 같은 전염병에 대해 생각하며 읽었는데 이번 종의기원은 엄청 잘 읽히고 흥미진진하게 읽으면서 선과악 어느것이 먼저 발생한것인가? 생각하는 시간이 되었네요.,최고예요,4
1758155,mi********,2016-08-12 10:37:38.843," 이후로 계속 기대 이하... 그래도  때부터 열렬한 팬이 된지라, 이 출간된 뒤에 바로 구입했고, 심야책방에 출연했을 때도 달려갔는데... 책은 너무 실망이다. 정유정 작가 글의 장점은 흡입력과 속도라고 생각했는데, 부터는 점점 세세한 묘사에 치중하는 느낌이다. 은 솔직히 너무 지루해서 중반부까지 팬심으로 억지로 읽었고, 지금은 덮어뒀다. 딱히 결말이 궁금하지도 않고, 뒷내용이 궁금하지도 않다. 순문학 작가가 되고 싶은 건가? 지금까지는 정유정 작가의 신간이라면 고민하지 않고 구입했지만, 다음 작품부터는 고민하고 구입할 것 같다. 정말 실망의 연속...",,1
1758024,19******,2016-07-19 13:56:31.696,&lt;7년의 밤&gt;만킁 재미있기를.,,3
1757925,19******,2016-05-26 16:57:38.716,"경험에서 우러나온 전문적인 지식이 더해져서 그런지 글에 힘이 있고 흡입력이 있었습니다. 첫번째 책장을 넘기면서 주인공의 긴장감을 함께 느끼면서 읽다보니 숨막히는 생과사의 질주를 저 또한 마친 느낌이었습니다. 세세하고 치밀한 서술들 덕분에 머릿속 영상들이 너무 잘 그려졌습니다. 과거와 현재의 퍼즐 맞추기는 정유정 작가의 특유의 스타일 인 것 같습니다. 그런데 너무 상황설명을 충실하게 해서 그런지 약간의 흥미와 상상력이 떨어지면서 아쉬운 느낌이었습니다. 그래도 &lt;7년의 밤&gt;에서 아쉬웠던 마무리가 좀 더 나았다는 생각을 해봅니다. 인간의 내면에 대해 저 역시도 요즘 관심이 많았는데 다시 한번 선과 악에 대해서, 종의 기원에 대해서 생각해보게 되었던 시간이었습니다.",,2
1757942,sk****,2016-05-20 11:16:20.36,책이 오고 하루만에 다 읽었네요 정유정작가의 책이라 엄청 기대를 하고 봐서인지 전작인 28보다도 여운이 오래가진 못하는거 같아요.  물론  끝까지 몰고 가는 긴장감이나 정유정작가 특유의 날이 선 문체는 너무 좋았어요. 책을 읽을때 뉴스에서 강남역 살인사건이 나오니 또다른  생각이 들기도해서 그들이 지금 내 주변에 있을수도있다는 생각이 드니 조금은 무섭네요..,,3
1757959,ba******,2016-05-16 16:27:29.73,드뎌 배송받고   읽기시작요.다음장 궁금해서  책을놓을수가없네요,,4
15615336,je*******************,2025-04-05 01:03:24.162729,잘받았습니다 감사합니다 ,최고예요,4
15603010,tn********,2025-04-02 10:40:11.226786,결말이 궁금해서 계속 읽게되는 책입니다.,재밌어요,4
15597278,yk******,2025-04-01 08:37:36.356601,한번쯤 꼭 읽어봐야하는 책입니다,최고예요,4
15581206,he******,2025-03-28 13:51:46.592645,아이가 읽으려고 샀는데 아직은 어려워 하네요.,재밌어요,4
15549535,go*******,2025-03-21 00:05:45.808338,"너무 재밌어요…
몰입도가 엄청 높아요. 책 읽기 싫어하는 사람인데도 완독하는데 9일 정도밖에 안 걸렸어요!!",최고예요,4
15504079,dk********,2025-03-11 15:47:15.647138,"책 내용은 좋습니다!
그러나 중간중간 인쇄가 흐리게 된 페이지가 있네요",최고예요,4
15500160,ki********,2025-03-10 20:03:18.406712,"아직 책의 1/5정도 읽고있는 중입니다.
책의 흐름은 흡입력 있고 전개도 시원시원하고 재밌습니다. 
약간 시간대가 꼬이는 부분에서 ??? 하지만 여전히 술술 읽히고있습니다.
.
.
다만 작가님과 내용의 문제가 아닌 책 자체의 인쇄 문제인지
어느 페이지는 하얗게 본래 인쇄강도가 5라고 쳤을때 몇몇 페이지는
인쇄강도가 2-3사이로 옅게 된 부분이 깨나 나옵니다.
술술 읽하다가 갑자기 그부분이 나오면 잠시 덮고 나중에 다시
읽고있습니다. 이부분만 제외하면 정말 재밌게 읽고있습니다.
책의 재고 자체를 오래가지고 있다가, 이제서야 꺼낸 문제인지 뭔지는
잘 모르겠지만. 일단 읽히니 읽고있습니다.
그래도 말은 하고싶어서 리뷰로 남깁니다.
.
책의 내용과 읽힘은 불만이 전혀 없습니다.",재밌어요,4
15487010,sw*****,2025-03-08 12:41:28.767183,뮤지컬로 나온다고하여 읽으려구요^^,최고예요,4
15481911,mi******,2025-03-07 15:13:38.860666,"완전한 행복도 구매하려구요 
정말 잘샀다는 생각이 들었어요",최고예요,4
15455668,si*******,2025-03-02 23:18:00.04528,진짜 너무 좋아요 제 최애 소설중 하나이고 제 인생 소설중 하나이고 제 최애 책 중 하나입니다. 저 이걸로 정유정 작가님 덕질을 시작했어요. 싸이코패스의 악의 발단을 그려낸 묘사가 정말 예술입니다. 저도 주인공에 동화되어 어느새 자기합리화를 함께하고 있을 정도!! 정말 강추합니다.,최고예요,4
15384481,sw******,2025-02-16 09:06:11.174536,세심하게 쓴 글. 주인공의 상황에 이입되어 몰입할 수 있었다,재밌어요,4
15380325,km*******,2025-02-15 07:58:56.491966,정유정 작가님.. 믿고 구매했습니다!,최고예요,4
15378708,jy*****,2025-02-14 20:59:41.547919,조금 어렵고 난해한 내용이었는데 읽으면 읽을수록 점점 빠져들게 되네요 너무 피폐하고 어두워서 여운이 많이 남는 듯합니다 그리고 내용이 좀 뒤죽박죽 되어있는 느낌이라 정신 없기도 하고 기대한 만큼의 재미는 아니었음,재밌어요,3
15369459,na*****,2025-02-12 16:51:16.219848,"성선설과 성악설.
성악설을 뒷받침할 소설이 아닌가 한다. 무의식에서의 악행을 마주하는 충격은 힘들지만 흥미롭다.",재밌어요,4
15367150,to******,2025-02-12 04:43:12.470644,매우 빠져드는 이야기..,재밌어요,4
15354444,le*******,2025-02-09 10:36:33.239559,재밌습니다 추천합니다,재밌어요,4
15339454,im****,2025-02-05 22:21:16.962247,언젠가 사이코패스한테 교육을 잘 시키면 평범한 사람들처럼 지낼 수 있다는 말을 본 적 있어요 만약 유진에게 유진의 상태를 속이지 않고 말한 후에 교육을 잘 시켰다면 책과 같은 사건들이 발생했을까 하는 궁금증이 듭니다 유진이 먹던 약 ‘리모트’는 어쩌면 사회가 바라보는 사이코패스들에 대한 편견이 아닐까요 무작정 억압하는 것만이 유일한 방법이라고 생각되지 않네요,재밌어요,4
15330121,le*******,2025-02-04 00:48:36.183633,이런 소설을 처음 읽어보는데 정말 재밌어서 빠르게 읽었습니다!!,최고예요,4
15301915,le*****,2025-01-28 03:04:02.715302,워낙 유명한 책이라 읽어보고 싶어 구매했어요,최고예요,4
15289975,tj******************,2025-01-24 12:54:31.488527,흡입력 있는 이야기 ,최고예요,4
15248874,fe*****,2025-01-13 22:46:23.362447,펴자마자 다 읽어내린 책. 참 안타까운 해진이.,재밌어요,4
15237260,jy*****,2025-01-11 09:06:49.56848,열심히 읽고 있는 중입니다. 술술 읽혀요~ 작가님 특유의 어두운 분위기가 힘들면서도 사람을 끌어당기는 힘이 있는 것 같습니다. ,재밌어요,4
15225723,cs*****,2025-01-08 15:53:06.49994,너무 재미있네요  이제서야 읽었네요,재밌어요,4
15222096,hn*****,2025-01-07 20:02:00.157239,뮤지컬 보고 원작도 궁금해서 샀어요,고마워요,4
15217508,jj****************,2025-01-06 20:25:34.48901,딸한테 선물했는데 인생책이래요^^,최고예요,4
15207468,al********,2025-01-04 14:31:59.397013,술술 잘 읽혀요. ,최고예요,4
15207232,tr********,2025-01-04 13:43:20.134009,책 상태 좋고 배송 빨라서 좋아요,최고예요,4
15205226,ja******,2025-01-04 06:37:51.716997,역시 재미있게 읽고 있어요,최고예요,4
15189348,st****,2024-12-31 15:30:50.074327,주인공 인간 내면의 악에 자세히 써내려서 읽는데 너무 흥미러웠음,최고예요,4
15186189,la*******************,2024-12-30 20:15:31.674741,역시 정유정 넘 재밌어요,최고예요,4
15145211,ky***************,2024-12-20 13:35:17.495828,"인쇄가 잘못된 부분이 있어 교환신청 했고 빠르게 다시 잘 받았습니다
정유정작가 좋아해서 구매했어요
28 재밌으니 강추하고 이것도 재밌었음 좋겠네요",공감돼요,4
15136854,ad****************,2024-12-18 07:26:32.37043,재밌다는 평이 많아서 엄청 기대중입니다,재밌어요,4
15123904,dl*****,2024-12-14 16:25:29.71405,"아직 읽기전이에요
영원한천국을 읽고 작가님의 다른 책도 궁금해 찾아보다가 유명한 작품이길래 구매했습니다",최고예요,4
15085598,gh*****,2024-12-03 20:38:30.059571,정유정 작가님 책은 믿고 삽니다,고마워요,4
15084093,jh*****************,2024-12-03 12:26:10.393599,졸린데 궁금해서 멈추지 못하고 계속 읽었어요! 정유정 작가님 다른 작품도 구매했어요!,재밌어요,4
15076121,Ha*******,2024-12-01 07:24:30.259722,좋아요 좋아요 좋아요 좋아요 ,최고예요,4
15042286,ch********,2024-11-21 06:48:09.886287,"도파민이 분비되는 생생한 현장감, 꿈의 조각 같지만 자신의 기억인 남자와 지켜보는 우리들. 소속감과 긴장감이 팽팽하다.",재밌어요,3
15035989,je********,2024-11-19 13:10:30.549753,개연성이 좀 떨어지는 부분이 있긴해요,재밌어요,2
14984093,gu********,2024-11-05 09:03:37.16422,추천받아 읽어봤습니다,재밌어요,4
14983334,li********,2024-11-04 22:55:35.387889,재미있게 읽고 있어요. 역시 한강 작가님,최고예요,4
14975964,ki*******,2024-11-03 00:19:05.135081,"리뷰들 정말 공감갑니다..! 자신도 모르게
악인인 주인공 시점에서 이입해버리게 됩니다.
몰입도 높았고 너무 재밌게 읽었습니다
정유정 작가님 다른 작품도 꼭 읽어봐야겠어요 :)",재밌어요,4
14975874,sy******,2024-11-02 23:56:52.615579,추천받아서 구매했어요,재밌어요,4
14967368,sj****,2024-10-31 21:16:30.890706,아이가 책 욕심이 있네요 ^^,재밌어요,4
14960506,ww******,2024-10-30 10:33:34.075725,좋아요 유익해요~~,재밌어요,4
14951107,ja******,2024-10-28 07:46:45.508969,이것도 읽지 않았어요,고마워요,4
14935783,au*****************,2024-10-24 13:39:59.57019,영화를보는듯한 긴장감,최고예요,4
14934146,gw*********************,2024-10-23 23:11:21.342167,"전개가 시작하고 나서 지루할 틈도 없이 숙숙 읽었습니다.
‘개병이 돋는다’ 등, 뭔가 강렬하게 표현된 어구들도 좋았습니다. 면도칼, 면도칼, 면도칼...
교회......
",재밌어요,4
14909897,lm********,2024-10-18 07:11:14.003229,최고에요 꼭 읽어보세요,최고예요,4
14878315,gu*****,2024-10-10 14:53:34.723982,책을 보고나면 피맛이 난다 할 정도로 무서운 언니 정유정 작가님 책 너무 좋아요,최고예요,4
14876632,du****,2024-10-10 00:16:52.212509,재미있어요 천천히 읽는중이에여,재밌어요,4
14859055,qa*****,2024-10-04 23:14:05.312993,"인물 심리묘사가 엄청 자세하게 적혀있는데, 이야기가 어떻게 전개될지 너무 궁금해서 단숨에 읽었네요. 정유정 작가님 책은 처음인데 최근 신작 영원한 천국도 기대됩니다.",재밌어요,4
14841878,lm********,2024-09-30 16:22:14.020894,기대되요 명불허전 ,고마워요,3
14803996,mw****,2024-09-29 12:21:59.444693,기대되는 작품~~~^^,최고예요,4
14755561,mw****,2024-09-27 10:15:50.073334,기대해요~~~정유정!!!,최고예요,3
14668447,be******,2024-09-19 23:55:04.798294,재미있게 읽었습니다.,최고예요,4
14667829,pa******,2024-09-19 23:10:50.945922,gooooooood,재밌어요,4
14619144,gu*****,2024-09-12 18:28:46.039727,기다리고 기다리던 종의기원 책이 도착했네요~~ 내용이 워낙 어마무시하여 피맛이 난다는 평을 듣고 와 역시 무서운언니 정유정 작가님 책이구나 하고 주문했는데 기대됩니다,최고예요,4
14606130,ha*******,2024-09-11 00:01:53.967853,진짜 재밌습니다 앉은 자리에서 다 읽어버렸습니다,재밌어요,4
14578158,km*****,2024-09-07 14:36:43.445933,빠르게 배송해주셔서 감사합니다 ,고마워요,4
14546085,no****,2024-09-03 13:52:47.4443,읽어 보기에 재미있는 책입니다.,고마워요,3
14500249,da****************,2024-08-28 22:13:12.316804,좋은 소설이 뭘까 라고 생각해보면 답이 없는데 재밌는 소설이 뭘까 라고 생각해보면 책을 펼치자마자 끝까지 읽게되는 소설인것 같다. 종의 기원이 그랬다. 그렇다고 좋지않은 책이냐 하면 그것도 아닌것 같다. 읽는다는것의 즐거움을 알게 해주는 책.,재밌어요,4
14462614,yo********,2024-08-24 22:58:39.774296,"‘프레데터’ 라는 용어가 드라마에 등장하나 이물감이 들지 않는 요즘 세상,  ‘사이코패스’ 의 내면을 이다지도 친밀하고 몰입감있게 다루는 서사가 압도적입니다. 영화화 되기를 바라요.",재밌어요,4
14453200,cl******,2024-08-23 15:55:41.621957,정유정작가책은 항상 재밋게보고잇어요,재밌어요,4
14444020,we*******************,2024-08-22 12:23:44.941367,1인칭 사이코패스 시점에서 보는 살인사건 스토리가 정말 참신하고 재미있었어요.,최고예요,4
14404110,cl******,2024-08-16 18:27:41.067229,정유정작가는 믿고봅니다 꽤두꺼운데 술술익혀요,재밌어요,4
14364064,du******,2024-08-10 16:31:14.764514,재밌게 잘 읽었어요.,재밌어요,4
14318224,cl******,2024-08-03 17:50:37.386321,재미잇어요 정유정책은 실망하지않음,최고예요,4
14303732,ti*******,2024-08-01 20:39:58.554137,아이가 주문해달라고해서 주문했어요,최고예요,4
14284873,br******,2024-07-30 23:14:43.004008,작가님 작품은 믿고 읽어요,최고예요,4
14278800,gp******,2024-07-29 23:26:23.834166,예전부터 담아뒀던 책이였는데 벼르고 벼르다 이제 읽어보네요 잘 읽을게요 ~,고마워요,4
14173748,le******************,2024-07-14 00:11:54.370714,유익합니다추천드려요,힐링돼요,4
14137618,wk********,2024-07-08 10:18:29.663389,심리묘사 대단하네요 재밌어요,재밌어요,4
14104101,gp******,2024-07-03 22:12:48.212505,피폐 소설 모음에 빠지지 않는 책. 하도 재밌다길래 읽었다. 결론적으로 재밌고 술술 읽혔으나 내겐 기존의 반응만큼 그렇게 소름끼치지는 않았다. 밤에 읽으며 살짝 무서운 느낌을 받긴 했지만.. 그게 그거인가..? 여하튼 술술 읽히는 재밌는 소설을 찾는다면 추천!!!,재밌어요,4
14091569,wn*******,2024-07-02 00:43:50.19919,너무 궁금했던 책! 드디어 읽어 봅니다,고마워요,4
14077290,te*****,2024-06-30 16:17:29.209002,흥미로운 전개와 내용,최고예요,4
14074379,sj******,2024-06-30 11:42:32.277227,재미있게 잘 읽고 있습니다. 최고네요.,재밌어요,3
14062866,kw**********,2024-06-29 09:02:51.920813,두고두고 읽어보기 좋은 책입니다.,최고예요,4
14006856,wk********,2024-06-19 22:51:47.019207,재밌어요ㅋㅋㅋ결말도 좋았어요,재밌어요,4
13969183,cm*****,2024-06-14 00:14:48.369126,자세한 묘사가 상상력을 자극하네요 잘 읽었습니다,최고예요,4
13868935,pj***************,2024-05-31 14:08:19.621202,배송빠르고 베스트셀러 답네용,최고예요,4
13839858,su********,2024-05-26 22:45:11.170035,종의기원 나도 읽었다,최고예요,4
13780879,zq****,2024-05-16 17:42:52.417984,잘 읽겠습니다ㅎㅎㅎ,재밌어요,4
13757005,se********,2024-05-14 02:16:09.987377,인물의 감정선 따라가며 읽으니 재밌음,재밌어요,4
13680050,jy*****,2024-05-02 23:04:11.752553,재밌어요~ 흥미진진합니다~,재밌어요,4
13667697,th*****,2024-05-01 12:48:20.10536,작가님 책 처음 보는데 궁금해요!,재밌어요,4
13657495,jy****,2024-04-29 22:04:16.096987,반전의 반전을 거듭하는 소설.,최고예요,4
13631664,oh*****,2024-04-25 05:58:11.672418,무섭다 무섭다해서 구매한 책입니다,재밌어요,4
13594477,cy****,2024-04-19 19:42:22.479561,와 읽는즁인데 진짜 재미있어요 마지막 결말도 궁금합니다!,최고예요,4
13577875,he*******,2024-04-17 17:05:53.189427,작가님 다음 작품 너무 기다려지네요 최고입니다,최고예요,4
13565264,ho*****,2024-04-15 18:00:40.741666,책이 너무 재밌었어요,최고예요,3
13498450,mi*****,2024-04-05 11:20:24.150833,"잔인해요…
싸이코패스 이야기",재밌어요,3
13461946,ra*******,2024-03-31 12:02:56.25849,"강렬했던 소설입니다. 악역의 입장에서 서술되는 내용이기 때문에 읽으면서 불편함이 있을 수 있습니다. 이유는 악역의 심리와 행동에 몰입하면서 읽게되기 때문에 우리가 가진 도덕적 관념과 충돌하게 된달까요.
그래도 악역이기 때문에 마지막까지 긴장감있게 몰입하게 됩니다. 악역의 이야기를 바라보고 있는 독자를처럼 그를 소중한사람으로 두었던 선역들의 마음도 더욱 공감하게 되구요.
아무튼, 꽤 시간이 지난 소설임에도 왜 지금도 많은 사람이 읽고 구매하고 있는지 알 수 있었던 것 같습니다.",재밌어요,4
13449851,me******,2024-03-29 14:12:00.2211,정유정 작가님 늘 존경합니다.,재밌어요,4
