리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
14083452,se********,2024-07-01 07:29:30.507643,세상 좆같음에 내가 부처가 되는 느낌♡,집중돼요,4
14096428,ma********,2024-07-02 21:03:47.592868,"* 좋은점
- 페이지당 문장이 짧아 읽기 쉬워요.
- 오랜만에 책을 읽는다면 성취감도 느낄 수 있어요.

* 부족한점
- 현대인을 위해 쉽게 초역하기 위해 무리하게 초월 번역을 하였습다. 
- 아난다를 독자(당신)로 바꿔서 어색합니다. 아난다의 시선에서 붓다의 말씀을 들어야 올바르기 이해될 때도 있는데, 아쉽습니다. 

오랜만에 다시 독서를 시작하려고 하시는 분들에게 추천 드립니다.",쉬웠어요,2
14044205,le*****,2024-06-26 09:50:34.547384,독은 상처가 없는 손에 스며들지 못한다,최고예요,4
15031947,bb******,2024-11-18 15:18:43.976542,리뷰가 좋아서 샀는데 완전 뜬구름 잡는 내용,쉬웠어요,1
14273917,je*****,2024-07-29 10:22:05.256232,개인적으로 일본작가의 글은 읽지 않는데 부처님 말씀=좋은 말씀이라는 집착을 못 버리고 읽는데 역시나 그닥 좋은 말씀은 아닌 듯 합니다.내용을 추스려도 너무 많이 추스려 읽을거리도 없고 소제가 내용의 전부..동기부여가 되지 않아요,쉬웠어요,1
14186695,ck****,2024-07-15 23:35:14.488758,"고만고만한 사람들끼리 모여서 술퍼먹으며 인생상담 미래에 대한 얘기보다.
초역이 어쩌구 저쩌구 하는 사람들과 말하고 논하는것 보다
너무도 쉽고 의미심장한 문장들로 구성되어 있으므로
읽고 사색하고 필사하면서 마음을 다스리는 글쓰기 명상에 딱좋음!",도움돼요,4
14035014,he******,2024-06-24 19:07:25.801684,어디선가 본 문구들이지만 그 문구들이 마음을 편안히 만든다 ,도움돼요,4
15263955,ho********,2025-01-17 16:20:52.730216,"
유퀴즈에서 장원영님이 말한거 보고 너무 좋아서 
사봤는데 쉽게 읽을수있는 내용이라 더 좋네요 ㅎㅎ 원영씨가 마음의 평화가 필요할때 집에서 한장씩 읽었다는게 뭔뜻인지 알거 같아요 살면서 도움되는 내용이라 소장하고 틈날때마다 읽어볼거 같아요ㅎㅎ ",도움돼요,4
14185080,tr******,2024-07-15 20:51:43.188737,이 책을 읽다가 어느 구절에서 눈물을 쏟았습니다. 별 생각 없이 구매한 책에서 이렇게 큰 위로를 받을 줄은 몰랐어요. ,도움돼요,4
14000549,du*****,2024-06-18 20:24:55.836914,돈이 아까운 책이네요...,쉬웠어요,1
13983173,si*****,2024-06-16 11:26:42.121833,일과 시작 전 또는 잠들기 전에 가볍게 읽고 하루를 돌아보고 리마인드하는데 도움이 되었습니다. ,도움돼요,4
14356033,hk****,2024-08-09 08:16:48.957792,너무 현대화한다고 번역한것이 이상하고 부자연스럽게 보이네요,쉬웠어요,2
15264787,oi*****,2025-01-17 20:11:20.824154,"“그 옛날에도 잠자코 있는 사람은 ‘무뚝뚝하다’고 욕먹고, 말 많은 사람은 ‘수다쟁이’라고 비난받고, 예으이를 갖춰 말하는 사람조차 ‘뭔가 꿍꿍이가 있는 게 아닐까’라는 악평을 받았습니다.”",도움돼요,4
14263396,ql*****,2024-07-27 10:47:49.268998,미리 읽었더라면 나의 혼란한 인생에 도움이 되었을 책,도움돼요,4
14209129,ni*****,2024-07-19 15:33:00.093035,"마음을 다스리고자 구매하게 되었습니다
도착하자마자 읽고 있습니다
좋아요",도움돼요,4
14201945,um****,2024-07-18 12:48:58.216591,"짧게 나와서 빨리 읽을수 있었어요~
마음이 편안해지도록 도움이 되는 책이네요~
",쉬웠어요,4
13979243,hu*****,2024-06-15 20:34:13.375791,어려운 내용이 쉽게 설명되어 있네요,쉬웠어요,4
15471888,ti********,2025-03-05 21:20:34.737557,기대했는데 너무 뜬구름 잡는 얘기만 가득하고 전혀 공감이 되지 않는다. 좋은 글귀를 가져온 건 맞지만 필사를 해볼 만 한 문장이 없다. ,쉬웠어요,1
15471757,yo********,2025-03-05 20:56:12.370257,"마음 심란해서 읽었는데
읽다보니 부처 덕후될거 같아요
삘받아서 불상도 하나 구입했습니다 추라이",도움돼요,4
15295309,jy*****,2025-01-25 23:00:29.29068,마음 틈새로 바람이 통하는 것 같아요,도움돼요,4
15268728,ma***************,2025-01-18 19:29:22.194838,무한경쟁 속에서 긍정적으로 사고 하는 걸 배움니다. 종교적인 내용은 거의 없고 현대어로 해석해서 이해하기 쉽내요 . 좋은 책이네요 ,집중돼요,4
14257683,75*****,2024-07-26 15:55:05.716805,잘 읽고 있어요^^,도움돼요,4
14167526,jb*******,2024-07-13 06:19:15.826122,잊고살아가는 삶 되돌아 보게한다,도움돼요,4
14157210,jy****************,2024-07-11 11:01:08.664903,인생에 많은 도움이 됩니다.,도움돼요,4
14033244,ry******,2024-06-24 13:58:33.6054,"한페이지 한페이지 모두 마음에 다가오네요
",추천해요,4
14020849,br*******,2024-06-22 13:11:16.185231,와 닿네요.제 인생에 도움이 됩니다.,추천해요,4
14009605,vi********,2024-06-20 14:59:53.982595,"서점가서 직접 고른 책..
",추천해요,4
14001861,ni******,2024-06-18 23:37:06.582696,초역 부처의 말. ,최고예요,4
13996399,sa***,2024-06-18 07:00:23.959619,한줄 한줄 곱씹게 됩니다. ,최고예요,4
13983570,ry******,2024-06-16 13:14:51.731838,"all the best!!
",도움돼요,4
13970595,ky********,2024-06-14 10:48:38.183017,  잘 읽어 보겠습니다.,도움돼요,4
13929402,hj*****,2024-06-08 14:30:34.813487,도움이 되는 말들이 많습니다,도움돼요,4
15385841,ha******,2025-02-16 14:56:11.744605,편하게 아무곳이 펼쳐서 읽을 수 있어요.,추천해요,4
