리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
13040305,yj****,2024-01-31 19:30:17.131432,"스위치온 다이어트를 경험 해보고 난 이후부터 지금까지 쭉 박용우 박사님의 오랜 팬입니다.
스트레스에 워낙 취약하여 젊은 나이부터 대사증후군에 공복 당뇨, 고혈압 등으로 적신호가 켜진 제 건강 상태에 스위치온 다이어트는 정말 최고의 처방이었어요.

박사님이 누누이 강조하시는 것처럼 몸이 건강해지니 살은 자연스럽게 빠지더군요.
그 이후로 박사님이 출간하시는 책부터 출연하시는 영상까지 모두 찾아보고 고집스러우리만큼 진짜 사실만 이야기해 주시는 박사님의 진정성에 더욱 큰 믿음을 가지게 되었어요. 
이번 내몸혁명 책도 유튜브 보자마자 구매하여 정독하였습니다.

역시나 한 우물만 30년 이상 파신 박사님의 통찰은 엄청났습니다.

당연히 모든 사람의 몸 상태가 같을 수는 없습니다. 
하지만 저에게는 최적의 솔루션이였고, 이 책 속에는 누구에게나 적합한 내용이 담겨있다고 감히 생각해 봅니다.
 
의학적 지식이 전혀 없는 저 같은 사람도 쉽게 이해할 수 있도록 적혀져 있는 명서라고 생각합니다.
그런 말이 있죠, 설명할 수 없다면 이해한 것이 아니다.
그런 측면에서 박용우 박사님은 체중관리 측면으로는 통달하신 것으로 보입니다.

팬심으로 글이 너무 길었습니다.
정말 내가 사랑하는 사람들 누구에게나 추천하고 싶은 책입니다.
연초에 사랑하는 이 감사한 이들에게 이 책으로 마음을 전할까 합니다.

내돈내산 구매인증으로 글에 진심과 감사를 담아봅니다.
",최고예요,4
12802582,ja******,2023-12-29 00:16:37.656963,스위치온 다이어트로 도움받았던 1인입니다. 다이어트에 대한 지식을 쉽게 알려주셔서 좋았는데 이번 책에는 더 다양한 내용이 담겨 있는 듯하네요. 기대됩니다!,추천해요,4
12875726,kk*****,2024-01-08 11:43:03.310929,"솔직히 누군지도 모르는데, 친구가 사보라고 해서 샀습니다.
책을 통해 박용우 박사님이 누구인지 알았고 팬이 되었습니다.
제 나이가 53인데 책 내용이 아주 유익하여 주말에 다 읽었습니다.
감사합니다. 저도 친구에게 추천하고 있습니다.",추천해요,4
12875695,jy*****,2024-01-08 11:33:46.709356,요즘 건강한 몸 만들기에 관심있어서 구매해봤어요!!! 유투브로도 박용우박사님 컨텐츠 잘 보고있어서 더더욱 기대되요,도움돼요,4
12802536,dd*****,2023-12-29 00:05:35.041676,잘 읽고 꼭 실천해보겠습니다. ,추천해요,4
14116860,bu**********,2024-07-05 09:07:49.529633,최고의 몸관리 책입니다 저 이거로 4주만에 10키로 빠졌어요,도움돼요,4
12890281,wo*****************,2024-01-10 13:52:42.201773,그동안 잘못 알고 있었던 다이어트의 개념을 바로 잡는데 큰 도움이 되었습니다.  근거 없는 건강식품과 특효약에 매달리지 않고 4주 플랜 시작하여 '건강한 몸' 만들기 시작합니다.    ,추천해요,4
12859056,du*****,2024-01-05 17:49:20.716897,"새해를 맞이해서 건겅해질라고 찾아보다가 숫자에 집착하지말고 몸을 바꿔란 제목에 끌려서 삿습니다. 내용이 어렵지 않네요.  올해 꼭 실천해봐야 겟네요.
뭔가 새로운 패러다임인데 완전 공감은 가서  올해는 꼭  다욧 성공할꺼임.  ",추천해요,4
13786787,su****,2024-05-17 17:55:20.5491,"이책읽고 15키로 감량했다는분이있어서 
구매해봤어요",도움돼요,4
13703588,jo******,2024-05-05 10:54:52.51632,좋은책입니다 꼭 읽어보세요 ,도움돼요,4
13586805,lo********,2024-04-19 00:19:08.83477,건강해지고 싶어서 샀습니다,도움돼요,3
12934250,su*****************,2024-01-16 17:22:03.889675,무조건적인 다이어트 보다 건강한 다이어트를 하기 위해 필요한 책입니다. 24년에는 책을 읽고 건강한 몸을 만들기 위해 노력할 수 있을 것 같습니다!,추천해요,4
12856457,fe****************,2024-01-05 10:56:23.109861,비만 및 다이어트 전문가의 지식과 경험을 따라 잘 읽고 저도 일상에서 실천하겠습니다.,추천해요,4
13932569,kh******,2024-06-08 23:17:15.05337,유튜브로 보다가 책으로 소장하며 공부하고싶어서 구매했는데 도움됩니다!,도움돼요,4
13822642,yo******,2024-05-23 19:52:40.571539,다이어트와 대사이상이라는 걸 조금 더 이해하는 것 같아요~,도움돼요,4
13764687,bl******,2024-05-15 07:27:06.060043,"숫자보다 몸을 바꿔라
간헐적단식 할려고 구매",도움돼요,4
13748847,ir*****,2024-05-12 17:09:02.64373,건강에 대한 관심 또는 근심으로 계속 구매,추천해요,4
13746591,nc****,2024-05-12 07:16:27.415995,박용우 원장님 최고입니다,최고예요,4
13728410,ch****,2024-05-09 08:58:32.968344,나이 들어가며 건강을 걱정하게 되는데 핵심을 알려주는 책.,도움돼요,4
13728376,cl*****,2024-05-09 08:56:12.663956,대사증후군에 대해 제대로 공부 하게 되었습니다 BMI는 비만에 큰 지표가 안된다는것도요!,추천해요,4
13706062,by*****,2024-05-05 19:37:01.741613,다이어트에 관한 오해를 바로잡아주는 지식과 적용 가능한 대안이 유용합니다.,도움돼요,4
13684208,le*******,2024-05-03 09:38:41.468401,다소 전문적인 내용이 있기는 하지만 지금까지 갖고 있던 다이어트에 대한 통념을 바꿔준 책입니다. 책 읽고 두달째 간헐적 단식 실천중,집중돼요,4
13661957,zo****,2024-04-30 15:21:36.749149,건강에 대한 도움이 믾이되요,도움돼요,4
13644472,sm******,2024-04-27 15:19:45.336251,내 몸 혁명 좋아요,도움돼요,3
13586362,pi******,2024-04-19 00:01:45.272322,와 이 책한권이년 건강관리 끝,도움돼요,4
13564949,an*******,2024-04-15 17:20:06.519313,뱃살 빼기 프로젝트를 수행하는 데에  직접적인 도움이 됩니다!,도움돼요,4
13561624,ky****,2024-04-15 11:09:52.782866,내용이 알차고 좋아요,도움돼요,4
