리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12341601,ne********,2023-10-07 18:16:58.983023,이목을 끄는 키워드지만 논리는 새롭지 않았습니다.,쉬웠어요,1
12389102,bo******,2023-10-17 15:27:01.520224,읽기 쉽습니다. 누구나 당면하고 있는 현실이기에.. 반면 아쉽습니다. 송길영 작가 책이라면 그에 따른 논리적인 데이터를 기대하기 마련인데.. 그저 추론에 의한 생각 나열식의 문장들이 아쉽습니다....,쉬웠어요,2
12398979,ey****,2023-10-18 23:06:19.138407,"요 근래 읽은 책 중 가장 울림이 깊습니다. 단돈 1만 7천원 정도에 아주 귀한 강의를 들은 것 같아 기분이 좋습니다. 최근의 고민들과 맞닿은 주제라 도움이 많이 되었어요.
'국적은 태어나는 순간 정해지지만 내가 살아갈 도시만큼은 선택할 자유가 있다' 이 문장에서 많은 힌트를 얻었습니다.
또 AI가 도입된 사무 현장에서 나는 무엇을 할 수 있고, 무엇을 해야 하는지에 대한 고민에도 도움이 되었고요. 아직 읽는 중이지만 여러 번 곱씹어 읽어보며 정리해보고 싶어요. 좋습니다",최고예요,4
12789823,ja*******,2023-12-26 23:34:18.430655,기대에 너무 못 미치는 내용이었습니다. 새로운 인사이트가 없고 어디선가 이미 들어본 이야기들의 짜집기 느낌이네요. 표현을 멋지게 하는 데 집중하신 것 같아 아쉽고요. ,쉬웠어요,2
12408891,ni******,2023-10-21 02:48:02.62536,"전작인 '그냥하지말라'에서 이미 많은 좋은 정보들을 전달해 주신것 같습니다.
커다란 사회적변화에 관한 내용도 좋지만 트렌드리포트 같은 연단위의 데이터 변화나 국가별 추이에 대한 분석도 흥미롭지 않을까 생각되네요.",쉬웠어요,2
12615121,wn******,2023-11-27 16:37:54.987644,깊이 있는 내용이 하나도 없다.. 사회현상을 관찰하고 단순한 생각을 적은 내용뿐.. 어디 인터넷 영문기사 번역한 정도의 내용이다 돈주고 사긴 아까워요,쉬웠어요,3
13077449,so*******,2024-02-06 09:48:50.237412,솔직히 기대 많이 하고 읽어 봤는데 내 내용이 그닥 그렇 습니다.  뒤로 갈수록 책을 쓰기위해 이런저런 잡다한 내용을 넣은건 아닌가 하는 생각도 들었고 저에겐 그냥 그랬습니다. ,쉬웠어요,2
13108700,ta******,2024-02-11 21:54:45.3185,그다지 추천하고 싶은 책은 아닙니다. 뜬구름 잡는 얘기가 많고 쉬운 내용을 질질 끌기 때문에 좀 지루합니다. 오히려 유튜브가 더 유익하네요.,쉬웠어요,1
13114967,yi***,2024-02-12 23:19:57.253927,"사람들에게 도움이 되는 일기예보외는 다르게
시대를 예보하기보다는
얕은 생각으로 다른 기사들을 퍼온
짜깁기 기사에 가까움

결국 하고자 하는 말은
새로운 시대는 달라질 거니
받아들여야 한다
라는 말을 여러 책과 글에서 짜깁기한 내용으로 구성돼
많은 실망감을 즘

그나마 몇 부분은 주장이 있으나
대부분의 주장은 근거가 빈약하고
논리가 조악해
책 내용이 진행될수록 실망스러움",집중돼요,1
14058102,mo******,2024-06-28 16:56:47.295296,"그냥 무한반복 ""입니다"" 책 같아요. 지루해요, 내용이 미지근하네요.
책표지하고 내용하고 상반된 느낌,",쉬웠어요,2
13985106,eh*******,2024-06-16 17:36:17.673189,"처음쓰는 리뷰인데 리뷰가 어거지인거 같은데요? 감성태그를 선택해야 리뷰 작성란이 나오는거 같은데, 감성태그가 긍정적인 것밖에 없네요... 아직 다 읽어보진 않았지만 작가가 무슨말을 전하고자 하는지도 모르겠어요...",쉬웠어요,1
