리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
4193237,mi*******,2019-06-08 20:31:01.46,이책을 지금 30대가 아닌 20대에 봤다면 지금 어땠을까 생각해봅니다. 읽어보세요. 자산을위한 자산이됩니다,집중돼요,4
4192915,ha********,2020-01-09 19:54:53.36,유튜버 신사임당 채널 소개로 사보았다. 왜 추천했는지 알겠다.,도움돼요,4
4192919,ch*******,2020-09-07 19:18:48.113,돈에 대한 새로운 시야를 틔워줍니다. 모든 자기계발서가 그렇지만 그 이후 노력은 자신의 몫인데 쉽지않네요. 주기적으로 읽기좋을듯합니다~,도움돼요,3
4193352,sm*******,2020-05-25 10:52:59.36,"내용은 좋으나, 반복되는 페이지가 너무 많다.",도움돼요,2
4193685,kl******,2020-07-25 20:41:20.27,책 내용이 좋아서 술술 익혔습니다.하지만 책에 군데군데 커피 얼룩이 보여 관리를 제대로 하지 않는 것 같아 여기서 구매하는건 추천드리지 않습니다.,집중돼요,3
4193690,sl********,2021-04-08 09:01:43.43,돈에 대해서 알고자 하는 2030들은 반드시 읽어야하는 책,쉬웠어요,4
10488371,jh*******,2023-01-08 17:01:13.535508,"2권 사러왔어요 부자될 거예요
",추천해요,4
4193323,a0********,2019-10-15 08:53:53.69,새로운내용은없지만 읽기편해요 좋아요,추천해요,4
4193141,sm*****,2019-02-10 19:14:22.926,추천합니다,집중돼요,4
4193601,sj****,2021-05-31 00:38:24.126,경제공부에 대한 새로운 관점을 배울 수 있어요,추천해요,4
4193226,wj********,2020-05-27 15:18:34.98,신자유주의가 망한 후에도 이 책이 유용할까?,추천해요,4
10610925,zx*****,2023-01-24 01:06:19.20321,선물로 주고 재 구매 합니다. ,도움돼요,4
10554032,kw*****,2023-01-16 06:52:18.891759,앞으로의 인생에 도움이 되는 책!,도움돼요,4
4193258,tl******,2022-03-20 22:49:25.69,재린이들의 스테디셀러라고 해서 읽어 봤는데 정말 최고의 책이네요 *_*,쉬웠어요,4
4193144,as*****,2021-06-03 10:34:04.736,자산을 늘려서 부자될래요,집중돼요,4
4193503,cc****,2019-09-24 18:58:44.196,나의 생활을 돌아보게 합니다.,도움돼요,4
4193462,jg****,2019-01-05 01:15:08.876,돈이 나를위해서 일을 하게끔 하는 방식을 설명해주는 책,도움돼요,4
15588338,qw*****,2025-03-30 02:49:12.745094,교수님이 강의 시간에 참고 교재로 쓴다고 하셔서 일단 읽는중임,도움돼요,2
15502708,ji******,2025-03-11 10:21:41.725086,더 발전된 미래를 꿈꾸며 나아가는 발자국이라고 생각해요.,도움돼요,4
15493515,ma*******,2025-03-09 16:30:22.65704,부디 이 책이 오랜 시간 베스트 셀러인 이유가 있기를 바라며,추천해요,4
15491767,di******,2025-03-09 10:07:35.682498,살면서 도움이 되는 책이에요,도움돼요,4
15485347,ye****,2025-03-08 08:10:32.004679,"이북으로 읽다가 꼼꼼히 읽고 싶어서 샀어요 
배송도 빠르고 교보문고 좋아요 ",최고예요,4
15472203,ma*******,2025-03-05 21:54:35.695885,친구의 추천으로 읽고있는데 넘 도움되고 좋아요! ,도움돼요,4
15463309,ak********,2025-03-04 14:14:11.084071,배송이 빨라서 좋아요,도움돼요,4
15458655,cy****,2025-03-03 16:08:43.653156,"요즘 경제 관련 책들과 주식 책들 읽고 있는데, 아주 좋습니다",최고예요,4
15451936,yj****,2025-03-02 09:37:04.79853,유명한 베스트셀러 라서 구매했습니다 ,추천해요,3
15402768,ph*****,2025-02-19 17:43:27.723858,아직 안읽어봤지만 자기계발 책중 상위권을 유지하는 책이라 재밌어보여서 구매함,추천해요,4
15374148,uk****,2025-02-13 17:30:43.059302,"작년부터 경제공부를 기초부터 시작하면서 사실 가장 먼저 추천받은 책이었어요~ 20주년 특별 기념판이라 뭔가 좀 더 의미를 실어 구매하고 싶었고, 워낙 유명한 책이라 잘 읽고 잘 적용해보고 싶어요^^",쉬웠어요,4
15362011,ms*******,2025-02-10 23:09:19.144745,읽기 쉽게 쓰여진 책,도움돼요,3
15359568,qj********,2025-02-10 12:20:18.477455,돈의 가치를 다시한번 확인할수있었던것 같습니다,도움돼요,4
15341392,n2*****,2025-02-06 11:14:16.524667,"다음은
기요사키의 부자는 왜 더 부자가 되는가
다.",최고예요,4
15315956,tt****************,2025-02-01 00:49:53.104522,배송도 빠르고 좋아요 지인 추천 책이라 빨리 읽어보고 싶었는데 감사합니다,집중돼요,4
15283819,so******,2025-01-22 20:34:09.426938,다시 한번 정독하려고 합니다,추천해요,4
15273274,re***,2025-01-19 22:37:31.48534,"20년 베스트셀러
믿고 새 책으로 2025년 다시 읽기 도전^^",도움돼요,4
15272561,hj*******,2025-01-19 19:34:32.506253,추천으로 읽었습니다 ,집중돼요,4
15270255,fe****,2025-01-19 06:50:19.700357,책읽고 부자될게요~,도움돼요,4
15253144,k3******,2025-01-14 23:48:46.243162,옛날에 책 제목만 들었을때는 뭐랄까.. 천민자본주의를 상기시키는듯 하여 읽지 않았었습니다. 근데 저자가 전달하고자 하는 뜻이 담긴 적절한 제목이었고 완전히 제 오해이자 편견이었네요. 앞으로의 삶에 도움이 될만한 내용이 많았습니다. 감사합니다.,도움돼요,4
15224483,du*****,2025-01-08 10:48:08.917952,무조건 믿고 보게 되는 부자아빠 가난한 아빠,집중돼요,4
15173254,da********,2024-12-27 17:33:35.213746,왜 많은 사람들이 추천하는지 알것 같습니다. ,쉬웠어요,4
15172049,hi*******,2024-12-27 12:19:45.97609,잠자기전 조금씩 읽는데 재밌고  잘쓰여진책,추천해요,4
15168017,kb********,2024-12-26 10:32:03.026551,여전히 유효한 이야기,추천해요,4
15135571,ba*****,2024-12-17 21:26:10.861983,좋아요 추천합니다.,도움돼요,4
15128520,mi*******,2024-12-15 23:01:48.267962,"왜 베스트셀러인지 알겠어요
도움많이되요",도움돼요,4
15119844,aj******,2024-12-13 14:51:20.583925,지인의 추천으로 구매했습니다. 지인에게 선물했는데 본인이 먼저 보고 저도 읽어 보라고 합니다.,추천해요,4
15116664,pa******,2024-12-12 17:06:16.009716,추천합니다~ 좋아요~,추천해요,4
15108174,yo******,2024-12-10 12:38:49.662485,"중고등학교 시절 책장에 꽂힌 아빠의 책을 통해 보고,
오랜만에 재출간 된 책을 사서 1회독, 2회독… 3회독째

조금 더 빨리 알아챘더라면 
조금 더 빨리 관심을 가졌더라면
더 도움이 되었을텐데 ^^ 지금에라도 
아이를 위해 공부합니다. ",집중돼요,4
15088310,so*****,2024-12-04 17:18:35.614677,재무에 대한 기본 개념을 수립하는데 도움이 됨,도움돼요,4
15073387,tj*****************,2024-11-30 11:07:59.012448,읽고 있는중 입니다. 주변 사람한테 꼭 추천 해주고 싶은 내용이네요,집중돼요,4
15059663,yu***,2024-11-26 12:57:21.325764,다들 경제/재테크 도서의 지침서이자 기본이라고 하는이유를 알겠어요,도움돼요,4
15057918,xo*****,2024-11-25 21:39:54.553616,스테디셀러 1위 !!최고,최고예요,4
15057916,xo*****,2024-11-25 21:39:17.8854,스테디셀러 1위!!,최고예요,4
15054315,tj*******,2024-11-24 20:15:36.023645,워낙 유명한 책이라 여러번 읽어보겠습니다 감사합니다,도움돼요,4
15041998,20*****,2024-11-20 23:58:49.699427,20년후에 다시 읽어봅니다,도움돼요,3
15039917,jj********,2024-11-20 14:12:01.136149,아는 내용들이라고 생각이 들면서도 왜 이렇게 생각하지 못했는가에 대한 현실적 글들이 눈에 들어오는 것들이 있는 책,도움돼요,3
15034701,su******,2024-11-19 09:45:58.574322,재미있고 유익합니다. 추천합니다.,집중돼요,4
15031190,ms********,2024-11-18 13:16:56.83401,오래 읽기가 좋아요,쉬웠어요,4
15027078,co****,2024-11-17 09:33:40.097069,뒤로 갈수록 빠져드는책 추천,도움돼요,4
15026364,je********,2024-11-16 23:44:35.804764,"추천받은 책이여요 
아주 좋은 책이라 하여 난 좋습니다ㅎ
감사합니다",최고예요,4
15021667,ny*****,2024-11-15 17:14:25.391818,이책을 십대때에 읽었더라면 좋을뻔했다,도움돼요,4
14994804,cs**************,2024-11-08 07:39:34.883448,좋아해요 ㅎㅎ 추천합니다 ,집중돼요,4
14985506,ni*****,2024-11-05 16:15:15.03163,잘 봤습니다 좋네요,도움돼요,4
14984646,co****,2024-11-05 12:04:08.488569,새로운 관점을 알게 되는 점에서는 좋습니다,최고예요,4
14945057,qh******,2024-10-26 17:41:38.648191,스테디는 그만한 이유가 있는법,최고예요,4
14924100,by***********************,2024-10-21 15:44:30.956402,좋아요 초심을 생각나게하네요,최고예요,4
14915028,j2*******,2024-10-19 09:56:02.870255,부에 대한 관점을 바꿀 수 있는 계기,추천해요,4
14900149,mk*******,2024-10-15 19:22:10.010615,부자의 의미를 다시 한 번 생각하게 됩니다.,집중돼요,4
14885572,pk*****,2024-10-12 09:03:20.505765,경제 관념을 알고 부자의 첫발을 내딛을 수 있는 좋은 책이네요.,추천해요,4
14881005,mk*******,2024-10-11 09:22:44.933247,부자가 되기위한 방법들에 대해 다시 한 번 생각하게 되네요.,집중돼요,4
14856939,su*********,2024-10-04 14:48:53.919738,"재정적 자립을 위해 많은 걸 깨닫고  배워갑니다.
읽는 내내 다음 내용이 궁금해지는 책이에요.",도움돼요,4
14828315,wo*******,2024-09-29 22:24:46.90537,추천합니다. 좋은 책입니다. ,추천해요,4
14802670,mu********************,2024-09-29 11:02:47.090073,선물하려고 구매했습니다,추천해요,4
14686023,so*******,2024-09-22 05:52:03.999083,역시 유명한 책이다!!!,집중돼요,4
14672987,el****,2024-09-20 16:49:48.368215,"보고 배울만한점이 많은 책
투자를 시작하는분이라면 완전추천",추천해요,4
14671940,ek*******,2024-09-20 13:46:18.930084,워낙 유명한 책이라 구매했습니다! ,추천해요,4
14519132,ko****,2024-08-31 11:56:52.680031,좋은 내용이 담아 좋았습니다,집중돼요,4
14467223,ha********,2024-08-25 16:26:02.64923,독특하고 특별한 경험이 있었습니다 추천이요,집중돼요,4
14453780,cg******,2024-08-23 17:30:46.548689,유명한 책이라 읽었습니다. 경제적인 지식을 내포한다기보다는 동기부여를 해주는 책인 것 같습니다. 좋은 투자를 할 수 있도록 경제지식을 쌓으라고 열심히 독려합니다.,집중돼요,3
14361518,sa******,2024-08-10 01:27:57.659674,벌써 20년이 되어 기존 책 버리고 샀네요,도움돼요,4
14324153,so*******,2024-08-04 15:04:33.851002,워낙 우명한 책이라 ㅎㅎ,도움돼요,4
14289851,ev****,2024-07-31 12:14:52.883918,자산과 경제개념에 대해 일깨워준 책,도움돼요,4
14269209,ki*******,2024-07-28 13:10:04.346772,표지도 예뻐지고 내용도 좋습니다,도움돼요,4
14237163,vh*****,2024-07-23 15:15:57.738774,역시 베스트셀러다워요!!!,집중돼요,4
14212059,ye******,2024-07-19 23:22:46.185908,엄청 유명한 책이라 계속 사고 싶었는데 왜 유명한 지 알겠어요!  소장용 책임미다,도움돼요,4
14176511,ph****,2024-07-14 15:13:40.111073,개인적으로는 많이 아쉬웠으나 배울점은 분명 있습니다.,쉬웠어요,3
14137276,cb*************,2024-07-08 07:29:26.857243,추천하고 싶은 도서입니다.,집중돼요,4
14135909,an****,2024-07-07 23:23:14.58532,돈이나를위해서일하게하라,도움돼요,4
14119441,wn*******,2024-07-05 14:01:58.768823,이걸 이제 읽다니. 그래도 늦디않았어요.,집중돼요,4
14051180,ok*****************,2024-06-27 13:14:31.131999,"주문 후, 익일 바로 배송되었고,   포장도 튼튼합니다. 천천히 읽고 후기 올리겠습니다. ",도움돼요,4
14020389,ji******,2024-06-22 11:49:18.342186,다른 건 모르겠고 우선 재미는 있습니다.,집중돼요,4
14000824,cn****,2024-06-18 21:25:01.572089,읽고싶었던 책입니다.,도움돼요,4
13987652,ka***************,2024-06-17 01:55:28.545381,"이제야 읽게 되었습니다
너무 좋아요",최고예요,4
13966057,mm***,2024-06-13 17:04:33.271693,마인드 세팅에 도움이 많이되었습니다,도움돼요,4
13964643,no****,2024-06-13 13:01:39.048464,아주 좋습니다 굿이에요 굿,최고예요,4
13953573,al*******,2024-06-11 17:38:07.955177,"부자가 되기 위한 첫 시작을 부자아빠 가난한 아빠로 시작하였으며, 많은걸 느끼게 해준 책입니다.",집중돼요,4
13925771,sy*****,2024-06-07 20:54:56.627266,아이가 사달래서 구입했어요,추천해요,4
13841318,mo*******,2024-05-27 04:33:31.96161,평판이 너무 좋아서 보게 되었습니다.,도움돼요,4
13814868,gk******************,2024-05-22 12:19:22.264317,유익하게 잘 읽었습니다,집중돼요,3
13787770,ka********,2024-05-17 21:33:49.191563,"읽고싶던책인데 역시 읽어보니
좋네요",도움돼요,4
13781522,sh********************,2024-05-16 19:42:55.884942,투자는 분산투자보단 집중투자로 인한 수익집중이 저와 맞는 거 같아서 좋았습니다,도움돼요,4
13722734,po******,2024-05-08 14:40:08.365569,"가독성이 좋은 책. 
돈에 대한 마음 가짐을 배운다는 점에서 유의미",도움돼요,4
13656130,pe*****,2024-04-29 18:06:21.777128,경제서적으로 최고 입니다,도움돼요,4
13637972,da******,2024-04-26 11:45:57.904215,좋은 책입니다. 추천합니다,추천해요,4
