리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5424897,po******,2020-02-25 23:33:53.296,"0권에 비해 1권은 너무 빈약하고, 무리한 요약.. 초등학교 교과서 수준인데 베스트 셀러에 포함된게 신기하네요..",,1
5424887,yo****,2020-11-14 23:52:03.216,"책이 쉬워 금방 다 읽을 수 있다. 책에서는 진보정권이 노동자와 약자의 편에 서서 도와준다고 하였으나 우리나라는 현재 코로나 이전부터 실상은 대규모 실업과 부동산,물가 폭등으로 빈부격차확대와 사회불안이 더욱 증폭되어서 매우 유감이다. 진보의 국가주도 분배도 재정상 한계가 있어 보인다.",도움돼요,3
5425100,dk******,2020-03-01 09:41:25.266,'고전을 읽기위해 세계관을 선 이해한다'라는 면에서 굉장히 쉽게 풀어낸 책입니다. 그 자체를 다 받아드릴 수는 없지만 여태의 시리즈처럼 편견을 걷어내고 자체를 이해하기에는 절대 이만한 책이 없다 자부합니다.,도움돼요,4
5424921,75*****,2020-02-17 18:52:02.793,이전에 개정되기 전보다 내용도 좀더 추가되고 정리가 더 잘된 느낌이에요 중간에 정리하는 말도 있어서 앞내용을 잊어버릴때마다 유용합니다 정말 교양적인 내용을 알아가는데 제격이에요,도움돼요,4
5424911,na********,2020-02-23 09:09:41.7,친절한 인문학 입문서,도움돼요,4
5424889,wi******,2020-02-15 15:33:29.476,너무 얕아서 문제...,,2
5424929,rl******,2020-02-26 00:42:00.846,말이필요없네요 무조건 읽어야합니다 현대인의 필독서,추천해요,4
5424927,eh********,2020-04-07 17:33:32.313,"제목 그대로 지적대화를 할 수 있도록 토대가 되는 알찬 내용으로 구성이 되어 있어요 물론 시리즈 순서대로 읽으면 좋다고는 하지만, 저는 개인적으로 1편 속에 담겨 있는 내용들이 흥미로워서 1편을 구매했습니다. 시리즈를 모두 통달해야 한다는 생각에 부담스러워 책을 시작하지 못하시는 분들이라면 저 처럼 목차를 읽어 본 후 본인에게 흥미로운 내용이 담긴 책을 읽어보면서 시작해보시기를 추천드립니다.",도움돼요,4
5425113,su*******,2020-03-22 19:59:30.576,적당한 대화를 위해 적당히 알려준다,,2
5424910,ch*******,2020-02-14 10:47:31.173,"어려운 개념을 잘 풀어서 써준 것 같아 좋습니다

다른 책이나 강의 경우 청중이나 독자가 다 안다고 생각하고 서술하는 경우가 많은데 개념 하나하나를 알기 쉽게 풀어주어서 상당히 도움이 됩니다.",집중돼요,4
5425075,da***,2020-04-06 09:06:33.576,"너무 재밌게 이 시리즈 읽는 중입니다
참 유익합니다",쉬웠어요,4
5425103,th*******,2020-03-21 17:07:34.68,"처음에 대화할때의 질을 높이자, 기본 상식을 채우자는 생각으로 구입했는데, 매우 일상적이고 가깝지만 어려운 분야들임에도 불구하고 너무 쉽게 읽혔어요! 4일만에 정독해버리고 말았습니다 너무 재밌고 알차요.... 정말 대단해요",도움돼요,4
15353394,z3****,2025-02-09 00:27:27.734939,"나의 사고의 우유부단함을 느끼게 된 책
의무론이든 목적론이든 뚜렷한 어느 한 쪽의 방향으로만 유지될 수는 없겠지만 이게 내 생각의 중심이구나가 왔다갔다함을 느끼며 멍해지는 책ᆢ그러면서 사고의 연관성과 어느 정도의 일관성을 찾아야겠다는 생각을 하게 된 책ᆢ다양한 관점을 활용하되 화용론도 유념해야 할 부분",도움돼요,3
15300917,ge*******,2025-01-27 19:45:08.915743,공급과잉으로두번째전쟁이일어났다,최고예요,4
14879971,se******,2024-10-10 23:16:29.614653,"교양을 쌓기 위한 구매였는데, 정말 몰입해서 빠르게 읽었다. 역사부터 시작되는 세계의 전체적인 흐름이 이제야 이해가 되었다.",추천해요,4
12519793,ha*****,2023-11-11 07:32:26.386832,추천합니다 대단합니다,추천해요,4
12471468,ph*****,2023-11-02 11:53:20.822249,"유명한건 이유가 있었네요
어렵게만 느껴졌건 철학 인문학이 쉽게 다가올듯싶네요",도움돼요,4
12460563,ys****,2023-11-01 00:05:11.662201,이 책 시리즈는 소강각입니다.,추천해요,4
5425057,bo*****,2020-04-07 08:05:11.583,지식의 끝은 없는건가,추천해요,4
5425012,lk*****,2020-04-02 16:53:00.233,지식이 넓어집니다ㅋ,쉬웠어요,4
5425070,wo*****,2020-04-02 16:24:38.763,읽어보고 있는데 굉장히 재밌습니다.,집중돼요,2
5425063,da*****,2020-04-02 10:57:56.63,넓어지는 지식이 느껴집니다,도움돼요,4
5425049,ki******,2020-03-31 17:41:34.936,굳,추천해요,4
5424965,km*****,2020-03-30 15:57:12.366,간만에 독서.....우리나라 성인들이 한번쯤 읽어봤으면 하는 책(?),집중돼요,4
5424968,lu*******,2020-03-30 10:05:58.513,나름 정리가되었고 읽을만하네요.,집중돼요,4
5425165,tn********,2020-03-28 13:19:22.84,좋아요,집중돼요,4
5425117,ss*******,2020-03-27 22:27:51.47,쉽고 재밌게 보고있습니다,도움돼요,3
5425043,j2******,2020-03-24 23:05:06.606,좋은책 이네요,도움돼요,4
5424984,su*******,2020-03-22 10:30:44.683,역쉬 배송빠르고 필독추천합니다.,집중돼요,4
5424924,le*******,2020-03-22 09:32:56.213,좋아요,추천해요,4
5425018,ch********,2020-03-22 09:06:39.336,지식 보충중,집중돼요,3
5424906,nu******,2020-03-21 11:31:10.33,상식을 늘려보고자 합니다,추천해요,3
5424956,wp******,2020-03-20 15:52:54.673,"제로 편이  베스트셀러라서  읽어보고  1, 2권  추가 구매했어요   지식의 깊이가  넓고  깊어지길 바래봅니다",집중돼요,4
5425130,js*****,2020-03-20 15:07:29.676,좋아요,집중돼요,4
5424964,be*******,2020-03-20 14:13:19.556,무조건 강추,집중돼요,4
5424941,co******,2020-03-20 11:04:55.673,"제로편 읽고 1,2 모두 주문",집중돼요,4
5425153,gr********,2020-03-20 10:24:46.286,차분하게 읽고 있어요.,집중돼요,4
5424914,se*****,2020-03-19 16:48:41.46,쉽게 읽혀요,도움돼요,3
5424985,dd******,2020-03-19 11:35:10.113,정독하면서 공부하기 좋습니다.,쉬웠어요,4
5425071,br*****,2020-03-19 09:53:17.44,아직 다 안봤지만 유익할것 같습니다,집중돼요,3
5424884,kj*****,2020-03-19 09:17:18.426,서점서 읽다가 ...관심이 가는 책,집중돼요,4
5425155,jh*******,2020-03-18 21:13:42.56,"아들이읽고있네요
꼭읽어야 하는책 입문서",추천해요,4
5424986,my********,2020-03-18 16:20:22.63,여러분야에 대해 다양하게 알 수 있는 책^^,도움돼요,4
5425044,go*******,2020-03-18 12:59:44.5,후배에게 선물하기 좋은책,도움돼요,4
5424932,du*****,2020-03-17 14:19:45.363,술술 잘 읽히고 정말 쉬워요! 완전 기초적인 내용입니다!,도움돼요,4
5424954,ki*****,2020-03-17 09:02:26.123,쉽게 잘 읽히네요,집중돼요,4
5425065,hj*****,2020-03-15 11:31:58.76,아직 읽진 않아서 잘 모르지만 기대중입니다.,집중돼요,4
