리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
3655553,DA*******,2022-07-11 14:44:49.3,소설형태의 책이라서 진도가 아주 빠르게 나가는 책입니다. 부채에 대해서 꽤 많은 지면을 할당하고 있네요. 제 리뷰 보신분들 모두 부자 되시길 바랍니다.,쉬웠어요,4
3655505,ma*******,2022-08-03 16:11:33.666,우주가 도와줘 아님. 돈은 이렇게 버는 거다! 아님. 여기에 투자해라! 아님. 미라클 모닝 아님. 하루에 소원 100번 쓰기 아님. 훈훈한 이야기책이었습니다 결론= 사람이 전부다.,도움돼요,4
3655588,co*******,2021-10-25 19:30:55.883,소설처럼 쉽게 잘 읽히지만 집어주는 책은 아니고 독자가 알아서 얻어가는 책입니다 두고두고 읽고 싶은 책은 아니네요,도움돼요,2
3655584,wl******,2021-01-08 01:23:04.46,"단순히 재테크 책으로만 알앗는데 소설형식을 띄고 있어 읽는데 부담이 적었고, 얻는 것은 많아 좋았습니다",도움돼요,4
3655586,ht******,2021-01-06 15:52:38.846,돈에 대한 관념의 깊이를 넓힐수 있는 책,집중돼요,4
13263383,mi******,2024-03-04 10:43:04.415237,"읽은자리에서 다 읽었어요,.다소 유치하고, 쉬운내용지만
기분전환 용으로 읽었습니다. 
중고등학생들 경제 개념으로 좋을법한 책입니다. ",쉬웠어요,4
11058475,eu********,2023-03-12 18:44:31.103991,"소설형식의 술술 읽히는 내용이라 지식이 가득가득한 책을 좋아하는 개인취향으로 인해 살짝아쉬움이 있었습니다.
곧 사업을 시작 할 것인데, 본 책을통해 사업이 번창 할 때  주변을 돌아 볼 수 있는 브레이크를 얻게 되었고. 실패해도 돈의 그릇을 넓히는 과정이라는 배움을 얻어 한발자국 나가는 힘을 얻게 되었습니다.",쉬웠어요,3
3655575,so****,2022-09-07 23:29:37.76,소설 형식이라 진짜 술술 읽혀요! 좀 뻔한 스토리의 느낌은 있지만 그 또한 매력 인거 같아요 ㅋㅋ 나름 교훈과 재미가 있는 책입니당 추천해요,도움돼요,4
3655533,se*******,2022-08-24 22:14:06.56,좋습니다 ^^ 굿이에요,집중돼요,4
11471504,tj********,2023-05-06 16:50:06.781335,"사진 않아도 될?
그래도 쉽게 읽혀서 좋았다",쉬웠어요,4
