리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12670080,ju*****,2023-12-06 00:24:47.032168,최고의 악몽. 부커상 수상작이라고 해서 .. 도대체 어떤 이유로 상을 받았을까?하는 궁금함에 구입해 읽어 보았으나 지금 후회가 폭풍처럼 밀려온다. 함께 구입한 한강의 다른 두책은 어떻게 할 것인가?... 그냥 버릴까? 작가의 이런 종류의 광기에 너그러운 요즘 세상이 싫다. 가슴이 서늘해지고 속이 메스껍다. 그리고  이런 글들이 출판되고 상까지 받을 수 있는 세상에 살고 있다는 것이 슬프다. ,최고예요,1
14879490,ne******,2024-10-10 20:45:44.37465,작가님 노벨 문학상 축하드려요. 그냥 아무생각없이 발표장면 보고있다가 너무 놀라서 숨못쉬고 입막고 있었어요 ㅋㅋ큐ㅠㅠㅠ,고마워요,4
14879572,yo********,2024-10-10 21:37:25.633339,"노벨상 수상 소식 이후로, 읽었던 때의 기억을 다시금 반추하며 리뷰를 작성해본다. 읽으면 읽을수록 충격과 가슴 속에서 무언가 걸린 듯한 답답함의 무저갱으로 끌려가는 느낌이었다. 챕터 하나 하나에 감정 소모가 굉장해서 한동안 다신 읽고 싶진 않았다. 내가 보는 흰 종이 위의 검은색 활자가 심연이 아닌가 의심할 정도 였으니...그러나 문체와 필력이 갖고 오는 막중한 무게의 답답함은 그 어느 책, 매체보다 강렬했다. 얼마나 강렬했던지, 종이 한 장을 넘길수록 마음에 무엇인가 쌓이는 기분. 이러한 까닭에 무턱 대고 남에게 추천하고 싶은 책은 아니지만, 한 번 읽으면 절대 잊지 못할 책이라고 장담. 작가님의 수상을 축하드리며, 앞으로의 작품을 기대해본다.",고마워요,4
14343436,db******,2024-08-07 01:37:29.447703,이 시대에 읽어야 하는 책... 모든 남성이 읽었으면 싶다,최고예요,4
13951061,ko*****,2024-06-11 09:08:21.928953,뒷이야기가 궁금해서 끝까지 읽긴했는데 읽고 나서 잔상때문에 좀 힘들었어요. 우울감 있으신 분에게는 추천하고 싶지 않아요. 읽기 좀 거북스러운 부분도 있었고 충격적이었어요. 전 지인들에게도 보지 말라고 했어요. ,재밌어요,1
966680,ro*****,2022-07-29 16:04:15.93,아 제발 이런건 19 좀 붙여주세요. 알아서 피해갈게요..,,4
13190118,eb******,2024-02-23 01:42:22.398524,"감정태그엔 왜 실망  비추 가없나요
감정태그를 체크해야지만 글쓰기가되는건
왜또그런지;; 그래서 고마워요 어쩔수없이ᆢ

작가님껜 너무 미안한 후기글이겠지만
강추  감동 이라고 쓴후기는 다 지인 가족인지;;;

이렇게 어둡고 읽을수록 힘든책은 없었던듯;;;
어떤분후기처럼 나도 한강님작품 다른것도
같이구매했는데 둘다어둡고ㅜㅠ
읽다가 포기함ᆢ
같은 한씨라고 기대를하며 두권을구매
했는데 이렇게 실망한건 첨이네요ㅜ

빨리 빨간머리앤으로 힐링하고싶네요",고마워요,1
14879498,yh*****,2024-10-10 20:49:20.145142,한강 작가님 노벨 문학상 수상을 축하드립니다!,최고예요,4
13721152,dp*****,2024-05-08 06:04:52.032645,기대에 비해 아쉬웠던 책이에요 무엇을 말하려고 하는지는 알겠으나 별로 와닿지는 않아요 전달력의 문제인지 그냥 이 야기의 문제인지..,재밌어요,1
14222273,ju*******************,2024-07-21 03:17:21.754126,"읽으면서 ""어 이게 뭐지? 뭐지?"" 싶었던 책이네요. 조금 적나라하고... 그런 부분 때문에 구역질 나는 걸 참으면서 읽었습니다. 이런 부분이 필요했던 것은 독자 내면의 무언가를 끌어올리기 위함이었을까합니다. 몰입은 또 잘돼서 읽는데 힘들면서도 안 힘든... 하나의 거부감이 느껴지는 뮤지컬을 본 느낌이었어요. 내용면에 있어서 또한, 여성을 만들어진 틀에 가두려는 것이 이렇게까지 표현될 수 있다는 걸.. 너무 좋은 작품 감사합니다.",고마워요,3
14339029,no**************,2024-08-06 13:48:36.661259,한 번 읽는 것으로는 이해가 어려울지도 모르지만 폭력에 대한 추상적인 저항을 잘 표현한 것 같다.,최고예요,4
12978966,fr********,2024-01-22 21:34:07.752586,"이 강렬하고 파격적인 이야기에 내 가슴이 오그라들고 오감이 다 살아 움직임을 느꼈다. 1부에 심장이 쪼그라 들고 2부에 오만 감각이 돋아 나오고 3부에 이어지는 이 가슴 아픈 이야기를 읽으며 소리 내어 울어버렸다. 이런 아픔을 어떻게 이런 방식으로 풀어 갈 수 있었을까?  조금의 빔 없이 꽉 찬 밀도로 스토리에 압도 당했고, 어릴 적 내 아픔이 씻기는 듯한 카타르시스마져 느꼈다. 소설을 읽다 펑펑 울어 본지가 언젠지... 이런 감동을 준 작가께 꼭 고맙다고 전하고 싶다. ",공감돼요,4
14911517,cl*******,2024-10-18 14:46:26.460598,"각 키워드가 상징하는 바를 알고 읽어야지, 그렇지 않으면 폭력물이나 포르노에 불과한 작품으로 해석될 여지가 있네요. 폭력적인 내용 이면까지 파악할 능력이 되지 않는 분들께는 추천드리지 않습니다.

1. 육식/고기: 폭력의 주체를 상징. 고기 먹기를 옹호하거나 강요하는 자는 영혜를 이해하려고 하지 않음. 영혜가 왜 채식을 하는지 전혀 묻지 않으며, 영혜를 위한답시고 여러 가지 형태의 폭력을 행사한다. 고기라는 키워드와 살육(고기를 먹기 위한 첫 과정, 폭력) - 피(살육의 과정에서 먹히는 존재가 흘리는 것, 그저 무시당할 수밖에 없는 그들에 대한 상징) - 칼질을 연결지어 해석하면 이해하기 좋을 것 같다.

2. 꿈: 영혜의 아픈 내면을 보여주는 장치. 꿈은 심리학자들에게 연구 요소로 다뤄질 정도로 개인 심리에 중요한 내용인데, 영혜의 주변 사람들은 이를 가볍게 무시한다. 그러므로 존중받을 수 없는 영혜의 심리 또는 영혜 그 본인을 상징한다고 볼 수 있겠다.

3. 채식/식물: 채식동물은 육식동물에 잡혀먹힌다. 그런 의미에서 채식과 식물은 폭력을 당하는 '객체'인 영혜 본인으로 해석될 수 있다. 마지막에 인간이 아닌 다른 것이 되고 싶다고 말하는 부분이 나오는데, 이것도 채식이 상징하는 바와 이어서 보면 이해할 수 있을 것이다.

4. '가슴'에 대한 영혜와 남편의 상반된 입장",최고예요,4
13811329,kk*****,2024-05-21 18:31:49.754592,"작가님의 의도는 알지 못했으나 나의 배려가 남에겐 죄의식을 줄 수 있겠구나 싶었고, 친절은 나를 위한 봉사인것 같아 씁쓸했어요",공감돼요,3
13865024,tx*********************************,2024-05-30 21:09:59.913406,음.. 너무너무 재미있지만 엮겹고 야한 장면이 있어서 애기들한텐 비추 ㅠ,재밌어요,1
10482745,ps*****,2023-01-07 16:56:59.684177,어떤 의도인지는 알겠지만 전반적으로 몽롱하고 막연한 느낌.,재밌어요,2
966679,yu*****,2022-07-31 09:51:48.86,유려한 한강의 글은 난해한 내용도 깊은 생각의 골로 이끄는 마법이 있다,최고예요,4
14321556,bl**********,2024-08-04 01:59:12.973899,신발 밑창이 아스팔트 열기에 녺아내린듯 찐득하게 달라붙어 자꾸 엉키는 책.,공감돼요,4
11599599,rk*****,2023-05-30 01:45:00.963343,생각지도 못한 이야기의 연속이 책을 놓을 수 없게 합니다.,최고예요,4
14550157,qp******,2024-09-03 23:14:20.487085,"읽는 내내 몰입할 수밖에 없는, 흡인력 있는 문체와 묘사가 아주 매력적인 책입니다.",최고예요,4
14230089,yo******,2024-07-22 11:34:34.719548,나와 남들의 생각 차이를 소설을 통해 보고 싶다면 선택하면 좋다. 우리 사이에는 각자만의 다양한 채식주의자가 존재하는 것 같다. 서로의 채식주의를 인정하고 다름을 인정한다면 현대사회의 논란거리들이 조금이나마 줄어들지 않을까 라는 생각도 해보게 한다. ,힐링돼요,4
14926855,zn********,2024-10-22 10:14:42.602453,"이 책 한권으로 구역질이 난다, 왜 노벨상 받은지 이해 안된다고 하시는 분들은 그냥 핑크퐁이나 보셔야 할 듯... ",재밌어요,4
14919026,tp*****,2024-10-20 11:16:02.731745,아직도 배송이 안왔어요...,최고예요,4
15026808,ch**********,2024-11-17 06:19:21.452566,"제가 18살 고등학교2학년인데요
진짜 난해하고 착잡한 책입니다
노벨문학상을 이 책만으로 받지는 않았겠지만 
확실한 건 받기전이나 받고난 후나 
이 책은 너무 과대평가되어있습니다
책의 100p 정도가 야한 내용인데
의도를 했겠지만 진짜 역겹습니다
표현이 과격합니다
기억에 남는 구절이나 장면도 없고
해석찾아봐도 보다 이해를 한 사람은 찾기 어려웠습니다
제가 너무 기대했나봅니다
읽지마세요 

두명의 정신병자들로 인해 한명의 사람이 그 무게로 인해 정신병을 받아들일 수 없는 상태(나무로 갈 수 없는 상태)로 해석을 했는데
모르겠습니다 
확실한 건 저는 이 소설로 인해 배운게 없고
그냥 시간낭비한것같습니다
읽지마세요",고마워요,1
12926777,pa*******,2024-01-15 14:21:30.400822,푸코의 '광기의 역사'에서 정신질환을 가진 무녀가 왕과 지근거리에서 신의 계시를 들려주던... 아주 오래전엔 이렇게 사회의 한 구성원으로 우리 곁에서 신탁을 내려주던 광인의 역사를 확인할 수 있다. 수세기 후 질병으로 명명되어 대감금의 시대가 지난 지금. 우리는 더이상 신탁이 없는 시대를 살고있다. 수십세기 동안잊혀진 그 신탁을 작가 한강은 대감금의 시대를 넘어 어떤 경고도 없이 독자들에게 넘겨주었다. 채식주의자를 읽는 동안 광인 영혜는 내 정신이 아득해 질 정도로 나를 할퀴어댓고 할퀸자국에서 오롯이 돗아난 핏방울든은 다양한 폭력에 대한 신탁이었다. 대감금의 시대를 넘어온 신탁을 돌려 보낼지 말지는 독자의 권리이다. 하지만 그렇다고 한강을 비난하지 말기를 부탁한다. 아주 오래전 이런것이 있었다는걸 꺼내어 든것 뿐이니... ,최고예요,4
14670809,au*****************,2024-09-20 10:44:15.453505,"맨부커상 효과로 여전히 명성을 유지하는 채식주의자 
술술읽히는건 인정 그러나 일반인에겐 참으로 어렵네요 유명한건데 뭘 모르네 할까봐무슨말을 못하겟네요 근데 어쩌겟어요! ㅎㅎ 난해한걸~~~ 그래도 한번쯤 읽어볼만하고 그안의 의미에 중점을 두고 읽으면 더 좋을듯합니다 ^^",재밌어요,4
14257850,an******,2024-07-26 16:16:33.839192,어려운 내용입니다. 작가가 무슨 메시지를 전하고 싶었을까 고민을 해 보아야 겨우 윤곽이 드러납니다.,고마워요,3
13808265,ji********,2024-05-20 23:38:19.261943,충격적인 스토리..,재밌어요,4
15094782,hy******,2024-12-06 15:20:57.353579,와..이거 머지? 야..설인가? 이거 하나로 노벨상을 받은건 아니것지만.. 와  이런것도 소설이라고 하는구나.. 19 금은 좀 붙여라 애들한테 권했다가 집구석 망하긋다.,고마워요,1
15000947,lm*****,2024-11-09 23:39:46.028507,"비정상적이고 폭력적인 상황들이 표현되어있는 글에서 불편함을 느꼈고 그 불편함을 느끼면서 오히려 답답함이 해소되네요. 사회의 폭력성을, 그리고 이에 저항하고 반발하는 인간의 모습을 써내려가신 작가님의 글에 완전히 마음을 뺏겨버렸습니다. 역시 최고셔요.",최고예요,4
14992199,ki********,2024-11-07 13:26:03.198642,키워드 선택할게 없는데...글쎄 책내용이...청소년에겐 비추천하고 싶어요,재밌어요,1
