리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
13638514,br********,2024-04-26 14:46:24.792562,우리 꼬마가 너무너무 감사하게 소중하게 읽네요. 티셔츠도 잘 구입했어요. 만족해 합니다.,좋아해요,4
15530982,01*****,2025-03-16 23:23:38.775318,아이가 시리즈 별로 사달라네요..,재밌어요,4
15341094,jt*****,2025-02-06 09:50:35.177716,재미라도잇오야죠제벌,잘읽어요,3
15314726,ji****,2025-01-31 20:53:59.569664,아이가 너무 좋아해요 ^^ 매번 구매해요,좋아해요,4
15304404,el*****,2025-01-28 23:31:57.331635,재밌게 읽고 있습니다~,재밌어요,4
15302944,cb******************,2025-01-28 13:40:46.870201,초등학생 독서 습관 길들이기 좋습니다.,좋아해요,4
15287977,yj*****,2025-01-23 21:15:31.660453,"초2, 4 남매가 자기들 감정이 이입 되었는지 재밌게 보고 있습니다",좋아해요,4
15263873,yi********,2025-01-17 15:55:20.804558,아이가 즐겁게 잘 읽어요,좋아해요,4
15261963,mo*****,2025-01-17 08:27:15.493236,애들이 좋아해요~~~~,잘읽어요,4
15217691,fi********,2025-01-06 21:11:30.773821,딸이 너무 잘읽어요.,재밌어요,4
15174376,ch******,2024-12-27 22:11:29.375278,흥미롭게 잘 봤습니다,잘읽어요,4
15154961,pa*******,2024-12-22 23:37:01.872773,읽으면서 깔깔대며 좋아해요,좋아해요,4
15140030,po***,2024-12-18 22:05:33.539853,즐겁게 읽었습니다.,재밌어요,4
15136329,di******,2024-12-17 23:28:20.047235,아이가 재미있게 읽었어요 역시 흔한남매네요,잘읽어요,4
15122781,sa*********,2024-12-14 11:11:43.739154,"좋은 책
잘 읽겠습니다. 
역시 믿고 주문하는 교보문고 입니다 . ^^",추천해요,4
15121050,yh******,2024-12-13 21:01:59.374178,조카 선물로 샀는데 매우 좋아하네요.,좋아해요,4
15116867,ga******,2024-12-12 17:55:21.119188,아이랑 같이 보고 있어요,잘읽어요,4
15103579,mi****,2024-12-09 05:44:19.252513,너무너무너무 좋습니다 ,재밌어요,4
15060432,ro*****,2024-11-26 16:41:33.167572,재미있게 잘 읽었습니다,유익해요,4
15055906,ni*****,2024-11-25 09:31:18.926431,"칭찬스티커 다 모은 보상으로 아이가 골랐어요
",좋아해요,4
