리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
1783273,qw********,2020-04-20 11:53:28.453,"좋은 책이라 구매하는데, 한번씩 교보문고에서 구매하면, 챙 새거 안보내는주는 것같이, 흠집이 있거나, 좀 그러네요?? 이럴거면 중고사지 새책사서 보겠어요? 교환 요청하려다가 보긴하는데요. 좀 책 잘살펴보고 보내주세요.",쉬웠어요,4
1783259,co***,2019-04-03 15:41:41.886,"위기의 자본주의 복지자본주의를 다시 생각한다*모두가 잘살게 될 거라는 아담 스미스의 예언도 틀렸고,혁명이 일어나 자본주의가 무너질 것이라는 칼 마르크스의 예언도 틀렸다.정부가 규제해야 한다는 케인스도,시장을 믿어야 한다는 하이에크도 이제 더 이상 해결책을 주지 못하고 있다.모두들 심혈을 기울여 자본주의를 변화시킬대안을 내놓았지만여전히 자본주의 온갖 문제를 가지고 있다.문제가 있다고 해서 다시 봉건제로 돌아갈 수 없다.이제 대안은 수정하고 변화시키면서'모두가 함께 잘살 수 있는 자본주의'를 만들어가아 한다는 것이다.",집중돼요,4
1783178,th******,2020-09-07 09:42:56.416,빠른 배송에 택배기사님께 무한감사드립니다.,집중돼요,4
12068102,mc*****,2023-08-18 21:59:08.691575,왜 학교에서는 경제를 제대로 가르치지 않을까? 늘 궁금했던 물음들. 최고의 책입니다!,최고예요,4
12583934,iz*****,2023-11-21 15:05:54.481974,너무 쉽게 돈의 원리.흐름에 대해 알게되었어요. 그리고 무엇보다 은행은 나쁜넘들이란걸 알게되었어요ㅎㅎㅎㅎㅎ,쉬웠어요,4
12123681,xi****,2023-08-28 10:33:56.944822,경제와 자본에 대해서 이해하는데 도움이 됩니다. ,도움돼요,3
12194788,rk****,2023-09-09 18:44:45.544387,우리 살아가는 세상에 대한 필수적 앎,도움돼요,4
12166259,so*****,2023-09-04 20:49:55.110208,"유튜브로 볼 수도 있지만, 책으로 집중해서 짧은기간 읽어도 좋아요 :)  자본주의에 대해 자세히 알 수 있어요.",도움돼요,4
12161689,ki*******,2023-09-04 09:45:02.891321,사회 초년생들이 읽어봤음 하는 책이네요.아이에게 추천해봐야겠어요,도움돼요,4
1783304,bl******,2019-06-30 07:35:12.57,경제의 전반적은흐름과 아주 쉽게 잘 설명되어있어서 누구나 쉽게 읽고 이해할수 있는 좋은책이예요,도움돼요,4
15615351,ac********,2025-04-05 01:26:19.194566,경제를 잘 모를때 입문서로 좋다고해서 구입했어요!,도움돼요,4
15609263,e9****,2025-04-03 16:41:47.547947,너무너무 유익해요. ,도움돼요,4
15590747,ry********,2025-03-30 18:36:26.095261,기초적인 내용과 잘 몰랐기에 신기했던 관점을 배울 수 있었습니다.,도움돼요,4
15587813,es****,2025-03-29 23:47:57.685129,너무 유익한 책입니다,집중돼요,4
15585306,nu******,2025-03-29 12:50:24.823233,유튜브에서 추천 도서로 구매했어요,최고예요,4
15569513,fr*******,2025-03-25 17:06:20.941351,좋아요 좋아요 좋아요 ,집중돼요,4
15540153,ma******,2025-03-18 23:45:21.800247,"다큐로 보고 책으로도 읽었으며 경제공부를 시작했습니다. 
몇년이 지난 지금 아들에게도 사주며 또 읽었습니다.
현대인의 필독서라고 생각합니다.",최고예요,4
15537712,dm********,2025-03-18 14:50:36.835041,"EBS다큐프라임 영상이랑 같이 볼 수 있어서 편리했고, 쉽다고 미사여구를 붙인 책들보다 경제가 작동하는 큰 구조를 파악하기에 쉬웠어요.",도움돼요,4
15530109,db********,2025-03-16 20:54:34.765579,순식간에 읽게 되는 책. 자본주의에 역사에 대해 알게되는 책이었으며 잘썼다는 느낌을 많이 받았습니다,집중돼요,4
15529931,du******,2025-03-16 20:22:37.063448,경제 초보자에게 너무너무 좋은 기본서입니다!,도움돼요,4
15526931,su********,2025-03-16 09:07:23.664904,와 자본주의를 파혜쳐줬는데 배신감도 느끼고 무지를 반성하면서 읽었습니다 경제공부 필요성 확실히 느낄수 있고  쉽게 읽힙니다,추천해요,4
15524993,tl*******,2025-03-15 19:59:54.147873,왜 그들은 부자가 되는가보다 먼저 읽었어야 하는 책입니다 돈에 대해 많은 것을 생각하게 됩니다,쉬웠어요,4
15513735,mi******,2025-03-13 13:39:20.131097,"비문학이 읽히지 않는다고 읽어본다해서 구입했어요
도움이 되었음 좋겠어요",도움돼요,4
15484846,ma********,2025-03-08 00:31:58.569163,"좋아요
읽을만 해요",쉬웠어요,4
15471520,lw*****,2025-03-05 20:20:45.383821,정말 쉽게 잘 쓰여진 책인 것 같습니다 다큐도 좋지만 책도 명저인 것 같습니다,쉬웠어요,4
15470525,ki*******,2025-03-05 16:31:39.354659,굿굿           ,집중돼요,4
15468130,na****,2025-03-05 08:39:13.950971,대한민국 필독서라고 생각합니당,추천해요,4
15455089,ac******,2025-03-02 21:34:53.060613,내용이 유익하고 잘 읽힙니다. 도움이 많이되요. 추천합니다.,최고예요,4
15443885,jr*****,2025-02-28 16:05:00.606181,경제 관념의 기초를 위해 구매합니다.,집중돼요,4
15439608,lk******,2025-02-27 17:38:27.969233,자본주의에 대하여 이만큼 쉽게 쓴 책이 있을까 싶을 정도로 대중적이며 친절한 책,도움돼요,4
15432120,jr*****,2025-02-26 00:00:37.004754,공부를 위해서 구매합니다.,집중돼요,4
15400444,su******,2025-02-19 11:32:19.941598,재밌고 유익합니다. 추천합니다.,집중돼요,4
15395091,ya*******,2025-02-18 14:42:03.42991,좋아여 ㅎㅎ 잘 읽을게야,쉬웠어요,4
15390619,sm*******,2025-02-17 15:41:46.679764,조금 읽다가 말았습니다.. 자본주의에 대해 알 수 있어요.,집중돼요,4
15389400,ro********,2025-02-17 10:31:16.440655,내용이 알차고 도움이 많이 됩니다,도움돼요,4
15385327,og*****,2025-02-16 12:18:05.661895,영상도 좋지만 책에는 정보가 더 많고 원하는 부분을 언제든 찾아볼 수 있다,도움돼요,4
15378858,ma***************,2025-02-14 21:39:44.223525,책장에두고 종종 꺼내읽습니다,도움돼요,4
15345593,ve******,2025-02-07 11:01:33.124073,중학생 논술학원 추천도서라 구입합니다,도움돼요,4
15342084,Ha****,2025-02-06 14:09:01.029436,출간된지 꽤 오래된 책인데도 꾸준히 판매되고 있는데는 이유가 있겠죠,도움돼요,4
15331912,se*****,2025-02-04 13:24:09.776871,우리가 반드시 알아야 할 자본주의의 진실,도움돼요,4
15325703,yj****,2025-02-02 23:46:20.447439,방송으로 보고 좋아서 구매 했는데 도움 됩니당 ~,도움돼요,4
15323505,so*****,2025-02-02 14:32:03.379121,정말 쉽세 쓰여져서 정말 좋아요,최고예요,4
15313902,el*******,2025-01-31 17:04:30.993418,쉬운 내용이라서 잘 읽혀지네요 도움되는 내용이 많습니다,쉬웠어요,4
15305713,kj********,2025-01-29 14:31:23.943673,챕터 1에 있는 내용이 단연 압권이었다,최고예요,4
15294301,vi****************,2025-01-25 18:19:23.966863,"자본주의,자본주의,자본주의.",최고예요,4
15292999,fl*****,2025-01-25 10:42:08.084303,책 어려우면 안 읽는데 경제 관련 된 정보를 흥미로워합니다. 딱입니당! 아이에게도 ㅇ잘 설명래 줄 수 있늘 것 같어요,쉬웠어요,4
15292354,si*******,2025-01-25 01:33:59.976014,사회초년생에게 도움이 될 것 같아 구매했네요.,도움돼요,4
15283293,gu*******,2025-01-22 17:54:17.422615,가독성이 좋습니다.,집중돼요,4
15248913,lu*******,2025-01-13 23:01:37.933273,"누구나 한번쯤 다 읽어봐야할 책이네요.
중학생 아이에게도 추천해줬어요",추천해요,4
15238751,su*******************,2025-01-11 15:38:26.315144,유튜브로  한번 시청했지만  구입해습니다,집중돼요,4
15228819,cj*****,2025-01-09 10:47:48.485998,ebs에서 영상보고 책도 구매했습니다.,집중돼요,4
15209639,hd****,2025-01-04 22:58:03.025113,책 상태 좋아요 잘받았습니다,집중돼요,4
15152043,lu*******,2024-12-22 09:06:34.287613,"도서관에서 빌려읽고 아이에게도 추천해주려고 구매했습니다.
경제를 쉽게 설명해주는 교과서 같은 책이네요",추천해요,4
15135102,ar****************,2024-12-17 19:10:44.862538,동영상을 먼저 보고 좋았어서 책도 구매했어요,추천해요,4
15131077,yj****,2024-12-16 18:23:39.547088,자본주의 제대로 알기,도움돼요,4
15120074,mi*****,2024-12-13 15:50:48.016543,유익한 도서입니다. ,집중돼요,4
15118589,as*****,2024-12-13 08:48:59.14462,재미있게 읽었습니다 ,추천해요,4
15115437,ch*****,2024-12-12 10:29:19.557719,항상 베스트에 있어서 궁금해서 주문했어요,최고예요,4
15108997,jo*******,2024-12-10 17:03:09.028442,"자본주의의 본질, 장단점등을 볼 수있어 좋았습니다",추천해요,4
15106342,ka************,2024-12-09 23:18:35.260194,자본주의에 대해 더 깊이 알게 되었어요,도움돼요,4
