리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5527451,ce********,2021-01-24 18:55:35.953,오래되었지만 여전히 가치가 있다. 진리는 단순하며 실행하기 힘들다는 것을 깨닫게 해준다.,집중돼요,3
5527411,ha***,2021-10-17 16:22:32.903,업무로 인한 극한의 스트레스에 시달렸는데 이책을 읽고 마음의 평안을 얻었습니다.,추천해요,4
5527450,ku*****,2021-01-24 10:28:17.976,잘읽고있습니다. 언젠가 읽어야지 하다가 늘 서점에 있는책이라 지나치곤했는데 이번 기회에 읽을수있게되었습니다.  &lt;걱정하는 사람들&gt;과 &lt;그 걱정들을 뛰어넘은 사람들&gt; 에 대한 책입니다. 우리가 잘 알고있는 대단한 인물들의 걱정과 걱정을 극복하여 상황을 도리어 긍정적으로 변화시키는 결과를 얻게된 사례들과 그 방법이 들어있습니다. 내가 존경할만한 사람과 대화를 나누는듯한 책입니다. 카네기 책은 여러 판이 있는걸 봤는데 책도 그중 가장 좋은것같아요. 파우치도 맘에 들고 책도 괜찮아요.,집중돼요,4
13867326,hi******,2024-05-31 09:29:57.068397,뒤로 갈수록 종교얘기가 심해지긴하지만 걸러서 읽으면 됩니다. 두고두고 읽기 좋아서 친구들한테 선물했어요.,도움돼요,4
5527465,db*******,2021-02-05 13:07:35.22,모르고 지나쳤던 것을 생각하게 해준다,추천해요,4
12613894,ci*****,2023-11-27 12:25:05.422246,편하게 읽기 좋은 책입니다ㅎ,쉬웠어요,4
12398090,rk***************,2023-10-18 20:39:45.019758,"사람은 걱정이라는 불안 부정적 감정을 가지고 있는데 그걸 해소,해결 시켜줄 책 추천합니다.",최고예요,4
12204460,mn*****,2023-09-11 13:45:39.041943,"걱정, 불안으로 하루를 망치고 있다면 꼭 읽어야할 책!",도움돼요,4
12152565,lu********,2023-09-02 23:32:18.65853,"사실 너무 많이들 읽으시는데 추천 많아 사면 후회한 경우가 많아 오래 고민하다 샀는데 만족스러워요!
",집중돼요,4
12150382,iu****,2023-09-02 18:43:28.638672,데일카네기의 세권의 책은 읽어보면 정말 좋아요,도움돼요,4
13220400,ba*****,2024-02-27 10:52:41.184186,"선물용으로 샀습니다
",최고예요,4
13197818,ba*****,2024-02-24 14:17:13.669471,선물을 6권할정도로 추처민,최고예요,4
13176337,jy*****************,2024-02-21 17:34:28.435901,일단 사십시오…..,추천해요,4
13158409,ba*****,2024-02-18 23:20:02.352126,인생최고의 책. 소장해야할책,도움돼요,4
13153689,on*****,2024-02-18 08:47:42.793545,"걱정이 많은 사람들을 위한 책입니다. 

걱정에 대한 기본 지식부분은 걱정이 많은 저를 위해 쓴 부분인것 같습니다. 
항상 최악을 생각해보고 최악을 받아들이고 나면 어느새 걱정은 사라집니다. 

더 자세한 부분은 아래 링크를 참고해주세요^^
https://blog.naver.com/steadyprofit_/223356660420",도움돼요,4
13129354,du*******,2024-02-14 15:42:00.018231,완벽한 책 이책보다 더 나은책은 존재할리 만무하다,최고예요,4
5527395,ne*****,2021-10-28 22:41:53.6,걱정이 내 인생을 망치기 전에 반드시 읽어야 할 책으로 소개된 가장 현실적으고 효과가 검증된 실행법이라는 책 표지를 보고바로 읽기 시작했습니다.역시 데일 카네기 책들은 당장 적용할 수 있는 실용적인 원칙 제시가 가장 장점이 크네요.함께 나온 명저 데일 카네기의 인간관계론도강력 추천합니다.,추천해요,4
15613154,se******************,2025-04-04 12:54:36.87085,걱정에 대해서 잘 말해줘요,도움돼요,4
15551213,ss********,2025-03-21 13:47:17.839031,좋은 내용입니다 추천해요,추천해요,4
15534279,37********************,2025-03-17 18:35:54.522864,"걱정을 해결하고 없애는 법, 애초에 걱정을 하지 않는 법을 다루는 책. 대한민국 사람이라면 읽어야할 책",도움돼요,4
