리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
4389563,dd*****,2021-08-04 16:33:13.16,"코로나로 휴가 가지도 못하구 집에서 방콕하는 저에게 
가볍게 선물하는 맘으로 산 책인데요.
오자마자 한번에 다 읽어버렸네요..재밌고 감동두있구
웃다가 울다가 아하~하는 순간 다 읽어버렸지 뭐예요..
3일 휴가 동안 아껴읽으려한건데..
작가님의 다른 책도 호기심이 생겼어요..휴가 끝나기전에 하나 더 봐야겠어요..
추천추천요..",최고예요,4
4389510,st*****,2021-07-26 15:40:27.776,"재미와 감동을 동시에 주는 책입니다. 꾸미지 않은 일상의 삶을 그대로 옮겨놓았지만 우리가 생각해보지 못하고 지나쳤던 소소한 삶의 문제들을 아무렇지 않게, 하지만 깊이있게 짚어주는 책입니다. 마지막 부분을 읽으면서는 저도 울었어요. 아마 다들 그러실 듯.",고마워요,4
4390575,je******,2021-07-22 11:44:16.43,와 밤새 한번만에 읽어버렸어요~ 쌍둥이 아빠 초콜릿 이야기에서는 눈물펑펑 흘렸네요ㅜㅜ 작가님이 마음이 따뜻하신 분 같아요. 이전작 망원동브라더스도 한 번 읽어보려고 합니다.,최고예요,4
4390106,jj*******,2021-05-01 15:20:38.78,정말 잘 읽혀요... 재미와 감동이 있어요.. 우리 세상살이 이야기 이지만 &#54284;타지에 가까운 이야기 이지요... 그래서 더 가볍게 잘 읽을 수 있었어요.. 책내용에 한부분처럼 정말 연극이나 드라마로 나오면 좋겠어요~~,최고예요,4
4389507,vi*****,2021-08-04 11:05:16.933,우리 주변의 보통 사람들 이야기라 정감가네요. 잡고 펴면 금세 다 읽게됨,최고예요,4
4389497,mo******,2022-03-18 21:23:38.906,"독고라는 남자의 변화를 
이끌어 낸 염여사를 보며
이 시대의 필요한 인간상이 아닐까…",최고예요,4
4389529,ki******,2022-02-03 12:48:11.156,"리뷰보고 선택했는데~  진짜 리뷰 그대로!!  앉은자리에서 다 읽히고~ 마음이 너무 따뜻해지는 스토리였어요~  웃다울다~ 감동으로 닭살이 돋더라구요~~
정말..따뜻한 마음으로 살아야겠다..싶었네요. 선한 영향력의 힘이 넘 감동적이었어요~*",고마워요,4
4390339,so*****,2022-03-15 17:31:45.523,"가독성이 좋고,  내용이 순하고 따뜻해서 기분좋게 읽을 수 있습니다.  저희 동네 편의점에서 독고씨를 만나게 되면 스스럼없이 옥수수 수염차를 나눠 마실 수 있을 것 같다는 생각이 불현듯!!",고마워요,4
4390069,an********,2022-03-05 11:35:43.606,"책 받고 6시간 집중해서 다 읽었습니다
내용이나 글귀가 어렵지않아 쭉쭉 잘 읽히더라구요
일상적이지만 그렇지 않은,
주변에 있을법하지만 그렇지않은,
소재들이 친근해서 더 쉽게 읽은거같아요
개인적으로 참.. 감정기복심하게 읽어서
몇번을 울었는지 모르겠네요 
어찌보면 각박하고 외로운 세상.. 마음의 위로와 감동받았습니다
감사합니다!",최고예요,4
4390619,he*******,2022-01-18 21:31:08.723,"표지도 윈터 에디션이라서 예뻐요!
짧게 줄거리 나온 거 보고 내용이 재밌어 보여서 샀어요!
잘 읽을게요!",고마워요,4
10457987,ba****,2023-01-04 14:57:47.13803,"살아남기 위해 세상의 기준에 맞추려고
애를 쓰다 지쳐 쓰러진 사람들

남의 감정보다 내 감정이 우선이며
받아들이지 않는 자는 내치다가
고독에 갇힌 사람들

경청과 공감으로
내민 따뜻한 손길에
힘을 얻어
다시 또 살아가는 사람들

재밌다
눈물이 찔끔 난다",공감돼요,4
4390472,jj*****,2021-12-27 10:41:59.96,쉽게 읽혀서 좋았어요~ 연말에 더 어울리는 내용이에요,최고예요,4
10512792,da*****,2023-01-11 17:13:17.160091,"책에 대해 아무것도 모른 상태에서 장바구니에 넣고
주문 후 배송상태를 확인하다가
미리보기를 보니 진짜 다른분들 말씀처럼 드라마나 영화같은걸로 나와도
참 재미있을 거 같아요

미리보기보다가 끊겨서 서운한건 처음이네요
책이 빨리 도착했으면 좋겠어요

좋은책 감사합니다.",재밌어요,4
