리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12409070,lj*****************,2023-10-21 05:24:38.99563,"그냥 킬링타임용
2024년도를 예측한다라기 보다 지금 일어나고 있는 상황들을 장황하게 늘어놓은 글 같음
당근으로 처분완료",쉬웠어요,1
12332237,ss****,2023-10-05 18:53:02.305457,24년도 트렌드를 미리 예측하고 알아낼 수 있는 좋은 지침서 이네요.,도움돼요,4
12336517,n2*****,2023-10-06 16:49:00.44096,"트렌드 코리아2024
기대됩니다 ",최고예요,4
12405568,lj*****************,2023-10-20 14:01:48.842857,그냥 매년 보는것 같네요,추천해요,3
12352963,rh******,2023-10-09 22:49:24.481067,앞으로 다가올 2024년 트렌드에 대해 알 수 있어서 너무 유익했습니다.,집중돼요,4
13504798,an*******,2024-04-06 13:33:55.177695,돈을 내고 구매는 안해도 될 것 같습니다 . . 서점 들릴때마다 읽는게 나을 듯,도움돼요,1
12405563,gh****,2023-10-20 13:59:04.480725,"세상물정 모르는 사람에게 , 세상이 변하는 것을 일깨워 주는 좋은 책입니다. ",최고예요,4
12404723,sa********,2023-10-20 10:00:11.122208,내년 트렌드를 알 수 있어 좋습니다,도움돼요,4
12403324,oi*****,2023-10-19 23:17:14.779139,미리 읽어두면 넘 좋아요,도움돼요,4
12400850,as*****,2023-10-19 13:23:59.975905,"매년 보는 책입니다.
잘 읽었습니다",도움돼요,4
12381933,in****,2023-10-15 23:28:55.812754,이번에 편집자 바뀌었는지 가독성 좋네요,도움돼요,4
15264380,on******,2025-01-17 18:02:17.425947,회사 교양도서로 주문했어요,쉬웠어요,4
14894473,hl****,2024-10-14 10:24:20.257668,"요즘 유행을 알고 싶어 구매했는데 벌써 10월이 가고 있네요. 
2024를 한 눈에 이해할 수 있는 책입니다. ",추천해요,4
14601303,ah*****,2024-09-10 13:25:22.817024,책 잘받았습니다. 잘 읽을게요,집중돼요,4
14519140,ko****,2024-08-31 11:57:59.609568,좋은 내용이 담아 좋았습니다,도움돼요,3
14395319,le********,2024-08-15 09:14:12.224403,좀 늦은감이 있지만 지금 봤네요. 강추합니다,추천해요,4
13960001,ls*****,2024-06-12 17:13:59.986605,매년 주문하여 읽습니다.,도움돼요,1
13791795,an*******,2024-05-18 14:56:11.217843,아주좋아야.내용이 쉬워요,집중돼요,4
13767096,an*******,2024-05-15 13:05:48.378685,아주좋아요.너무좋아요,쉬웠어요,4
13627421,ki********,2024-04-24 13:02:19.434997,많은 도움이 되는거 같아요,추천해요,4
13542620,yo******,2024-04-12 15:24:13.386085,해마다 읽는 책인 것 같아요,도움돼요,4
13508951,ha******,2024-04-07 03:11:49.386642,올해의 트렌드를 예습하고 나니까 지혜로운 안목이 생긴 것 같은 기분이 드네요 :),도움돼요,4
13476713,ki******,2024-04-02 12:17:26.180574,"한해의 트랜드를 이해하기 쉬운 책입니다
추천합니다!",추천해요,4
13442601,cd*****,2024-03-28 07:17:12.122076,워낙 유명한 책이라서 구매,도움돼요,4
13387520,ks*****,2024-03-20 02:35:40.811765,우리 사회를 이해하는데 도움이 됩니다.,도움돼요,4
13382729,jh********,2024-03-19 10:34:24.919437,"교수님이 추천해주셔서 구입했어요
논문작성에 도움 됐으면 좋겠습니디",추천해요,4
13340954,mh*****,2024-03-13 20:40:34.925862,학교에서 전공책으로 사용,도움돼요,4
13324303,jb*******,2024-03-11 16:07:18.968937,한해를 시작하면 꼭 읽는책 재밌어요,쉬웠어요,4
13316156,js*****,2024-03-10 11:36:26.475852,2024 트렌드를 알수있는 책!,추천해요,4
13274600,ia*******,2024-03-05 09:41:31.646931,매년 읽고 있지만 도움이 됩니다,집중돼요,4
13263171,yo*****,2024-03-04 10:12:03.246946,매번 달라지는 대한민국 트렌드를 살펴볼 수 있어서 아주 좋습니다!,도움돼요,4
13239499,ye*****,2024-03-01 08:52:40.650549,2024 트렌드에 대해 알수 있는 책,도움돼요,4
13220123,cl********,2024-02-27 09:33:12.963213,잘 읽고 있습니다 매년 구입하게 되네요!,도움돼요,4
13214569,ci******,2024-02-26 14:46:09.532076,2024 트렌드 알 수 있어요,집중돼요,4
13212961,tj*******,2024-02-26 11:42:33.387853,한 번쯤 읽어볼 만한 책인 것 같아요,도움돼요,4
13204137,po*******,2024-02-25 15:26:30.133992,트렌드를 읽기 좋은 책이에요,추천해요,4
13191928,wi********,2024-02-23 13:35:50.009028,좋은 내용들이많았어요,집중돼요,4
13191661,jj******,2024-02-23 12:22:35.051258,보고싶었던 책이라서 구매했어요,도움돼요,4
13143296,y2***,2024-02-16 14:59:23.786604,필수도서입니다. 청룡해,최고예요,4
13141891,ra******,2024-02-16 09:20:54.457611,매년 사읽고 싶어요,도움돼요,4
13136949,to******,2024-02-15 16:17:55.940887,"진짜 알맹이 없는 도서 ㅎㅎㅎㅎㅎㅎ 읽지마세요 돈아까움 
이게 매년 베스트셀러라는게 얼탱이없음",쉬웠어요,1
13110398,lh*****,2024-02-12 06:15:52.457804,최근 트랜드가 무엇인지 설명이 잘되어 있어서 좋았습니다.,도움돼요,3
13107376,dm*****,2024-02-11 17:36:06.544883,2024 트렌드를 만나볼 수 있다,도움돼요,4
13102943,sm******,2024-02-10 19:40:33.003162,필요한 시야를 키워줍니다,집중돼요,4
13097068,ja******************,2024-02-09 12:23:06.002285,요즘 트렌드가 어떻게 변하는지 알 수 있다,도움돼요,4
13084643,sa***,2024-02-07 14:49:46.536585,"매년 구입하여, 트랜트를 알수있네요",추천해요,4
13076532,eu********,2024-02-06 00:39:00.619262,힐링되고 좋습니다.,추천해요,4
13070242,pe*******,2024-02-05 01:17:14.256989,좋은 내용입니다 추천합니다,최고예요,4
13067566,kw*****,2024-02-04 19:58:03.597024,흥미롭고 재밌는 내용으로 이루어져있어요,도움돼요,4
13066291,ze****,2024-02-04 15:44:39.983239,도움되는 책에욯ㅎㅎ,도움돼요,4
13064716,ha********,2024-02-04 11:10:25.199881,주문했는데 올해의트렌드를 잘 읽는데 도움이 되길 바래요 ,도움돼요,4
13049249,sw********,2024-02-02 00:43:48.952472,재밌게 읽었습니다.,최고예요,4
13046610,jk****,2024-02-01 19:34:45.187303,트렌드 읽기에 도움돼요,도움돼요,4
13020632,kk*****,2024-01-29 00:00:49.472686,부탁으로 샀어요~~,도움돼요,4
13005118,mu******,2024-01-26 14:57:18.812292,유익한 내용이였습니다,집중돼요,4
13000588,cr********,2024-01-26 02:02:37.301422,흥미롭고 새로운 단어들도 알게 되요,추천해요,4
12995362,my*******,2024-01-25 14:11:14.650672,"현대에 빠르게 변화하는 트렌드에 맞는 맞춤도서 같아요
",추천해요,4
12993751,hy*****,2024-01-25 09:04:38.725572,트렌드를 키워드를 넣어 정리,도움돼요,4
12989907,oi******,2024-01-24 17:42:08.849151,읽어보고싶어서 주문했어요 ,도움돼요,2
