리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12552002,dr*******,2023-11-16 18:15:55.083824,"이 책이  왜  베스트셀러이지  모르겠어요 중간정도까지 읽었는데  고전이라  그렇겠지만 흑인,여자에 대한  현시대에  맞지  않는  발언들 ...그리고  진부한  명예에  대한  내용들 ....후반에는  좀  도움이  될런지  모르겠으나  다들  리뷰를  너무  좋게써주셨길래  리뷰보고  혹해서  구매하시는  분들이  있을까봐  미리 씁니다  꼭  서점가서  한번  보시고  구매하시길  바래요 ",쉬웠어요,1
12396697,hg**************,2023-10-18 16:40:59.652763,"최근 집안일로 마음이 심란해져서 점점 사람을 안 만나게 된다.
예전에는 일주일에 약속이 3개씩은 무조건 있었던 거 같은데 요새는 늘 0개다.

사람을 만나도 그 사람에게 100프로 집중하지 못하고
오히려 내가 했던 말이나 들었던 말들 곱씹으면서 걱정거리만 늘어가는 느낌이라...
약속 잡는 것보다 책 읽는 게 훨씬 좋다. ㅎㅎ

그럼에도 '이렇게 살아도 되나?' 하는 걱정이 들긴 했다.
인간관계 파탄나는 거 아닌가 싶기도 하고. ㅋㅋ

그런데 이 책 읽어보니깐 쇼펜하우어가 괜찮다고 해서 좀 위로가 되었다.
&quot;우리의 모든 고통은 혼자가 될 수 없다는 데서 온다. 인간의 거의 모든 고통은 사교 모임에서 비롯되므로 자기 내면에 가진 게 많아 사교가 필요 없는 사람은 이미 커다란 행복을 얻은 것과 같다.&quot;
확실히 사람 안 만나니까 걱정거리가 줄은 것 같기는 하다. ㅋㅋㅋㅋ

그래 책 제목처럼 남에게 보여주려고 인생을 낭비하지는 말아야지.
어차피 나는 나의 삶을 살아갈 뿐이다.

책에는 이런 말도 있다.
&quot;얄팍한 행복 대신 단단한 외로움을 선택하라.&quot;
지금 나는 단단해지고 있는 중인가 보다. 니체가 했던 말 중에 좋아하는 말이 &quot;나를 죽이지 못하는 고통은 나를 더 강하게 한다&quot;인데 쇼펜하우어 사상과 통하는 부분이 있다. 니체가 쇼펜하우어의 영향을 받았다고 들은 것 같다.

편역된 책이 아니고 원전이라서 좀 어려운 만큼 묵직한 맛이 있었다.
나를 전혀 위로해주지 않는데 이상하게 위로된 느낌(??)
오랜만에 좋은 책을 읽었다고 느꼈다.",최고예요,4
12607285,ah*****,2023-11-25 21:58:31.312761,인스타같은 인증식으로 남에게 '나 이런 책 읽는다' 보여주기식 책으로 좋은거 같음. 왜 베스트셀러인지 이해가 안됨,쉬웠어요,1
12560872,di*****************,2023-11-18 14:08:58.054202,"이게 왜 인문1위일까요???
번역도 너무 별루고 그러니 내용도 집중도 안되고 전혀 와닿지않네요
나혼산에서 보고 산건데 완전 낚였네요
읽지마세요
돈아깝네요
밑줄그은 내용은 정말 한심하네요
인종차별주의적인 내용..참나",쉬웠어요,1
12573068,oo****,2023-11-19 18:30:12.434415,"현대인의 공허함을 달래주는, 시대를 넘나드는 책임은 분명하나 번역이 말도 못할 정도로 전달성이 부족합니다. 저의 문해력을 끝없이 의심하며 읽게 되는 책은 처음이네요.",도움돼요,2
12477895,na******,2023-11-03 12:24:11.934015,번역이 좋지는 않으니 시간이 많으신 분들만 사서 읽으시길 바랍니다,도움돼요,2
12560854,di*****************,2023-11-18 14:05:06.918788,"이런책이 왜 1등인건가요?
번역도 전혀 와닿지않고 그러니 당연 집중도안되고 나혼산에서 남자배우가 읽길래 한번 사봤는데 완전히 낚인거네요
진짜별루네요",쉬웠어요,1
12585038,ep****,2023-11-21 19:39:15.054937,번역이 좀 난해합니다.천천히 읽으시길 권해요.요즘. 시대와 다른듯 닮은듯한 가치관들. 비교히면서 읽으시면 도움 돼요,도움돼요,1
12641394,09*****,2023-12-02 15:45:55.673572,"이게 왜..베스트셀러인지 이해할 수 없는.. 부분부분은 도움이 될듯 하지만, 시대와 맞지 않는 이야기가 많기에 구매보다는 대여해서 적당히 넘기며 읽으시길 추천드립니다. 저는 광고에 홀려 구매한게 조금  아쉽네요",쉬웠어요,1
12824196,hi******,2023-12-31 23:05:40.969089,글이 문제인지 번역이 문제인지 ... 술술 읽히는 책은 아닌것 같네요.,도움돼요,2
12451408,so******,2023-10-30 11:24:25.061213,"생각보다 난해합니다
!",도움돼요,3
12700397,no*****,2023-12-11 10:33:32.150035,"잘 안읽히네요. 내용이 어렵다기보다, 해석이 좀 이상한것 같기도하고... 좀 의역을 해서라도 머리에 쏙쏙 들어오는 해석이 아니라, 가뜩이나 철학 내용인데 번역기 돌린것마냥 직역이 되어서 한문장을 몇번이나 읽어보는 경우가 너무 잦습니다. 근데 내용이 어려워서 몇번 읽는게 아니라, 말이 이상해서 그러는 경우가 많아요. 물론 술술 읽히는책도 있고, 잘 안 읽히는 책도 있는거 압니다만, 해석을 조금 다듬으면 충분히 잘 읽힐텐데 라는 생각이 들어 좀 아쉽습니다.
그리고, 내용도 같은소리를 조금 단어만 바뀔뿐, 또하고, 또하고...;;; 결국 억지로 반정도 읽다 결국 덮었네요.",최고예요,1
12974623,ap******,2024-01-22 00:41:23.510155,솔직히 이책은 잘 모르겠어요 두서가 없다고 생각되네요 마흔에 읽는 쇼펜하우어 읽고 관심이 생겨서 구매했어요 별로예요,도움돼요,2
12748160,ny*****,2023-12-20 03:32:18.483051,"어느부분은 깊게 와닿게 되었고, 어떤 부분은 아예 넘기고 읽게 됐어요. 살짝은 불편할 수 있는 내용들이 있어서 아쉽네요..",도움돼요,3
12713997,ba********,2023-12-13 15:22:00.503349,"번역이 그지같아 전달이 안됨
아무리 고전 이래지만 기승전결이 무색한책",집중돼요,1
12708383,sk*******,2023-12-12 16:57:26.767974,책이 너무 읽기가 힘들고 집중력이 떨어지면서 흥미가 점점 떨어짐 ㅠㅠ ,도움돼요,1
12434819,sa*****,2023-10-26 14:20:19.327706,쇼펜하우어의 삶에 대한 철학이 기대됩니다,도움돼요,4
