리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12979427,pu****,2024-01-22 22:57:20.494776,"재미있지는 않습니다.
그저 베스트셀러길래 읽었습니다.
역시 그랬어요. 베스트셀러는 반드시 필터링이 필요하더군요.
별로 와 닿지 않아요.
박물관 경비가 되는게 우리나라는 더 힘들거구요. 
그저 브링리의 개인인생 독백일 뿐 이예요.
뭐가 우리의 현실에 와 닿는지 진짜 모르겠어요",공감돼요,2
13139870,et****************,2024-02-15 23:34:17.103815,교보에서 책 구입후 처음으로 최하점 2.5점을 선택해봅니다. 특정 미술품에 대해 몇줄의 이해하기 어려운 설명들만을 이어붙히고 도움을 줄만한 사진은 없으며. 계속해서 이런 흐름이 반복되며 그 미술품이 궁금해 반복적으로 인터넷 검색을 해야합니다. 오죽하면 이 서적에 나오는 미술품들 사진을 순서대로 나열한 개인 블러그가 있습니다. 그 블러그를 보면서 순차적으로 책을 읽었지만 끊임없이 반복되는 사진 한장 없는 지루한 미술품 관련 내용에 절반만 읽고 책을 덮었습니다. 모두가 각자 다른 목적과 카테고리를 가지고 책을 구매하고 읽기에 일부 독자가 함부로 평가할 수 없겠지만. 오직 한가지 드는 생각은 해당 출판사의 이 책 홍보 실무자 연봉을 대폭 올려줘야 합니다. 그 사람은 진정한 능력자입니다,고마워요,1
13149088,hy*******,2024-02-17 13:37:54.115346,"평론가님 추천으로 기대가 많이 됐던 작품인데 저는 그닥 재밌는지 모르겠네요 
기대가 컸던 만큼 너무 많이 아쉬웠어요",고마워요,1
13265265,mi****,2024-03-04 13:37:39.645491,"감성태그 달아야 리뷰 쓰기 되네요? 진짜 노잼이라 최고에요!
2.5점도 아깝다. 무슨 말을 하고 싶은건지 의도를 모르겠으며,
베스트셀러 이제 걸러야겠다는 생각이 드네요 
종이책으로 샀는데 이거 뭐? 다 읽지도 않았는데 읽고싶지가 않음. 
사지마세요 여러분! ",최고예요,1
13410989,mu*******,2024-03-23 03:40:14.148859,"미술관 안에서의 감동적인 스토리일줄 알있죠?
그냥 미술관 작품들 리뷰집임
",공감돼요,1
13038134,bi******,2024-01-31 12:42:06.743661,"그냥 흔한 이야기 거리네요.
우리들도 접하는 그런 일상사 말입니다. 자극이 있으면 결말이 있어야 하는데",고마워요,1
13383706,ar********,2024-03-19 14:32:26.963228,음.. 왜 베스트셀러인지 모르겠습니다 ㅜㅜ ,힐링돼요,2
13616295,c1******,2024-04-22 08:32:18.229264,내용이 별로라고 생각하는 바입니다 ,공감돼요,1
13005818,su******,2024-01-26 15:51:32.025287,미술관 경비원 이야기 재밌게 봅니다,힐링돼요,2
12820168,ed****,2023-12-31 06:07:44.493563,간결한 문장. 잘 읽힙니다,힐링돼요,2
13423968,da******,2024-03-25 08:46:12.204807,집근처 도서관 예약대기가 풀이라 기대하고 사전지식 없이 샀는데..제 기준에서는 별로였어요..,힐링돼요,2
13212337,da******,2024-02-26 10:20:22.054729,열심히 읽게습니다...,힐링돼요,2
13562175,da******,2024-04-15 12:02:20.832523,감사합니다.공감되요.,공감돼요,2
13535627,da******,2024-04-11 05:14:13.492095,감사합니다. 공감되요.,공감돼요,2
