리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
1042485,el****,2020-07-18 22:49:44.376,"현대소설로는 채워지지 않는 갈증이 있을때는
고전 다시 읽기추천합니다
십대에 읽던 것과는 다른 의미로 다가오네요",공감돼요,4
1042582,ne*******,2020-04-20 13:14:30.223,과거로 돌아간다면 난 어느 시점으로 돌아가고 싶을까 철부지 20대 시절 그 빛나던 시절에 난 무엇을 했던가 생각없이 방황하던 그 시간들이 이제와 돌이켜보면 너무 안타깝다. 지금 이 시간도 언젠가 또 그렇게 느껴지겠지...,최고예요,4
1042516,ar******,2020-07-15 11:16:26.536,"따듯한 성장소설 , 물론 단순 성장소설이라기엔 내용이 훨씬 심오하지만 나 또한 내면적으로 좀 더 성장할 수 있었던..? 책",고마워요,4
1042705,kh****,2020-06-19 19:18:10.626,구매추천합니다,최고예요,4
1042578,jd***,2020-07-24 17:16:37.82,추천할게요,최고예요,4
1042530,ev*******,2019-06-01 09:09:03.216,데미안의 생각과 비슷하다,고마워요,3
1042765,wo*****,2019-04-07 16:45:50.56,잘 읽겠습니다.,고마워요,4
1042713,ms****,2017-09-07 21:38:29.266,도서관에서 빌려보다가 다못읽어서 오늘 구입했네요.,고마워요,3
1042456,js****,2020-09-30 23:10:06.523,만족합니다.,최고예요,4
1042510,gu******,2020-06-28 23:37:35.8,마음에 듭니다,최고예요,4
1042672,11*******,2020-04-16 10:07:45.33,시련을 겪는 주인공이 점차 자아를 성립하는 과정을 치밀하게 보여주고 있어요. 잘 읽히지 않는 부분들이 더러 있어서 두 번은 읽으려고 합니다!,공감돼요,3
14486128,yi****,2024-08-27 19:59:07.598852,40대에 다시 읽게 되는 고전,공감돼요,4
1042746,ha*******,2019-05-25 17:03:26.636,20대후반에 읽고 40대후반에 다시 읽어보니 받아들이는게 다르네요 철학적인 내용이 좋았어요,고마워요,4
1042527,ah******,2018-10-16 20:59:49.11,좋아요,고마워요,4
1042590,ph*****,2016-08-20 12:16:02.966,고전이 달리 고전이겠습니까?,공감돼요,4
15460543,ab*******,2025-03-03 22:33:42.709939,번역작가님의 필력이 너무 좋았습니다.. 아마 제가 본 책 중에 가장 좋지않았나..흡입력이 좋아서 계속 읽게되었습니다.,최고예요,4
14725289,pi*****,2024-09-25 21:14:27.862287,재미있고 의미있는 고전,최고예요,4
14725272,pi*****,2024-09-25 21:13:04.426317,유익하고 의미있는 고전,최고예요,3
14653854,no**************,2024-09-18 02:03:18.005702,오랜만에 읽어도 깊이를 헤아리기 어려운 책.,최고예요,4
14609986,30*****,2024-09-11 14:11:07.101932,명작이고 몇번 반복해서 읽을것 같아요.,최고예요,4
14416596,to*******,2024-08-18 12:05:57.793076,세계적인 명작의 장점은 처음에는 쉽게 손이 가지않더라도 한번 읽으면 나도 모르게 빠져드는 흡입력이 있다는 점입니다. 인간 심리에 대한 묘사가 너무 뛰어난 작품입니다.,힐링돼요,4
11099836,dm******,2023-03-16 12:49:55.020899,꼭 읽어보고싶으수 구매했는데 재밌어용,재밌어요,4
1042646,kj*****,2021-06-07 23:22:28.686,거친 성장의 단면. 극도로 섬세하고 아름답다,고마워요,4
1042536,ru******,2020-05-06 12:38:46.633,"유명한 책이라 읽어보고 싶어서 샀습니다. 생각보단 심오한 내용인것같아요. 저에게 마냥 쉽게 읽히지는 않았지만, 다 읽고나면 여운이 많이 남는 책인것 같습니다. 나에겐 누가 데미안같은 존재일까..누군가가 나를 데미안처럼 느낀적이 있을까? 생각을 많이 하게 되네요^^",공감돼요,3
1042595,si******,2020-03-15 11:02:42.466,"집중해서 읽지 않으면 중간중간을 놓치지만, 나에게로 가는 길에 대해 성찰 할 수 있는 좋은 기회였습니다. 잘 읽었습니다.",고마워요,4
1042396,db*******,2019-06-12 13:17:03.16,유명한 데미안 드디어 사서 읽어봅니다,최고예요,4
1042497,go********,2017-12-11 11:08:09.613,전형적인 성장소설.,고마워요,3
15613060,k4*********************************,2025-04-04 11:56:26.635406,좀 어렵지만 좋은 책인 것 같아요,최고예요,4
15600401,to****,2025-04-01 20:43:41.471291,몇번 계속 읽어봐야 할거 같아요,재밌어요,4
15553802,ik*****,2025-03-21 23:48:29.020804,내용이 상당히 재미있는 부분이 많이 있습니다.,최고예요,4
15553763,wl*******,2025-03-21 23:45:09.541254,이 책을 보기 전과 후로 내 인생이 바뀌었다. 나를 잡아주고 단단하게 세워준 고마운 책. ,고마워요,4
15553620,is*****,2025-03-21 23:26:16.388223,다양한 내용이 많아서 상당히 좋은 것 같습니다.,최고예요,4
15544421,wi*******,2025-03-19 22:09:11.554145,아이와 같이 읽어보려 구매했습니다.,최고예요,4
15541856,ch********,2025-03-19 12:45:21.464194,"친구가 빌려가고 안 줘서 다시 샀어요
읽을 때 흡입력이 대단한 책이에요",재밌어요,4
15539676,s2*****************,2025-03-18 22:42:48.019842,잘 읽어보도록할게요!,최고예요,4
15519304,gm*******************,2025-03-14 16:55:46.639307,"아이가 학교에서 필요하다고하여 새벽배송 7시전 도착으로 주문했는데 9시쯤 배송됐네요ㅠ
결국 책은 못 갖고 학교에 갔습니다.ㅠ
",최고예요,4
15496183,bk******,2025-03-10 01:58:39.667013,아직은 어려워요 나중에 다시 읽고 다양한 생각을 하고싶어요.,재밌어요,4
15496013,qu*****,2025-03-10 00:38:17.423042,"내 속에서 솟아 나오려는 것,
바로 그것을 나는 살아 보려고 했다.
그러기가 왜 그토록 어려웠을까?",최고예요,4
15458744,ka****,2025-03-03 16:18:27.113727,내용이 궁금해서 구매하였습니다.,공감돼요,4
15455353,s2*****************,2025-03-02 22:11:40.160616,기대되는 작품 잘읽겠습니다.,고마워요,4
15452367,dq********,2025-03-02 11:02:18.943028,너무 고전이라서 도전해볼게요 ~ ,재밌어요,4
15450608,hh*********************************,2025-03-01 22:53:45.52051,10년에 한번씩 읽어봐야할 책,최고예요,4
15444082,ja*****,2025-02-28 17:07:28.10387,한번쯤은 꼭 읽어야 할 고전 아닐까요? ,최고예요,4
15433811,tt***************,2025-02-26 12:39:10.175097,"최공ㅇㅇㅇㅇㅇㅇㅇㅇㅇ예
감사합니다",최고예요,4
15428435,ji******************,2025-02-25 06:57:18.994969,"봐도 봐도 또 생각하게 하네요
이번에는 민음사 출판사 책으로 보고 싶어서 다시 구매했어요",최고예요,4
15428377,hu********,2025-02-25 04:59:38.481628,어릴 때부터 읽어본 책입니다,재밌어요,4
15423961,bb*********************************,2025-02-24 01:38:39.804732,"두고두고 꺼내 보면서 여러 조언과 위로를 얻을 수 있는 책.
‘나’를 찾아가는 과정에서의 동반자임과 동시에 삶을 살아가며 생기는 여러 의문을 해결하는 피난처와 같은 느낌을 얻었습니다.",최고예요,4
15422011,th******,2025-02-23 18:35:21.873618,"휴식이 필요해 이 책을 찾았다.
학교, 직장에서 외부 자극으로 힘들 때
내면으로 침잠하여 붕 뜬 마음을 가라앉혀보자.
📍p.180. 그런데 그들은 왜 불안한 걸까? 자기 자신과 하나가 되지 못하기 때문에 불안한 거야. 그들은 한 번도 자신을 안 적이 없기 때문에 불안한 거야.

2025. 2. 15. (토) 헤르만 헤세 - 데미안

독일어로 Dämon 과 비슷하게 들릴 수 있는
이름을 가진 주인공의 평생친구 “데미안, Demian”
📍p.223. 데몬은 선이든 악이든 한 인간 속에 내재하는 초인적인 힘을 가리키기도 한다. 그러한 데미안이 마지막에 ‘그(Er)'라고 대문자로 표기됨으로써 신처럼 드높여져 있다.

“과연 우리 사회에서 맹목적으로 믿는 것들이
진정 나의 내면의 세계에서도 적용되는가?”
제 1차 세계대전 시기에 발간된 책에서
이러한 물음을 던지는 것은 큰 의미가 있어보인다.
📍p.192. 유럽은 온 세계를 획득했는데, 그러느라 자신의 영혼을 잃어버리고 말았던 것이다.

우리나라도 지금 같은 질문을 던져볼 때 아닐까?
유튜브, 신문, 정치인, 주변인들이 주장하는 것들이 아니라 나의 내면에서 진정 어떤 것을 바라고 있는지 고민할 필요가 있는 것 같다.

📍p.180. 지금 연대라며 저기 저러고 있는 것은 다만 패거리 짓기일 뿐이야. 사람들이 서로에게로 도피하고 있어. 서로가 두렵기 때문이야..

직장인으로서 선배, 동료분들께서 해주는 이야기가
내 가치관과 목표와 삶의 의도와 맞지 않을 수 있다.
전쟁에 어쩔 수 없이 따르는 주인공처럼
나도 내 인생에서 어쩔 수 없이 조직의 뜻을 따라야 할 때가 있지만 알고 하는 행동과 모르고 맹목적으로 따르는 행동은 근본적으로 다른 것이다.

📍p.169. 누구나 관심 가져야 할 일은 아무래도 좋은 운명 하나가 아니라 자신의 운명을 찾아내는 것이며, 운명을 자신 속에서 완전히 그리고 굴절 없이 다 살아내는 일이었다. 다른 모든 것은 반쪽의 얼치기였다.",힐링돼요,4
15420727,su*****************,2025-02-23 12:49:01.011438,내가 원하는 걸 들여다보게 해 준 책,고마워요,3
15417455,no******************,2025-02-22 18:10:43.047233,역시~  고전은 어렵네요ㅜㅜ,고마워요,4
15400867,su******,2025-02-19 11:54:00.875856,재밌고 유익합니다. 추천합니다.,고마워요,4
15387472,ct********,2025-02-16 21:04:43.423601,좋은 책이에요!~~,고마워요,4
15373670,co********,2025-02-13 15:38:10.059388,명작 좋아요 .. 꼭 읽어보고 마음의 양식이 되길,최고예요,4
15369522,dr****,2025-02-12 17:09:25.851548,새는 알에서 나오려고 투쟁한다. 이 문장에 그냥 빠져들었다.,최고예요,4
15361221,db********,2025-02-10 20:32:48.965807,최고의 책이예요^^,최고예요,4
15361214,db********,2025-02-10 20:31:35.475119,이미 너무나도 유명한 책이라 말이 필요없죠,최고예요,4
15361212,db********,2025-02-10 20:31:04.785547,믿고 보는 민음사!! 디자인이 세련된 다른 출판사보다 번역에서 늘 우수하자는 생각이 많이 들었어요. ,최고예요,4
15350447,fa****************,2025-02-08 12:11:08.521115,학창시절에 읽어던 기억이 새롭습니다.,힐링돼요,4
15344938,ss***************,2025-02-07 07:58:41.224148,"다시 읽으면 어떤 느낌일지 정독해 
봅니다~",최고예요,4
15334447,pk******,2025-02-04 22:59:16.375756,재밌습니다 여러번 읽고 싶어요,힐링돼요,4
15333287,jo******,2025-02-04 18:52:47.90637,밑줄 치며 다시 읽는 고전 ,공감돼요,4
15317173,a_****************,2025-02-01 11:15:31.98027,소설 안읽은지 오래인 성인인데 워낙 유명한 소설이라 궁금증에 사봤어요 생각보다 잘 읽힙니다,재밌어요,4
15311493,jj*****,2025-01-30 23:33:36.169618,"중딩아이가 읽고싶다기에 기쁜마음으로 구매 했어요
그러나 ... ",고마워요,4
15295746,yy****,2025-01-26 08:47:21.764291,고전을 지금도 읽는 이유가 있다,공감돼요,4
15285735,od***,2025-01-23 10:31:27.114798,헤르만헤세의 소설은 울림이 있어 좋아요!,최고예요,4
15271357,th**********************,2025-01-19 13:27:20.546172,"데미안 가슴에 남는 책입니다~
나를 찾는 인생의 여정~
감사합니다.",최고예요,4
15267380,ef*****,2025-01-18 11:53:44.766246,"명작을 아이와 다시 읽어보려고 샀어요
청소년기에 적절한 책이라 생각해요.추천합니다.",재밌어요,4
15255806,nh***,2025-01-15 17:43:59.006352,좋아요         ,재밌어요,4
15249712,JE******,2025-01-14 09:05:21.530591,그때는 보이지 않던 것들이 보입니다,공감돼요,4
15248863,xo******,2025-01-13 22:41:03.528139,예전에 도서관에서 빌려읽었었는데 소장하고 싶어서 구매했습니다,최고예요,4
15239343,db*****,2025-01-11 18:57:30.832751,고전문학을 소장하기위해 구입했습니다 가볍고 좋아요,힐링돼요,4
15230303,nh***,2025-01-09 15:58:08.985236,좋아요         ,최고예요,4
15205212,nh***,2025-01-04 05:55:43.465032,좋아요        ,재밌어요,4
15201327,no****,2025-01-03 08:56:48.550302,헤르만 헤세라고 허세가 있진 않다,고마워요,4
15194567,cm*****,2025-01-01 19:56:55.823516,왜 남들이추천하는데는 이유가있습니다,재밌어요,4
15191672,JE******,2025-01-01 00:30:00.595178,다시 읽어보고 싶어서 구매합니다.  빠른 배송에 감사합니다.,최고예요,4
15169192,fl********,2024-12-26 17:28:50.9768,나 자신을 찾아가고자 구매했어요,재밌어요,4
15135127,da*******,2024-12-17 19:16:57.664956,꼭 보고싶은 책입니다,힐링돼요,4
15109497,ji*****************,2024-12-10 20:25:15.232897,재미있게 읽었어요 ,힐링돼요,4
15107770,sn******,2024-12-10 10:56:09.268365,술술 잘 읽고있습니다,최고예요,4
15091333,db********,2024-12-05 15:12:58.808487,"민음사 세계문학전집은 저렴한 가격에 비해 번역이 너무 잘되어 있어서 읽는데 편하고, 이미 오랜 세월 선별된 작품으로 늘 읽을 때마다 감동받고 있습니다.",최고예요,4
15068910,pu*******,2024-11-29 07:34:19.188283,오랜만에 다시 읽어보려고요~!,힐링돼요,4
15049624,ho********,2024-11-23 09:05:32.690326,내용이 좋아서 전연령층이 봐도 좋습니다,공감돼요,4
15037053,sh******,2024-11-19 18:08:34.606513,역시 최고의 고전문학 맞네요,고마워요,4
15028836,ah******************,2024-11-17 21:01:30.749843,"고등학생인데 데미안이라는 책이 현재 시점에 정말 도움이 많이 됐습니다.

책을 읽는 재미에 빠지게 해준 책이에요.
데미안을 읽고 여러 고전들을 읽기 시작했습니다~~",고마워요,4
14996826,nn****,2024-11-08 18:37:57.225581,워낙 유명한 책을 이제서야 읽어보네요,최고예요,4
14992102,wj*****,2024-11-07 12:58:19.309185,죄악감을 표현하는 묘사들이 굉장히 생생했고 나의 10대 시절의 생각들과 굉장히 유사했다. ,공감돼요,4
14988211,ze*****,2024-11-06 10:37:47.0292,많은 도움이 되는 책입니다,힐링돼요,4
14986440,un****,2024-11-05 21:00:35.445436,이 가을에 천천히 읽으면 참으로 좋을!,최고예요,4
14979956,hw******,2024-11-04 01:03:28.876937,많은분들이 추천해줘서 구매했는데 최고네요,최고예요,4
14974261,si********,2024-11-02 17:15:58.043837,추천으로 구매했어요,최고예요,4
14973149,ju*****,2024-11-02 12:18:21.626539,아주 아주 좋아요 강추합니다 ,고마워요,4
14969533,wy***************,2024-11-01 12:44:44.565,좋은 작품 입니다 감사합니다,최고예요,4
14966502,ba********,2024-10-31 17:41:02.019787,소장용으로 구매했습니다.,최고예요,4
14962521,wy***************,2024-10-30 19:06:39.377567,고전을 읽으면서 내면을 잘 파악하고 싶어요 잘 읽을게요,공감돼요,4
