리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5506777,ca****,2021-01-10 23:45:19.843,"잘 읽힌다는게 최고의 장점이다. 문장이 쉽고 간결하다. 돈의 ***시리즈가 바야흐로 붐인데, 그런 책들 중에서 읽기 가장 편한것 같다.
저자가 강조하는건 빚 지지 말라. 빚지는게 가장 큰 실수란다. 그리고 주식시장이 호황이건 불황이건 1달러라도 돈을 계속 굴리라는 점이다. 결국엔 그게 다 복리가 되는거라나. 어떤 책이건 결국 돈버는 비법 따윈 없다. 하지만 읽으면서 평소 자신의 돈 관리법에 대해 자기만의 깨달음을 얻는다면 의미가 있지 않을까. 이 책 또한 그렇다.",도움돼요,4
5506861,ro******,2021-01-20 12:11:41.52,내용 좋고 술술 읽히는데 왜 책의 부제는 원서와 다르게 저렇게 천박하게 달았는지...편집자는 반성 좀 해라,도움돼요,4
5506847,st*****,2021-01-22 16:21:23.333,"내용은 좋지만 한국어판 부제가 정말 별로네요. 원서에 맞추어서 ‘시대를 뛰어넘는 부와 욕망, 행복에 대한 강의’ 정도로만 했어도 좋았을텐데요.",쉬웠어요,4
5506809,mf****,2021-02-01 22:20:05.226,"제목 진짜 너무 천박하다
내용이랑 너무 다르다
이렇게 좋은 글에 이런 수준 낮은 제목밖에 못 달았나?",집중돼요,4
5506910,sa*******,2022-04-08 16:32:22.16,"평이 좋길래 잔뜩 기대하고 샀는데 번역이 엉망.. 같은 문장을 몇번이고 반복해서 읽어야 하는 경우도 많고, 결과적으로 무슨 얘길 하고자 하는건지 잘 와닿지 않네요",,1
5506889,ni******,2021-01-16 20:44:16.126,이 분 번역서는 다른 책들도 그렇지만 너무 직관적으로 읽히지가 않는다. 편집자가 좀 글을 만져주면 좋았을텐데라는 생각을 항상하게 된다. 구글 번역기 돌려서 조금 만져서 출판사에 준거 같은 느낌이 들 때가 정말 많다. 같은 문장을 세번 네번 읽어야 이해가 갈랑말랑.,,1
13512870,su*********,2024-04-07 22:46:00.964336,"경제 관력책 중 최악입니다. 처음엔 변역이 문제가 싶었는데  요점을 말하는 서론이 너무 길고 내용이 들쭉날쭉 하니 집중 자체가 안되고 책을 읽는게 고통스럽네요
최근 이틀동안 책 7권 샀는데 정말 추천 안합니다",쉬웠어요,1
5506779,st*******,2021-12-01 17:12:50.346,"번역이 이상해 잘 안 읽힌다는 의견이 있어 걱정했으나,
구어체에 익숙하고 문어체에 약하신 분들의 의견인듯.
읽는데 전혀 문제없고, 내용전달도 깔끔하다.

국내 작가들 책들과 비교에 확실히 우위에 있는 서적.
오랜만에 정말 소장하고픈 책이다.",쉬웠어요,4
5506876,so********,2021-02-28 09:03:08.846,"책배송이 개같이 됨. 이리저리 던져진 택배상자 덕분인지

책 상하단 모서리 다 구겨져서 옮 좆같음",,1
5506775,na*******,2021-01-17 19:37:42.986,돈의 노예가 되지 않으려 공부합니다,집중돼요,4
5506925,rn*****,2021-07-31 16:20:51.643,내가 왜 부자가 되지 못했는지 정확히 알게 되어습니다,도움돼요,3
12198223,we**********,2023-09-10 08:52:11.386869,책을 교보문고 앱에서 검색하다 구입하게 되었는데 내용이 좋아 보이네요.,추천해요,4
12194618,k1*****,2023-09-09 18:19:54.940911,부자가 되는 길로 안내해주는 길라잡이입니다.,집중돼요,4
5506817,hg*****,2021-04-02 13:52:10.42,최고의 책. 두세번은 읽어야 할 명저,집중돼요,4
15346316,ba******,2025-02-07 14:46:37.975816,감사합니다 선생님 오늘 ,집중돼요,4
15317613,pj*****,2025-02-01 13:03:09.90306,이런 지혜를 책 한 권에서 배울 수 있다니,최고예요,4
15290225,mo*****,2025-01-24 14:29:52.175102,"  모건 하우절의 ""돈의 심리학""은 돈과 관련된 인간의 행동과 심리를 깊이 탐구한 책이다. 이 책은 단순히 돈을 많이 벌거나 투자에서 성공하는 방법을 가르치는 책이 아니다. 대신, 돈과 관련된 우리의 사고방식, 태도, 그리고 습관이 왜 그렇게 중요한지, 그리고 그것들이 어떻게 우리의 경제적 선택에 영향을 미치는지를 다룬다.

  책의 가장 큰 특징은 숫자와 통계를 앞세운 전문적인 경제학이나 금융서적과는 다르게, 누구나 쉽게 이해할 수 있도록 실제 사례와 간단한 예시를 통해 메시지를 전달한다는 점이다. 이 때문에 고등학생이나 대학생도 어렵지 않게 읽을 수 있다. 모건 하우절은 책에서 사람들이 돈과 관련하여 얼마나 비합리적인 결정을 내리는지를 다양한 사례를 통해 보여준다. 예를 들어, 미국의 한 투자자가 평생 단 한 번의 투자로 엄청난 부를 이루었지만, 다른 투자자는 끊임없이 돈을 잃는 사례를 비교하며 돈과 행동의 관계를 설명한다. 이는 돈이 단순한 숫자 이상의 감정과 기대, 그리고 사회적 압력에 의해 크게 좌우된다는 점을 강조한다.

  이 책에서 특히 인상 깊었던 점은 '돈에 대한 만족은 절대적인 금액이 아니라, 우리의 기대에 달려 있다'는 메시지다. 사람들은 종종 더 많은 돈을 벌면 행복할 것이라고 생각하지만, 실제로는 자신이 가진 것에 대한 감사와 만족이 더 큰 행복을 가져온다고 한다. 저자는 과거의 성공이나 실패에 너무 얽매이지 않고, 현재와 미래에 초점을 맞춘 재정 관리가 중요하다고 조언한다. 또한, 저축과 투자는 단지 돈을 불리는 수단이 아니라, 인생에서 선택의 자유를 보장하는 중요한 도구임을 강조한다.

  또한, 저자는 돈과 행복의 관계에 대해서도 심도 있게 다룬다. 돈은 우리의 삶에서 중요한 역할을 하지만, 그것이 반드시 행복으로 이어지지는 않는다는 점을 명확히 한다. 그는 ""돈은 선택의 자유를 준다""고 말하며, 우리가 돈을 통해 얻을 수 있는 진정한 가치는 원하는 방식으로 시간을 사용할 수 있는 자유에 있다고 강조한다. 이 메시지는 물질적 부에만 집중하는 현대 사회에서 특히 의미가 깊다.

  이 책은 돈에 대한 새로운 관점을 제공하며, 단순히 경제적 성공을 목표로 하는 사람들뿐만 아니라, 삶의 균형과 만족을 찾고자 하는 모든 사람들에게 추천할 만하다. 이 책은 돈을 바라보는 시야를 넓히고, 앞으로의 재정적 선택에 있어 올바른 방향을 제시하는 데 큰 도움이 될 것이다. ""돈의 심리학""은 돈을 단순한 도구가 아니라 삶의 중요한 요소로 바라보게 하는 통찰을 제공하는 책이다.",도움돼요,4
14942860,qw********,2024-10-26 09:33:17.574719,돈을 바라보는 관점의 전환을 얻는 기회였습니다,집중돼요,4
14509953,al******,2024-08-30 09:23:57.282931,돈에 대한 기본 마인드를 바꾸는 계기가 되었습니다,최고예요,4
14452890,go**************,2024-08-23 14:57:39.62873,"원하는 것을, 원하는 때에, 원하는 사람과, 원하는 곳에서, 원하는 만큼 할 수 있다는것이 엄청난 행운이라는 말이 뇌리에 박히네요. 돈이란 무엇인가 다시한번 생각하게 되었네요. ",도움돼요,4
12048114,wh*****,2023-08-15 12:03:15.120212,돈에 관한 시각을 바꿔줘요,집중돼요,4
5506878,jj*******,2022-05-02 10:12:52.37,"돈, 투자에서 더 나아가 인생을 살아가는데 지침이 될만한 내용입니다",집중돼요,4
5506920,se*******,2022-04-14 15:46:23.8,좋은 말씀 감사합니다~ 쉽게 다가갈수있어서좋아요,집중돼요,4
5506738,ha*******,2021-07-18 10:38:19.586,"돈을 다른 관점에 정리해주는 유용한 책인 것 같습니다. 그동안 신문이나 방송을 통해 들었던 조각지식들을 하나로 이어주고, 그래서 실제 돈을 어떻게 대해야하는 가에 대한 조언을 주는 책입니다. 추천합니다.",도움돼요,4
15616776,al******,2025-04-05 12:48:26.593105,아주 재미있고 흥미롭습니다,집중돼요,4
15609071,rd********,2025-04-03 15:40:18.960203,돈에 대한 인식을 새롭게 해야 겠습니다,도움돼요,4
15607040,jo******,2025-04-03 06:28:44.057133,돈의 심리학(30만 부 기념 스페셜 에디션),도움돼요,4
15590477,a7*****,2025-03-30 16:51:09.910149,현대인의  필독서같아요,도움돼요,4
15584565,dn******,2025-03-29 09:57:05.102342,생각보다 잘 읽히고 투자를 넘어 인생에도 적용 가능한 교훈들이 있어 감명깊었습니다,최고예요,4
15579844,an********,2025-03-28 07:49:21.159559,경제 공부 목적으로 구매했어요,도움돼요,4
15569828,mh***************,2025-03-25 19:21:25.224921,이것저것 고려해서 구입했어요,도움돼요,4
15565534,re********,2025-03-24 16:29:32.941036,도움이 되는 책입니다,집중돼요,4
15557857,re***************,2025-03-22 21:20:55.73951,필요한책이라 구입했습니다,도움돼요,4
15552720,pl****,2025-03-21 20:43:35.821138,돈에 관한 인간 심리를 잘 알 수 있어서 좋았습니다.,도움돼요,4
15541916,si*******,2025-03-19 12:58:31.067038,부자가 되고 싶어 구매하게 되었습니다 ,도움돼요,4
15537379,iu****,2025-03-18 13:23:12.909434,주식투자의 명저!!,집중돼요,4
15529664,ma*********************,2025-03-16 19:12:26.868461,돈과 관련된 내용을 생각보다 추상적이긴 하지만 도움이 되는 내용들이 가득했어요! 생각을 전환할 수 있게 도와준 책입니다,추천해요,4
15526558,ym**************,2025-03-16 03:52:17.372566,읽기 쉽게 잘 쓰여진 것 같아요 잘 읽었어요 ~,집중돼요,4
15525496,ch*******,2025-03-15 22:15:22.233922,아주 도움이 많이되는 책입니다.,도움돼요,4
15518741,fo********,2025-03-14 14:29:18.104485,이런책은 읽어봐야죠. 큰 도움이 됩니다. ,도움돼요,4
15515504,ps********,2025-03-13 20:40:53.909687,관심이 있어서 구매하였습니다. 기대됩니다.,최고예요,4
15511165,18****,2025-03-12 22:02:29.009296,"번역이 매끄럽지 않은 부분도 있었지만 돈, 투자에 대한 마인드셋을 할 수 있는 책 이었습니다.",도움돼요,4
15500580,98******,2025-03-10 21:21:21.014192,추천받고 구매했어요. 열심히 읽어보고 구체적인 후기 남길게요.,추천해요,4
15485408,cj*******,2025-03-08 08:38:49.794598,자기계발 관련 책 찾고있었는데 이 책 좋네요,도움돼요,4
15472980,pu******,2025-03-05 23:40:26.801523,어렵지만 읽어내는 시간에 도으이 되길바린다,도움돼요,4
15463394,du***************,2025-03-04 14:19:08.086401,최근 읽근 책 중 가장 많은 공감과 생각을 얻게된 책입니다,집중돼요,4
15452848,jk*****,2025-03-02 12:50:31.876659,좋아요! 추천합니다!!,추천해요,4
15452199,ck*******,2025-03-02 10:28:21.537296,잘 보고 있어요. 끝까지 읽어 제 것으로 만들고 싶어요.,최고예요,4
15449749,es******,2025-03-01 20:09:59.527963,"💰 돈에 대한 우리의 욕망은 한 가지지만, 그 방법은 다르다.
사람마다 돈을 대하는 방식이 다르고, 그 심리는 복잡하며 예측하기 어렵다.
투자와 경제는 수학 공식처럼 깔끔하게 정리될 수 없으며, 불확실성과 감정이 얽힌 의사결정의 영역이다.

🔍 우리는 스프레드시트나 교과서를 보며 재무 결정을 내리지 않는다. 
중요한 재무 결정은 저녁 식탁에서 이뤄진다. 
수익률을 극대화하려는 의도가 아니라 배우자나 자녀를 생각하며 결정을 내린다. 따라서 사람에 따라 다를 수밖에 없고 누군가에게는 옳은 것이 다른 사람에게는 틀린 것일 수 있다. 
우리는 자신만의 투자 전략을 찾아야 한다.
- 돈의 심리학, p. 356

💡 결국, 중요한 것은 자신만의 투자 전략을 찾는 것!

📚 돈을 다루는 우리의 태도를 깊이 있게 성찰하게 해주는 책.
이제 나만의 투자 철학을 고민해볼 시간이다.",쉬웠어요,3
15442192,su******,2025-02-28 09:15:11.863843,재밌고 유익합니다. 추천합니다.,집중돼요,4
15439957,ns***,2025-02-27 19:43:23.220154,편하게 읽을 수 있어 좋음,집중돼요,4
15430768,DA*******,2025-02-25 19:14:03.34968,디시 정독 하려 합니다. ,도움돼요,4
15429576,je*******,2025-02-25 12:35:13.300674,"돈을 계획하는 것은 이성의 영역이나 소비하는 것, 실제 행동하는 것은 감정의 영역이다. 나는 왜 이렇게 소비하는가, 나의 투자는 무엇인가부터 시작하여 나에 대해 고민하게하는 책",집중돼요,4
15429483,jo*****,2025-02-25 11:55:37.040126,"읽고 싶었던 책을 드디어 읽었어요.
",도움돼요,4
15429433,al******,2025-02-25 11:36:35.201447,유명해서 사봤는데 아직 읽진 않았어요,도움돼요,4
15429306,ta****,2025-02-25 11:05:12.540011,오래 기다리던 책입니다,집중돼요,4
15422770,mm******,2025-02-23 21:22:33.795174,쉽게 읽혀지지만 투자를 계속하면서두번 이상 지속적으로 봐야할 내용인거같아요,도움돼요,3
15418865,pi****************,2025-02-22 23:14:25.976448,빠른 배송 감사 드립니다 ,도움돼요,4
15410191,jh*****,2025-02-21 09:47:30.413159,정말 추천드립니다. 돈에 대해 알 수 있어요,추천해요,4
15405775,re*****,2025-02-20 10:27:42.905756,"돈을 다루는 자기 계발서 중에 단연 최고입니다. 돈은 어떤 속성을 가지고 있고, 어떤 자세로 돈을 대해야 하는지 간결하면서 쉽게 설명하고 있습니다. 돈을 버는 특별한 비법이 담긴 책이 아닙니다. 그래서 더 좋았습니다. 기본서로 생각하고 가끔씩 꺼내보기 좋습니다.",도움돼요,4
15402750,bu******************,2025-02-19 17:41:41.922758,돈의 개념과 일상생활 속에서 어떻게 돈을 생각하며 다루어야 하는지 알 수 있는 기본서 ,집중돼요,4
15399639,su******,2025-02-19 10:45:10.480558,재밌고 유익합니다. 추천합니다.,집중돼요,4
15397337,db********************,2025-02-18 23:12:42.11311,도움됐습니다 감사해요,도움돼요,4
15395202,je*******,2025-02-18 15:17:11.40309,"돈, 숫자로 나타나는 나의 잔액, 나의 수익률은 분명 이성적인 영역일지 모른다. 하지만 그 돈을 움직이는 나의 손가락, 나의 행동은 나의 감정, 나의 계획을 반영한다. 우리는 왜 그렇게 재테크에 목을 메는 걸까. 어쩌면 우리에게 더 가지고 픈 욕심보다 미래에 대한 두려움이 더 크게 작용하는 것은 아닐까? 책을 읽다 보면 나의 소비패턴뿐 아니라 나의 경제관념에 대한 뿌리를 생각해보게 될것이다.",집중돼요,4
15395041,do***,2025-02-18 14:26:07.042292,좋은 내용으로 도움되었어요,추천해요,4
15388716,aa*******************,2025-02-17 05:26:35.761484,"워낙 유명한 책이어서 구매했습니다
기대됩니다",추천해요,4
15383114,ki*****,2025-02-15 21:34:39.447909,빠른 배송 감사합니다 ,도움돼요,4
15381879,k3******,2025-02-15 15:25:50.066164,"저축과 투자를 시작하면서 도움을 받기 위해 이런저런 책들을 뒤져보다가 상위권에 있어서 골랐어요. 서명은 [돈의 심리학]이지만 이 책의 내용은 단순히 돈에 대한 내용이 아니네요. 인생을 어떠한 관점에서 바라보아야 하는 지 하나의 이정표를 제시해주는 듯 합니다. 아마도 '부'라는 것은 단순히 물질적 자산만을 말하지 않는 것 같습니다. (물론 그것을 포함하고 있긴 하지만요) 목표를 향해 달리는 것과 주변을 바라볼 줄 아는 것. 상충되어 보이는 두 길 중에서 어떤 선택을 하면 좋을지.. 고민할 수 있는 기회를 주어서 감사한 마음이네요ㅎㅎ

다만 많은 분들이 지적하셨듯 책의 부제가 좀 적절하지 못하다는 느낌이 들었습니다. 책의 판매를 위해서는 좋은 전략이었을지도 모르지만요.",도움돼요,4
15370614,as*****,2025-02-12 21:10:13.638753,정독하며 잘 읽었습니다,집중돼요,4
15351977,ww******,2025-02-08 18:56:33.175883,돈에 대한 생각을 재정립하는데 도움이 되는 것 같습니다.,추천해요,4
15351099,a9*****,2025-02-08 15:09:30.536085,"돈에도 심리학이 적용 된다
다 아는 내용인데 정리 되어 읽으니 또 다른 느낌이네요
이거 읽고 부자 되고 싶어요",도움돼요,3
