리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
10937822,ds*****,2023-03-01 09:49:32.706981,"이 책은 세상 살아가는 자기 방식을 떠들어 놓았다. 그래서 돈 벌었다고 자랑한다. 그 내용은 사실 저질이고, 세상이 추구할 바는 아니다. 이렇게 벌어야 돈이 생기는 것은 사실일지는 모르나 참 비루하다. 이걸 마치 자서전처럼 뭔가 있는 것처럼 세상에 책으로 내니 이 사회가 얼마나 우습게 느껴졌는지.. 세이노라는 분이 안따깝고 우스워보였다... 내 느낌이다.",쉬웠어요,1
11308413,tw*****,2023-04-08 15:55:56.302507,"일부 배울 점은 있겠지만 이 닭대가리야, 이 바보들아, 먹물들 등등의 표현이 자주 나와 거부감이 드는 책이다. 난 책을 읽으려했을 뿐인데 왜 갑자기 욕설을 들어야하는가? 필자는 자신이 아는게 전부라고 생각하지 않을 것, 늘 학습하고 계발할 것을 중시하면서 왜 일부 다른 직종 다른 부류의 사람에 대해선 무시하는 태도로 일관하는걸까? (내가 그 부류에 해당하지 않음에도 눈살이 찌푸려진다.) 출간 전에 이미 세이노카페를 통해 알았고 그만큼 필자와 그의 가르침에 호감이 있었는데 읽을수록 불쾌해져서 소장하고싶지 않은 책이다. 만약 작가가 이 리뷰를 본다면 이 책을 읽고 불쾌 운운하는 넌 부자되기는 글렀다!  이런 말투로 쓴소리를 하겠지만, 글쎄요 부자가 되는게 모든 사람의 꿈은 아니라서요... 부자가 되고싶은 마음이 들기보다 읽을수록 거부감이 드는 이유는 뭘까. 부자가 된다해도 닭대가리니 먹물들이니 하는 사람이 되고싶진 않다. 왠만해선 책을 완독하는 편이고 출간 소식을 듣고 기대감에 구입한 책인데 한 장 한 장 더 넘기기가 힘들다. ",도움돼요,1
11480594,le****,2023-05-07 23:52:40.618286,"표현은 그사람의 인격
아직 익지않은 감 같은 거칠함
속이 빈그릇은 소리가 크다",쉬웠어요,1
10587735,po******,2023-01-20 10:54:27.093482,몇 년 전에 제본판 구매해서 수시로 읽고 있는 책인데 700쪽이 넘는 분량을 1만원도 안되는 금액으로 파시다니... 이 시대 진정한 부자이시네요! 존경합니다.,최고예요,4
10603743,si******,2023-01-22 22:53:05.623855,"눈물이 날 정도로, 충격적일 정도로 좋은 자기계발서입니다.",최고예요,4
11093251,mi*******,2023-03-15 19:01:42.488275," 왜 베스트인지 모르겠네요..  내용은 차치하고 문체가 읽을 때마다 뭔가 계속 거슬려요 
이 책은 저랑은 안 맞는걸로..  ",집중돼요,1
10583843,ks*****************,2023-01-19 17:31:54.270566,"인생 도서 세이노의가르침, 바로 예약했습니다, 세상에 수많은 악마로부터 제 자신을 가족을 지킬 수 있도록 도와줍니다 선생님 건강하시고 오래오래 행복하셨으면 좋겠습니다. 진심으로 감사드립니다.",최고예요,4
10585090,th********,2023-01-19 20:39:28.495086,내 인생을 바꾼 책,최고예요,4
11548633,ru*****,2023-05-20 16:07:51.364705,"책 선택의 실패를 두려워하지 말라
",쉬웠어요,1
11538096,io*****,2023-05-19 12:21:07.558932,"부자 노인을 찾아가 지혜를 달라고 청했더니 그 자수성가한 꼰대 부자 늙은이님께서 날 붙잡고 하루종일 뭔가를 이야기 함. (책이 진짜 열라 길고 딴 길로도 많이 샌다) 
사실 부자가 이렇게 진솔한 이야기를 거의 무료로 해준다는 거 자체가 상당히 고마운 거고 대단한 거임. 그래서 감사한 마음으로 경청하는 것이 맞긴 맞는데.. 사람의 이기심은 어쩔 수가 없으니 나 좋은 방향으로만 딱 생각하고 이야기하자면.. 솔직히 나는 지혜로운 조언 몇 마디만 핵심적으로 딱 듣고 (실질적인 도움까지 받음 땡큐고) 가고 싶음. 근데 이 노인께서 외로운지 자꾸 내 손을 잡고 지혜를 빙자한 잡설을 너무 많이 해서 점점 좀 지치는 느낌. 이 잡설에는 과장도 있고 비문도 많고 딴 길로도 잘 새고 잘못된 통계를 가져온 파트도 있음.",집중돼요,4
