리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12136992,as***,2023-08-30 23:48:58.876619,"작지만 알찹니다.
우리나라 역사가 한눈에...",도움돼요,4
11864710,dd********,2023-07-13 17:08:19.280582,"빨리 도착했습니다.
책 내용도 좋습니다",집중돼요,4
15187944,ta****************,2024-12-31 08:28:17.75451,괜찮은데 생소한 단어에는 주석좀 달았으면... 일일이 사전 뒤지는 것도 한두번이지 가독성이 좀 떨어진다. 재미는 있었다.,집중돼요,2
15064119,gk********,2024-11-27 17:47:23.68793,좋아요 잘 읽혀요~,쉬웠어요,4
14998565,st*******,2024-11-09 10:04:13.366047,"재미있어서 스르르륵 읽혀요.
",도움돼요,4
14910130,20******,2024-10-18 09:17:46.866458,쉽고 재밌게 쓰여있어서 편하게 읽을 수 있어요 ,추천해요,4
14904546,to*****,2024-10-16 18:26:30.115666,고조선부터 근현대사까지 역사를 한눈에 볼 수 있고 쉬워서 좋아요. 소장 가치있네요. 잘 산거같아요. 재밌게 잘 읽고 있습니다,쉬웠어요,4
14878698,pr********,2024-10-10 17:01:35.730563,"한국사 전체적인 흐름을 알고 싶었는데, 이 책이 답이었네요.",도움돼요,4
14693344,4y*****,2024-09-23 09:07:02.905718,국사의 흐름을 이해하는데 많은 도움이 되었습니다.,쉬웠어요,4
15613493,ye****************,2025-04-04 15:08:40.631944,쉽게 한국사 흐름 이해하기 좋은 책입니다.,최고예요,4
15612451,se********,2025-04-04 08:32:22.707832,한국사 공부하고자 구매했어요,도움돼요,4
15605160,s2*****************,2025-04-02 19:23:32.242952,잘 읽어 보겠습니다 워낙 유명한 책이라 👍,도움돼요,4
15579953,dl******,2025-03-28 08:55:14.145051,좋은 책 감사합니다.,추천해요,4
15553772,da******,2025-03-21 23:46:28.209426,배운지 오래되어 희미해진 국사의 장면들이 되새김 됩니다,도움돼요,4
15532377,pe******,2025-03-17 10:14:44.599526,아이를 위해서 한국사 관련 책들을 읽어보려고 주문했어요. 최태성쌤 책은 술술 잘 읽힌답니다.,추천해요,4
15504118,lo*****************,2025-03-11 15:56:58.568709,읽기 좋아요 편한 설명두요,도움돼요,4
15482960,le*****,2025-03-07 19:13:01.323258,너무 재미있고 유익한 한국사!!!!!!!!!,추천해요,4
15470764,rl********,2025-03-05 17:12:53.130907,최태성 선생님의 책들을 좋아하다 보니 아이가 이책도 보고 싶다고 하여 구매했어요,추천해요,4
15420723,su*****************,2025-02-23 12:48:22.9595,한국사를 읽기 쉽게 이해되기 쉽게 써주셔서 너무 잘 읽혀요,추천해요,4
15392763,it*****,2025-02-17 23:59:52.6888,"말 그대로 최소한의 한국사, 재밌어요. ",추천해요,4
15368729,l2******,2025-02-12 14:11:19.077815,쉽게 이해할수있어서 좋아요,집중돼요,4
15359979,ja****,2025-02-10 14:37:21.457205,큰별쌤의 책은 믿고 읽을 수 있죠~ 책 내용도 재미있어서 술술 읽히네요~,추천해요,4
15348931,oh*******,2025-02-08 00:57:51.430346,재밌고 쉬워서 읽기가 좋습니다^^,도움돼요,4
15337657,ap*****,2025-02-05 15:41:21.793123,한국사가 재미있어요. 역사의 흐름이 머리에 쏙 들어와요. 안 본 사람이 없기를,집중돼요,4
15294994,sa******,2025-01-25 21:51:23.668653,읽어보니 도움 많이돼요,집중돼요,4
15270107,de*******,2025-01-19 02:11:12.79091,중학교입학 딸선물용으로 구매했어요,도움돼요,4
15268215,cl******,2025-01-18 16:23:03.10413,도움이 많이 되었어요,도움돼요,4
15267609,lh*******,2025-01-18 12:35:46.23115,요즘에 한국사에 더 관심이 생겨서 한번 읽어보려고 구매했습니다 ,집중돼요,4
15266044,wi*******,2025-01-18 00:43:26.602388,아이와 같이 읽기 정말 좋아요 우리 역사를 제대로 아는 것이 필요한 것 같아요,최고예요,4
15261826,ke*****,2025-01-17 02:48:17.782459,쉽게 잘 설명되어 있어서 좋았어요 한국사를 처음으로 흥미진진하게 읽은 것 같아요~,추천해요,4
15255221,sa********,2025-01-15 14:16:53.213182,방학기간동안 읽어보며 지식을 쌓고자 주문했습니다,도움돼요,4
15252783,ja****,2025-01-14 22:46:21.942153,이야기로 쉽게 풀어놔서 읽기좋아요,쉬웠어요,4
15250186,fa*******,2025-01-14 11:20:00.662942,정말 재밌게 읽었습니다 감사합니다 ㅎㅎ,집중돼요,4
15246834,go****,2025-01-13 15:28:00.589864,편하게 잘 읽고 있습니다.  전체적으로 파악할 수 있어 좋아요,최고예요,4
15245622,ky****,2025-01-13 09:56:41.206889,"아직 읽어보진 않았지만 제가 먼저 읽어보고 추천 해주려고 구매했습니다. 
요새 들어 한국사에 대해 관심이 많이 가네요..",추천해요,4
15241496,we*****,2025-01-12 10:15:52.368046,역사를 알기쉽게 잘 정리되어있어요.,집중돼요,4
15240428,go****,2025-01-11 23:18:35.238634,한국사를 다시 보니 너무 잼나네요,최고예요,4
15225587,yn*******,2025-01-08 15:22:45.641938,"한국사능력검정시험 준비중 읽게되었어요.
 한국사 공부중 읽으니 흐름이 더 잘보이네요",추천해요,4
