리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5212265,bh*****,2020-06-08 19:00:46.63,"아들이 사업을 하면서 어려움을 많이 겪고 있습니다. 심리적으로 위축된 모습을 보는 게 마음이 아프네요. 이 책을 아들에게 선물하는데,이 책이 아들에게 조금이나마 힘과 위로를 주었으면합니다. 제가 부족해 돈에 대해 잘 말하지 못하는 부분들을 잘 전달할 수 있을거라고 봅니다.",도움돼요,4
5212247,vi****,2020-06-08 20:29:25.23,"100번쓰기를 통해서 원하던 집을 샀습니다. 김회장님 유튜브 영상중에 4천억 자산의 비밀 보고 일년전에 백번쓰기를 했는데, 정말 꿈이 이루어졌습니다. 시크릿이란 목표관리 책들이 뭔가.. 좋은데 2% 부족했다면 김회장님 책들은 본인이 직접 경험한 것을 글로 적어 더 쉽게 이해가 되네요. 모두 부자되길~~~~ 바래보아요~",추천해요,4
5212249,eh******,2020-06-03 11:11:54.83,유튜브를 보니 김회장님 영상에 욕을 해대는 사람들도 있더군요. 저는 그것 역시 피해의식이 아닐까 생각해봅니다. 완전한 사람은 없으니까요. 하지만 확실한건 일반인이 상상할 수 없는 수천억대의 재산을 만들었다는 것은 누구도 부인할 수 없다고 생각합니다. 부자가 되기 위해서는 생각을 바꿔야 합니다. 기성세대처럼 돈을 터부시 한다거나 욜로처럼 지금 이순간만 생각하는 건 굉장히 위험한 발상입니다. 유대인들을 보세요. 이들이 돈을 다루는걸 보세요. 최근 존리의 주식투자 책을 보니 더더욱 유대인들이 돈을 바라보는 시점에 대해 잘 이해가 되네요. 성공하고 싶은 분들이라면 돈의 속성을 한번 읽어보세요. 제 주변에 돈에 대해 떠드는 사람치고 부자인사람 한 명도 없습니다. 누구에게 쉽게 배울 수 있는 성격의 것이 아닙니다. 정상에 올라본 사람이야.. 꼭대기의 모습을 설명할 수 있는 거죠. 주식하지마라. 돈벌어서 뭐하냐.. 이런 말은 정말 몰라서 하는 말인 것을 기억하세요.,쉬웠어요,4
5212306,yh****,2020-06-08 20:34:15.66,저 같은 초짜도 돈을 모을 수 있을까요?,집중돼요,4
5211749,fe*****,2020-06-28 09:14:51.3,"매일 시간을 들여 아껴 읽고 있습니다. 혼자만 읽고 싶을 정도로 엄청난 이야기가 담긴 책입니다. 사랑하는 분들과 함께 읽고 꼭 실천하셔서 대한민국 모두 경제적 자유를 이루었으면 좋겠습니다. 책 속의 말처럼, 가난은 생각보다 잔인하니까요.",추천해요,4
5211746,ga******,2020-08-11 09:35:17.43,"책이  산문집처럼  한 두페이지 정도로  엮어서  체험의 내용보다는  작가가 어디서 읽었었던  것을   갖다 모아 놓은  것이라는  느낌입니다
자신의 체험보다는  공자의 말잔치 처럼 돈의 속성을 생각나는대로
산문을  모아 놓은  것이라고 생각합니다
책을 구매하고 목차를  보면서 서점에 가서 보고 샀어야 하는데  하며서
후회를  하게 되었습니다",,1
5212258,mo*****,2020-06-08 19:03:37.41,"아래 댓글을 모니 마음이 짠하네요. 저 역시 코로나때문에 사업이 위태위태합니다. 아무래도 제가 사업, 특히 돈과의 관계를 잘 못 만들고 있다는 생각이 듭니다. 주변 사업가 형님들의 추천으로 구매하는데,,, 이번 어려움을 잘 이겨내고 싶습니다. 모두 힘내시자구요!",추천해요,4
5212160,an*******,2020-07-06 09:16:19.62,"리뷰가 좋아서 구매하긴 했는데 중간쯤 읽었는데 그냥그래요..
뭐 부자들의 생각이나 생활습관정도 볼만했고 주식 부동산이야기는 그냥저냥 인것같아요.",추천해요,2
10253516,op*******,2022-12-02 10:40:45.765032,"참으로 황당합니다.

냉정하게 평가합니다.

책에 아무 내용 없습니다.

미국에서 김밥 팔아서 돈 좀 벌었다고 책쓰고 난리 하는데 이것은 아닌 것 같습니다.

저자가 나름대로 자신의 주관이 있고 글쓰는 것을 좋아하고 독서하는 것을 좋아하는 것은 높이 평가합니다.

그러나 그냥 자신의 naver blog 정도에 올리면 좋을 수준의 글들입니다.

책으로 내는 것은 출판공해같습니다.

저자분도  내면을 되돌아 보는 능력이 있으신 분 같으니 스스로 한번 생각해 보시기를 부탁 드립니다.

그리고  YouTube 유명세에, 미국에서 돈 좀 벌었으니 무언가 있겠지라고 하면서 이 책 구입하려는 분은 재고를 부탁 드립니다.

돈 버는 사람은 이렇게 해서 책 팔아서도 돈 버는구나 싶습니다.

",쉬웠어요,2
5211447,ze*******,2020-06-27 08:39:22.6,경험적인 부분에서 오는 공감이 상당히 많은 책입니다. 경영뿐만 아니라 다방면에서 돈을 주제로 삶에 대해서 다시한번 이야기해주는것 같아서 아!! 랄때가 많은 책이에요,집중돼요,4
