리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
14373675,ki*******,2024-08-12 02:59:10.296436,이번작은 가가시리즈 중에서도 중하위권 수준의 다소 아쉬운 작품.... 교보 평점은 항상 너무 후함,공감돼요,2
14244861,yu****,2024-07-24 20:58:42.86812,101번째 작품이라고 했던가. 일단 히가시노게이고의 이야기는 재미가 있다. 미스테리고 복선이고를 떠나 술술 읽히는게 정말 큰 장점이다.,재밌어요,4
14162515,lb*****,2024-07-12 10:33:54.100168,가가형사다!! 작가님 컨디션 걱정되지만... 독자로서 이렇게 자주 출판해주시는건 혼또니 아리가또고자이마스ㅠㅠㅠㅠㅠㅠㅠ,최고예요,4
14363956,se*****,2024-08-10 15:53:10.834514,"가가형사 시리즈를 읽을 때면 항상 범인을 추리하면서 보는데, 이 책은 마지막까지 예상한 범인추리가 모두 빗나감. 끝까지 긴장을 늦추지 못하게하는 소설이었음",재밌어요,4
14670623,od******************,2024-09-20 10:11:18.387733,"책을 읽으면서 중간 중간 ' 왜 이런 표현을 하지?' 했었는데, 그 부분들이 결코 ""그냥"" 쓴 문장이 아닌 것을 깨달았을 때 희열을 느낌.",재밌어요,4
14543214,cw*****,2024-09-03 02:55:40.653985,"이제는 흥미를 잃은걸까..예전만큼의 궁금증이 꿈틀거리지를 않는다 그래서 책장넘기는 내모습이 눈에 보인다
",고마워요,1
14474318,ld*****,2024-08-26 17:13:42.572347,이제 읽기 시작했는데 재미있는것 같아요,최고예요,4
14364217,jo********,2024-08-10 17:03:41.503655,진짜 너무 재밌어요.. 히가시노 게이고 책 중에서도 더 재밌는 편에 속하는 듯,최고예요,4
14245615,et******,2024-07-24 23:02:54.992147,"믿고 읽는 작가.
가가형사 시리즈는 꼭 읽어야죠",최고예요,4
14172705,00*****,2024-07-13 23:23:48.068695,기다리고 있었는데 드디어 나오네요 잘 읽겠습니다 감사합니다 ,최고예요,4
14432828,ak*******,2024-08-21 00:16:22.254295,"히가시노 게이고 소설을 수박에 비유하자면 같은 작가가 쓴 글이어도 어떤건 잘익은 수박 마냥 매력적이고 어떤건 설익은 수박마냥 밍밍한데, 이 소설은 내용 전개나 그런건 괜찮았지만 결말에 이르기까지 뭔가 연계성이 떨어진달까, 어머 그런거였구나 하고 무릎을 탁치게 만드는 요소는 없었다. 마치 무리하게 반전을 넣으려고 하는 느낌이었달까. 히가시노 게이고 소설 중 아주 별로이진 않았지만 이게 왜 베스트셀러일까, 히가시노 게이고의 이름이 없었다면 베스트에 오를수 있기나 했을까 의아했던 소설.",재밌어요,1
14359936,si*****,2024-08-09 21:44:27.424257,"오랜만에보는 추리소설 재미납니다. 가가, 시즈에",최고예요,4
14244089,yo******,2024-07-24 17:48:12.819556,역시 히가시노에요 너무 재밌어서 단숨에 읽고 있어요,최고예요,4
15550915,ak*******************,2025-03-21 12:27:24.40383,추천받아서 샀어요. 잘 읽을게요,재밌어요,4
15530231,ny*******,2025-03-16 21:27:49.131724,진짜 재밌다 ㅋ.  ,고마워요,4
15460201,ba********,2025-03-03 21:41:43.941541,처음 읽어보는 추리 소설책입니다. 흥미진진해서 좋았어요~ ,재밌어요,4
15450464,ka**************,2025-03-01 22:27:47.197898,"이틀만에 다 읽었습니다 가독성 최고, 결과 반전까지 너무 재밌네요!!",최고예요,4
15440628,di********,2025-02-27 21:55:23.756623,재미있게 읽고 있습니다,최고예요,4
15396306,sk*****************,2025-02-18 19:30:38.888375,잘 읽었습니다. 감사합니다.,재밌어요,4
15395560,da*****,2025-02-18 16:28:10.658821,재미있어요 게이고 특유 쉬운 느낌.  가가 형사 조금만 나와서 아쉬웠지만..,재밌어요,3
15334890,ch*******,2025-02-05 00:18:26.060305,재미있네요      ,재밌어요,4
15331922,ba********,2025-02-04 13:25:26.529006,그닥.. 재미있는 건 아니었어요. ,재밌어요,3
15328130,in******,2025-02-03 16:32:59.845064,"우와 진짜
책 너무 좋아요 ~ ",고마워요,4
15312984,na*****,2025-01-31 12:43:41.949501,잘 읽을게요. 포장 책 보호 잘 되어 빨리 왔어요.,최고예요,4
15300639,qw******,2025-01-27 17:46:54.582406,감사합니다 잘 보고 있어요,고마워요,4
15296861,yu*******,2025-01-26 14:51:15.798482,작가의 글 솜씨가 좋아 몰입감 있게 읽을 수 있었네요,고마워요,4
15284981,sh*******,2025-01-23 01:56:16.936409,히가시노 게이고를 좋아하는 지인 선물로 구매합니다. ,고마워요,4
15234448,ga*****,2025-01-10 15:16:18.946249,두꺼운데 하루만에 읽을만큼 재밌어요.,재밌어요,4
15234174,ja****,2025-01-10 13:57:17.590683,가가형사 시리즈를 너무나 재미있게 읽어서 고민없이 구매했네요.,최고예요,4
15222357,yo****,2025-01-07 21:14:58.154433,추리소설 좋아하는데 완전 흥미롭습니다.,최고예요,4
15168514,el*****,2024-12-26 13:02:09.045359,재밌어서 빨리 읽혀요,최고예요,3
15155428,wk*****,2024-12-23 07:34:37.891341,"추리서설을 좋아하는 첫째의 선택!
재미있다네요.",재밌어요,4
15148559,va******,2024-12-21 10:34:23.384365,너무 흥미진진합니다,최고예요,4
15137559,dk****,2024-12-18 10:51:38.517046,배송도 빠르고 만족합니당,고마워요,4
15120082,mi*****,2024-12-13 15:51:19.065779,유익한 도서입니다. ,고마워요,4
