리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
4067488,ro******,2019-03-23 01:00:38.12,언제 읽어도 마음이 편안해지고 절로 미소가 지어져요! 소장하기에 충분한 가치가 있어요,고마워요,4
4067845,kh****,2021-07-16 00:04:38.2,잘샀어요. 강추합니다,최고예요,4
4067454,gu******,2021-04-20 18:14:53.853,만족해요~~~~~~~,최고예요,4
4067881,ma******,2019-02-15 15:38:39.48,"신랑에게 선물했어요시집은 잘 안 사봤었는데, 나태주 시인님의 시는 마음을 울리는 따뜻한 시가 많아서 좋네요!",고마워요,4
4067601,jd***,2020-09-26 01:09:07.17,잘샀어요,최고예요,4
4067366,zz******,2018-12-17 20:32:28.193,"한권은 선물하고 한권은 내가 보고
좋아요!",고마워요,3
12303628,dl********,2023-09-30 17:10:41.358609,"운문은 늘 의미를 찾아가는 데에 의미가 있습니다
산문만 읽다가 운문 읽으니까 색다릅니다",공감돼요,4
4067744,sh******,2019-08-31 15:49:04.9,선물용으로 구입했어요! 작가님 좋은 시집 감사합니다~,고마워요,4
4067126,ge***,2020-04-06 22:39:19.283,"올해는 봄을 만끽하지 못해 아쉬운 마음에...
친구에게 선물하기 위해 구입했어요.

선물에 손색없고... 마음을 따뜻하게 해줘요!",고마워요,4
4067690,ye********,2020-03-31 11:26:14.23,엄마에게 선물한 책. 소녀시절로 돌아간 기분이라 하셨다.,고마워요,4
4067535,ke*****,2018-12-17 11:59:48.766,읽고 읽고 또 읽어도 마음이 따뜻해지네요~~~,고마워요,4
4067848,co********,2018-12-10 20:03:32.693,너무좋아요,최고예요,4
13801611,wi********,2024-05-19 23:41:51.943537,유퀴즈에도 나왔지만 나태주 시인의 말은 인간에 대한 애정의 깊이를 한껏 끌어올리는 듯하다,공감돼요,4
10914708,se*******,2023-02-26 19:15:35.323555,제목그대로꽃을보듯너를본다,힐링돼요,4
10306743,wd****,2022-12-12 14:33:25.433249,좋은 내용의 시들이 마음에 들어서 지인 선물용으로 재구매 했습니다. ^^,힐링돼요,4
4067976,ch*******,2022-03-02 08:48:28.71,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,고마워요,4
4067730,na*******,2019-09-22 13:32:20.453,오랫만에 시집을 구입했는데 읽고 감상하기에 부담이 없어서 좋네요,고마워요,3
4067283,ch******,2019-09-09 11:17:33.646,좋은 시집입니다.느끼는게 많네요,고마워요,4
4067598,ya***,2018-10-31 13:28:28.31,"혹시 모른다면 꼭 알아두어야 할 상식 같은 시 

그리고 꼭 알아 두어야 할 나를 사랑하는 법",고마워요,3
4067336,ai******,2018-10-25 10:18:19.73,나태주시인님 이름 믿고 구매,고마워요,4
4067975,kc*****,2018-09-25 21:47:02.996,좋은 글들이 많네요. 마음의 휴식이 필요할 때 읽어보면 좋을 것 같아요,고마워요,4
4067209,co******,2016-11-08 17:05:38.596,아름다운 시들이 많아요,고마워요,4
15613319,la*******,2025-04-04 13:57:13.767524,유명한 시만 쏙쏙 골라 모은 책이네요. ,힐링돼요,2
15612898,pe***,2025-04-04 10:38:06.895815,아이가 시에 관심 가질줄은 몰랐어요,고마워요,4
15612469,sa*****************,2025-04-04 08:45:39.700651,"시집을 3월 21일 시의 날이라는 것을 알고 주문을 했습니다. 그러나 시집을 무슨 자기 계발이나 소설 읽듯이 한 번에 읽어 내려가는 것은 음... 뭐랄까! 도서관에 가서 책표지만 구경하고 책을 읽었다고 하는 느낌이랄까...

그래서 매일 조금씩 감상하듯 읽어 내려갔습니다.

​

그리고 시집을 서평으로 작성하는 것이 너무 어렵다는 것을 깨 달았습니다. 아직 제 감성이 봄을 맞을 시기가 되지 않은 것 같네요. 시간이 제일 오래 걸린 듯합니다 ㅎㅎㅎ 

​

너무 좋은 시들이 많아 어떤 시에서 어떤 느낌이 좋았다고 표현을 다 해드릴 수 없는 점 양해 부탁드립니다.

감성적인 표현을 써야 한다고 생각을 하니 더 생각 안 나는 아주 힘든 상황입니다.

​

그래서 시집 속에서 지금 시기와 딱 맞은 한 편의 시로 제 생각을 마무리할까 합니다.

​

며칠 전, 정말로 3월에 눈이 내렸습니다.

""이 계절에 웬 눈이지?"" 하고 무심히 지나쳤던 그날.

오늘 나태주 시인의 <3월에 오는 눈>을 읽고 나니, 그 눈이 다시 떠올랐습니다.

그건 그냥 내리는 눈이 아니라, 오면서 물이 되는 눈, 눈물이 되어 젖는 눈이었구나.

이제 늬들 차례야

잘 자라거라 잘 자라거라

물이 되며 속삭이는 눈이다.

겨울의 끝자락에서 생명을 위해 마지막 위로를 건네는 눈.

그 속삭임은 마치 ""이제 네 차례야, 잘 살아봐"" 하고 조용히 등을 밀어주는 말 같았습니다.

3월의 눈이 이렇게 따뜻하게 느껴질 줄은 몰랐습니다.

시 한 편이 지나간 날의 장면을 다시 꺼내어, 다르게 바라보게 해주는 시간이었습니다.

역시, 시는 마음을 다시 따스하게 만드는 것이라는 생각을 하며 봄을 기대해 봅니다.",고마워요,4
15596891,yz****************,2025-04-01 01:56:15.759701,가볍게 읽고 느끼며 힐링됩니다,공감돼요,4
15582326,al*****,2025-03-28 19:21:45.356975,나태주 시인 시는 마음이 따뜻해져요,힐링돼요,4
15581533,tr********,2025-03-28 15:39:46.70791,"ㅎ ㅏ 감성 충전 제대로 됩니다. 짧은 문장에서 감정 전달이
확 옵니다..",힐링돼요,4
15547751,so******,2025-03-20 17:51:33.992007,읽고 싶었던. ㅊ개,힐링돼요,4
15546011,dl*******,2025-03-20 09:59:55.378675,아름다운 글귀가 편안합니다,힐링돼요,4
15539670,s2*****************,2025-03-18 22:42:12.835591,좋은시가 모여있네용,최고예요,4
15523711,go******,2025-03-15 14:30:18.55483,평소 좋아하던 시인의 시를 모아 볼 수 있어서 좋아요. ,고마워요,4
15461803,ny*****,2025-03-04 09:08:08.838567,읽어보고 마음이 좋아서 선물했어요,힐링돼요,4
15440665,to******,2025-02-27 22:00:35.573224,나태주다운 시입니다,최고예요,4
