리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
2228456,db******,2020-03-26 01:06:16.966,잘 정리되어있고 난이도는 쉽습니다. 그러나 매 챕터마다 여성혐오가 드러나네요.,집중돼요,3
2228313,hd********,2020-08-31 20:15:42.1,단어책만 열심히 봐도 800은 넘기는듯~ 초보분들은 단어부터 외워보시는게 어떨까요?,추천해요,4
2228534,qu*******,2022-05-27 15:21:19.99,"분철은 비추합니다..
원래 이런진 모르겠지만 책 앞쪽은 스프링대로 접어서 보기가 불가능이구요 분철된 책의 중반부는 넘어가야 접어보기 편합니다. 전 편하게 보려고 분철을 한건데.. 앞부분은 보기 불편해서 별로에요.
또 책끼리 붙어있어서 한번 씩 다 넘겨줘야 넘겨집니다.
그상태로 책 윗부분읗 보면 지멋대로 접혀져있는 부분도 있구요 그냥 책이 부드럽게 잘 안넘겨져요 질을 들여야하는건지.. 이건 그렇다쳐도
진짜 day1부터 스프링부분에 종이 까져서 진짜 맘에 안듭니다 전 그냥 넘기기만 했는데... 분철 하지마세요ㅠㅠ",집중돼요,2
2227895,tj********,2020-02-27 17:44:46.43,너무 좋아요 토익 필수단어책! 배송도 빨라요 ㅎㅎ,추천해요,4
12027946,ks*******,2023-08-11 17:49:31.540127,"사람들이 분철 하지말라는 데에는 이유가 있었네요..
책장 넘길때마다 뻑뻑하고 책끼리 들러붙어있어서 사용 하루만에 헌 책이 되었어요.. 분철 하지 마세요 절대",도움돼요,3
2228109,dk********,2020-06-11 09:16:45.246,고3 토익수업에 필요하데서 구입,집중돼요,3
2228107,co*******,2019-03-15 15:15:25.33,"포장을 더 잘해야될 것 같아요 책에 찍힘 흔적이 좀 있네요
귀찮아서 교환환불은 안해요
그리고 명세서는 어디에 빼먹은건지..ㅋㅋㅋㅋ",,1
10576483,li********,2023-01-18 18:56:08.203725,"토익의 시작은 노랭이로부터,,,",도움돼요,4
15233818,lo*****,2025-01-10 12:13:29.501675,매우 구성이 잘 되었네요!!!,집중돼요,4
13476555,ld*****,2024-04-02 12:04:17.8861,"구슬이 서말이라도 꿰어야 보배인데, 흩어져있는 단어들을 정리하는데 큰 도움이 됩니다. 특히 상황 주제별로 총 30일로 나누어서 연관 단어들을 학습 할 수 있어서 좋습니다. 문장과 함께 외워야 기억에도 오래 남는데 그 점도 유용합니다. 도전 점수에 따라 800 목표 단어, 900 목표 단어를 취사 선택할 수 있어서 학습 관리에도 매우 도움이 됩니다.",도움돼요,4
