리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5315409,ks*******,2022-02-20 17:11:45.126,"중반넘게읽을때까지 먼말을 하려는건지 지겨워서 읽다가 포기하려고햇는데 포기하지말고 끝까지읽길잘햇단 생각이들엇어요
다만 소장각 까지는아니라 그냥빌려읽을걸하는 생각이들고
이걸사서읽는분들은 포기말고 뒤까지 읽길바라고 
사전정보없이 읽으세요",,3
5315617,ks******,2022-03-04 17:39:00.753,"정보없이 읽으라는 말에 도대체 무슨내용이길래!! 무슨 반전이 있나?? 기대를 했었지만 딱히 반전이 있지는 않다. 그냥 정보없이 읽어야 재밌는 정도?이다. 근데 나는 너무 재밌게 읽었다. 초중반까지는 그래서 이책이 하고자하는 말이 뭘까 했지만 후반부터는 정말 앞부분의 내용들을 하나하나 깔끔하게 정리하고 마무리하는 듯한 책이다. 작가가 글을 너무 잘쓴다. 앞부분에 나왔던 복선(?)같은 것들이 후반부에 맞아떨어지고 하나의 주제로 향할때의 그 쾌감이 너무 좋았다.

내가 살아가는 삶에 역사와 과학을 더하고 철학까지 담겨있는 책이다. 지금 우리가 살아가는 삶속에 가장 필요한 교훈을 주는 책이라고 생각한다",집중돼요,4
5315468,ki*****,2022-03-03 18:43:58.26,"[스포 없는 리뷰 대회]
이 책에서 가장 인상깊게 본 것은 저자가 알게 된 코페르니쿠스적 전회의 사실이 아니라, 작가 룰루 밀러의 ‘집요함’이었다. 그는 데이비드 스타 조던이 자신이 파 놓은 우울함의 구덩이에서 구출시켜 줄 탈출구라 여기며 그의 인생을 쫓지만 오히려 더 큰 좌절을 맞이한다.
그 좌절을 만났을 때 룰루 밀러는 조던에 대해 알아가길 포기할 수 있었다. 자신만의 아이돌이 가지고 있던 후광이 조악한 LED 조명에 불과하다는 것을 깨닫는 순간 더 이상의 고통을 방지하기 위해서라도 마음을 닫고 발걸음을 돌릴 수 있었다. 솔직히, 나라면 그랬을 것이다.
하지만 그는 그러지 않았다. 눈앞에 비극이 예견돼 있어도 절정을 향해 달려가는 비련의 주인공처럼 그는 조던에 대해 알아가는 것을 멈추지 않았다. 그리고 그 결과 그는 자신을 구원해 줄 진리를 그의 손으로 직접 발견해냈다. 더불어 새로운 아이돌, 캐럴 계숙 윤도.
아마 그는 데이비드나 캐럴 계숙 윤이 아니더라도 스스로 일어날 힘을 가진 사람이었을 것이다. 포기하지 않는 다는 것은, 자신을 좌시킬 사실을 알게 된다는 것은 많은 용기와 힘이 필요하기 때문이다. 그는 표기하지 않음으로서 용기와 힘을 가진 사람이라는 것을 증명해냈다.
나는 룰루 밀러의 이 끈질김이 참 마음에 든다. 나에게는 없는 것이기 때문이다. 그러니까, 그는 나의 롤모델이 된 것이다. 그는 알까? 자신 역시 누군가의 데이비드 스타 조던이, 캐럴 계숙 윤이 되었다는 사실을...",집중돼요,4
5315455,wi******,2022-04-06 06:48:13.9,"비틀기와 뒤집기가 적절히 배치된 선동형 책.
한 인물을 집요하게 탐구했던 저자의 의도가 정말 무엇이었을까?

과학자들의 잘못된 관습, 정부의 과오, 한 위인의 몰락
장황하게 이끌어가지만
결국 행간을 통해 자신을 정당화하고자 하는 것으로만 보인다.

난.. 의도가 전달되는 순간 불쾌해졌다.",,1
5315404,al********,2022-03-22 11:22:44.513,재미난 과학 교양책인 줄 알고 구매했는데 무슨 낚시 책이었네... 뒤늦게 알고 보니 겨울서점 페미 묻어서 흥행한거구나. 하여튼 유튜브 광고 ㅡ_ㅡ,,1
5315355,to*****,2022-03-21 06:02:04.99,생각보다 별로 재미없어요,,1
5315428,kt*****,2022-01-20 12:34:50.87,내게는 약간 아쉬운 느낌,,3
5315554,ki******,2022-03-17 12:06:57.56,몰랐던 사실을 알게 된 것은 매우 즐거운 일이지만 이 책이 흥미롭지는 않았다. 너무 많은 사람들의 기대를 받은 것이 나의 즐거움을 올려놓은 것 같다.,최고예요,2
5315535,vh****,2022-04-04 21:31:01.96,"저는 잘 모르겠어요 리뷰도 좋고해서 기대했는데,,",,2
5315435,sa******,2022-02-19 18:24:54.91,많은 것이 녹아있어 아무렇게나 장르를 정의하기 어려웠던... 낯선 세계를 쉽게 설명하면서도 충분히 아름답고 매혹적인 문장. 반전에 반전을 거듭하는 이야기... 해뜨는 새벽 마지막장 덮고나서 한참 허공을 응시하고 있었다.,최고예요,4
5315393,zo***,2022-01-03 17:15:22.406,흥미진진하네요. 마저 정독하겠습니다^^,집중돼요,4
5315634,os*******,2022-03-28 13:49:23.6,"왜 베스트셀러지? 
작전 세력이 있나?
아무리 끝까지 정독해도 답을 찾을수없다.
물고기는 존재하지 않는다?
그러다면 지구도 우리 인간도 존재하지않는다.
북극성에서 보면 지구는 존재하지 않는별이기때문이다.


편하게살자.",,1
5315620,ss*******,2022-03-19 21:33:46.323,잘 읽히긴 하는데...이렇게 극찬 받을 책인가 하는 생각이 들었다. 한 번 읽어봤으면 됐다 싶은 정도,,1
13229701,ka********,2024-02-28 21:00:52.141439,심오하고.. 오래도록 남을 것 같네요.,추천해요,4
12252026,so*******,2023-09-19 05:56:44.631244,"자기정당화가 역겹고, 우리는 사라질 존재이니 꼴리는데로 살라는 작가의 의도가 역겹다. 허무주의와 쾌락주의를 추구하는 쓰레기 그 이상 그 이하도 아닌.

그러나 글은 재밌다. 그래서 더욱 더 조심해야된다.",집중돼요,1
10180353,bl******,2022-11-18 21:53:06.015822,초반 뭔소리야 구간이 너무 길다,집중돼요,2
5315429,el****,2022-03-30 09:07:35.746,베스트셀러인지 잘 모르겠음,,3
5315358,ti*****,2022-03-12 17:51:53.32,"반 정도 읽을때까지 장르 파악도 안 되고 주제도 상상이 안 되었는데, 중후반 되니까 모든게 정리 되면서 명확해 졌어요. 재미있고 기발한 책인것 같아요!",최고예요,4
14960970,cd*********,2024-10-30 12:46:15.277659,"내가 지금껏 살아 온, 그리고 믿어 온 세상을 부정 당하는 느낌이었다. 인간은 얼마나 인간 중심적으로 세상을 정의 내리는지 깨달을 수 있는 통찰력 있는 작품 같다. ",도움돼요,4
