리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
12004228,sy*****,2023-08-06 00:43:30.205379,"아무런 배경음악도 깔지 않고 오롯이 활자와 나만 남은 고요 속에서 읽고 싶은 책. 

그렇게 이야기속으로 빨려 들어갔다 끝맺음과 함께 잠시 멍하게 된다.",최고예요,4
11996215,su*****,2023-08-04 19:16:37.751277,믿고 읽는 최은영 작가♡ 다 읽는 게 아까워요.,최고예요,4
12575343,ch*******,2023-11-19 22:42:58.951078,"최은영 작가님은 제가 가장 애정하는 작가님입니다. 역시나 이번 신작도 너무 좋았습니다. 최은영 작가님 책을 읽고 있으면 제 마음 속에만 맴돌던 감정들이 언어화됩니다. 다른 소설과는 달리 역동적인 사건들이 벌어지지는 않지만 정적인 상황 속에 있는 인물들의 감정들을 섬세하게 묘사하는 문장들을 보고 있으면 제가 치유받는 기분이 듭니다. 그리고 어떤 사건을 적극적으로 해결하려하고 풀어가려는 내용이 아닌 그저 흘러가는 인물들의 감정들을 바라보고 그 안에서 작가님만의 시선을 덭붙임으로써 새로운 시각에서 다양한 인물들의 감정을 느낄 수 있습니다.

1) 아주 희미한 빛으로도 - 제목 그대로 화려한 빛이 아닌 희미한 빛으로도 인물들이 서로를 비춰주며 서로를 이끌어주는 내용이 너무 좋았습니다. 거창하지 않아도 희미한 빛으로도..

2) 몫 - 읽으며 가장 공감이 많이 됐던 단편이었습니다. 평소 저는 방구석에서 백날 책 읽고 분노하면 뭐하나 하는 죄책감에 시달렸습니다. 그리고 끊임없는 분노에 지쳤습니다. 이러한 저의 감정들을 비슷하게 느끼고 있는 인물들이 나와 풀어가는 이야기가 너무 공감되었습니다.

3) 일년 - 결국 둘의 대화가 서로에서 조금은 살아갈 힘이 되어주었음을..

4) 답신 - 읽으며 가장 분노하고 가장 마음 아프고 답답하여 읽다가 몇 번을 책장을 덮게 만든 단편.. 글이 나쁘다는 것이 아니고 너무 공감이 가서 그랬습니다. 마지막에 언니에게 받았던 사랑을 깨닫는 장면에서 저 또한 타인의 감정을 함부로 재단하지 말자는 생각을 하게 되었습니다.

5) 파종 - 없어지지 않았으면 좋겠어..... 바라지 않아도 그 흔적은 사라지지 않을거야. p211

6) 이모에게 - 이모는 내가 여린 탓에 함부로 대우받고 상처받을까봐 두려워했다. 그게 어떤 기분인지 이모 자신이 누구보다 더 잘 알고 있었으니까. 그래서 이모는 자기 자신을 대하듯 나를 대했을 것이다. p261-262

7) 사라지는, 사라지지 않는 - 기남의 마음에는 사라지지 않는 방들이 있다. 언제든 그 문을 열면 기남은 그 순간을 느낄 수 있었다. 그날에 대한 기억도 마찬가지였다. 모든 것이 생생했다. (중략) 기남은 살며시 수시로 그 문을 열었다. 문을 열 때마다 기억의 세부는 조금씩 사라져갔다. 영원히 사라지지 않을 것 같던 마음의 통증도 마찬가지였다. 하지만 여전히 그 문을 열면 사라지지 않고 남아 있는 무언가가 있었다. 차갑고 단단하고 무거운 무언가가, 여전히.

역시나 이번 소설에서도 인물들의 연대를 볼 수 있었습니다. 그들의 연대를 통해 다시 위로도 받고, 다시 한번 힘을 낼 수 있을 거 같습니다. 항상 따뜻한 시선으로 인물들을 그려내는 최은영 작가님을 애정합니다. 너무 가깝지도 너무 멀지도 않은 거리에서 인물들을 그리지만 그 누구보다 온정 어린 시선이 느껴집니다.",재밌어요,4
11993392,he******,2023-08-04 02:36:45.574864,밝음밤으로 만난 작가님. 이렇게 좋은 글을 또 만날 수 있어서 좋아요. 사람에 대한 솔직한 감정과 성찰들이 마음 속 깊이 남아요. ,공감돼요,4
11990888,ss****,2023-08-03 21:01:44.653107,작가의 섬세한 터치가 문장 하나하나에 느껴져온다.,공감돼요,4
11988009,jh******,2023-08-03 14:36:04.214742,최고입니다. 추천하고 싶은 도서입니다 ,최고예요,4
11996899,mr****,2023-08-04 21:34:44.123626,재미있게 읽었습니다.,재밌어요,4
12271567,pe******,2023-09-22 16:31:05.983143,담담하게 써내려간 글들이 마음에 오래 박혀 여운이 남는 책입니다,공감돼요,4
12065738,po********************,2023-08-18 15:24:29.290816,"항상 기대하게 만드는 최은영 작가님의 글 
작가님께서 해주시는 한글귀 한글귀가 저에게는 빛이 되었습니다.
지칠 때 처음 최은영 작가님의 책을 봤고 그뒤로 쭉 보고있습니다 ㅎㅎ
내용 안의 단편소설도 너무 좋았습니다!!
아주 희미한 빛이 선명해져가는 기분 !! ",고마워요,4
11993169,fo*******,2023-08-04 00:45:49.122655,최은영 소설 좋아해요.,공감돼요,4
11990330,lo*******,2023-08-03 20:12:05.698514,제가 가장 좋아하는 작가님 🖤 작가님의 신간이라 바로 구매했지요. 쇼코의 미소를 몇 번씩 읽으며 작가님 신간을 기다려왔는데 이렇게 딱 .. 감사합니다 ,최고예요,4
11964059,ps********,2023-07-29 18:31:58.771901,기대됩니다. 전작들을 재미있게 읽었어요. ,재밌어요,4
12540406,cc******,2023-11-14 18:19:47.91796,섬세한 언어표현이 좋아요,고마워요,4
12126469,yh*****,2023-08-28 21:20:24.374645,최은영 작가님의 문체는 언제나 마음을 울리는 좋은 문체입니다,최고예요,4
12072057,ba*******,2023-08-19 09:02:22.455142,믿고 보는 최은영의 소설들 ,최고예요,4
12065470,ki*******************,2023-08-18 13:54:15.45432,"요번에 작가님을 알게되었는데 정말 대단하신분이네요ㅎㅎ
책을 읽어보니 책안에 있는 소설 7편 모두 정말 술술 읽혀서 정말 시간가는줄 몰랐습니다.
김은영작가님 책 찾아봐야 겠어요!
무엇보다 책이름이 너무 마음에 듭니다ㅎㅎㅎ
요즘 주위에도 추천드리고 있는 책이예요!!
 다들 읽어보세용:)",최고예요,4
12065344,dm**********,2023-08-18 13:23:22.210066,"아주 희미한 빛으로도 누군가에겐 희망이
누군가에게는 상처가 될 수 있겠다 싶었다
빛을 내어준 사람은 혹은 물건은 어렵지않은 노력과 힘으로 아주 희미한 빛을 내어줄 수 있겠지만
그 빛을 받은 사람은 그 빛이 어떤 의미가될까?
어떤 감정이던 빛을 준 사람의 합당의 몫이겠지만
빛을 줄때 과연 어떤 감정으로 주게될까?
의도해서든 의도가아니든 줄수 있을거다
이렇든 저렇든 받는자의 입장 또한 전적으로 알지는 못할거다

빛은 에너지를 가지고 있고 따뜻하기도 뜨겁기도 하다
그 경계가 애매모호하기때문에 나는 이렇게 생각해봤다
이 빛을 선의와 선행이라 바꾸어 말해보면 어떨까

책을 읽다보니 강사가 희원에게 앞으로 겪을일들에대한 조언과 그런 긍정적인면들이 가시밭길처럼 어려운길을 가더라도 그런 희비한 빛으로도 본인이 정한길을 갈수있다 용기를 주는듯한 메세지를 받은듯하다

아직 청년들이 힘들고 어려운시기나 나아갈길에 있어 한번씩 읽어봤음 좋을듯하다",힐링돼요,4
