리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
3371192,ai****,2020-08-12 14:57:22.28,"유명하고 잘읽힌다해서 읽어봤는데, 작가님 문체가 쉽게 잘읽혔고 매사 인생이 조용한적없는 나날이라 삶이 피곤하다생각했는데, 이 또한 경험이고 이런 여러 경험을하고 살아갈수 있는게 감사하다는 생각을하게되었어요.",최고예요,4
11641735,pi*******,2023-06-05 01:05:46.845743,"이런 글을 쓰고 천천히 읽어주길 바랐다는 작가의 말이 모순이다.
안진진 어떤 선택을 하든 행복하고 불행하길 그리고 다시 행복하길 바란다.",고마워요,4
11119656,ra*******,2023-03-18 04:04:14.781811,명작은 시대를 논하지 않는다,재밌어요,4
14282162,ju******,2024-07-30 16:28:20.926369,20대인 딸에게 <모순>을 권하고 싶지만 내 딸 역시 소의 귀를 가졌기에 스스로 찾아볼 날이 있길 고대해본다. 50대가 된 이제라도 이 책을 읽게 되어 고맙다. 남은 삶은 의연하게 받아들이고 싶다.,최고예요,4
3371439,du********,2020-09-30 18:45:27.393,최고의 책입니다. 인생책,공감돼요,4
3371582,se********,2020-08-11 12:27:38.913,말해 뭐합니까 양귀자 작가님 책입니다..정말 재밌게 읽었습니다 슬프기도 했고 우울하기도 했지만 더 깊은 감정을 느끼게 해준 책입니다,공감돼요,4
13734088,er******,2024-05-10 00:18:02.107187,"삶의 다양한 모순된 장면을 옅볼 수 있는 소설. 

번역본 소설에서는 느끼기 힘든, 우리나라 작가가 우리 말로 쓴 소설의 아름다운 문장 표현과, 삶의 진실된 면을 옅볼 수 있는 표현들을 만났습니다.  소설을 소개해 준 동료에게 고마운 마음이 느껴지네요. ",공감돼요,4
13476646,he*****,2024-04-02 12:10:14.622913,안진진이 행복해지길 바래,재밌어요,4
3371543,pg*****,2020-02-29 15:45:40.6,인생책 추천 이라고 지인께 들었습니다 ㅎㅎ 맞네요,고마워요,4
14402723,ja****,2024-08-16 14:06:47.171927,계속 베스트셀러 1위라길래 20여년만에 다시 읽어봤다. 내가 처음 이 책을 읽었을땐 20대여서 주인공 진진에 공감하며 읽었다면 세월이 많이 지나서 이번에 읽을땐 진진의 어머니에 빙의되어 읽었다.세대를 지나서도 살아남는 베스트셀러가 될 수 있었던 이유는 문장의 힘이다.,최고예요,4
13250509,ky*****************,2024-03-02 20:50:34.955042,재밌어요 한장한장 읽히는게 아쉬울 정도로,공감돼요,4
14331391,au*******,2024-08-05 10:19:08.630126,명성에 비해 내용적인 면에서 아쉬운 부분이 있어요. 워낙 옛날 소설이라... 그래도 공감가는 구절이 많았어요,공감돼요,3
15240451,yn*****,2025-01-11 23:21:22.468729,"양귀자작가님이 마지막 작가의말에서 이 책을 아주아주 천천히 읽어주면 좋겠다는 문장을 써두셨다. 내가 이책을 펼치고서 여섯시간만에 다 읽어버린 뒤 작가님의 마음을 알게됐다. 이렇게 끊지못할 소설을 쓰시고선, 책의 앞도 아닌 뒷장에 천천히 읽어주었으면 이라는 말을 남겨주시면 어떡해요. 이것마저 모순이야",공감돼요,4
14283965,dl**************,2024-07-30 21:58:28.464964,모순. 그것은 삶을 살아내는  힘,재밌어요,4
11587663,tw********,2023-05-27 12:25:12.507325,문장 하나 하나를 읽어갈 수록 작가가 문장 문장을 잘 준비해 주었구나 하는 잘 대접받는 느낌으로 소설을 읽을 수 있었다.,최고예요,4
15105080,ji******************,2024-12-09 15:19:32.843096," 안진진, 이해되지 않다가도 마음 깊숙한 곳을 툭- 건드릴 때면 마치 그와 동화가 된 것처럼 울컥하곤 했다. 나라면 다른 선택을 할 수 있을까? 설령 다른 선택을 했더라도 그에겐 최선이었을 것이다. 남들은 도저히 이해 못 해도 나는 그럴 수밖에 없던 것. 어딘가에서 살아 숨 쉬고 있을 것만 같았던 입체적인 캐릭터였다.

 책을 읽으며 이렇게 많은 양의 인덱스를 붙여본 적이 없었다. 마지막 에필로그에서 작가님 말씀 중에서 ‘이 소설은 천천히, 아주 천천히 읽어주면 좋겠다….’는 문장이 있었는데, 공감이 되었다. 한 장씩 넘길 때마다 쉬이 넘어가지 않았던, 수많은 활자들이 나를 감싸고 맴맴 돌았다. 

 누가 한 말인지 기억이 선명하지 않지만 사람은 남의 불행을 통해 위안을 얻는다는 내용이었다. 작년 겨울, 큰일을 겪고 난 뒤 깨달았다. ‘우리들은 남이 행복하지 않은 것은 당연하게 생각하고, 자신이 행복하지 않은 것에 대해서는 언제나 납득할 수 없어한다.’는 문장을 보곤, 나 역시 누군가의 불행은 자연스레 넘기곤 나 자신의 불행은 그토록 괴로워한다니, 인간은 이타적이면서 가장 이기적인 존재라는 것을 다시금 깨닫게 되었다. 

 진진이는 주체적이면서 줏대가 없어서 읽는 내내 답답한 마음이 들었다. 하지만 나에게도 그러한 면이 존재한다는 것을 알기에 계속해서 나를 대입해서 바라보고, 의문이 들 때 어딘가에 있을 진진이를 생각하곤 이해할 수밖에 없었다. 남들이 뭐라고 해도, 결국 그럴 수밖에 없었던 것들, 나만 알고 있는 그 미묘한 무언가를 말이다.

 알지만 그럴 수밖에 없었던 것, 체득하지 않고서야 느낄 수 없는 그런 것들. 괴로울 걸 알면서도, 후회와 후련함 사이를 걸어가는 나의 모순. 
 
 안진진을, 내 속에 어딘가에 자리하고 있는 안진진을, 누군가의 마음속에 자리하고 있을 안진진을 사랑한다. 수많은 모순들을.

 양귀자 작가님의 글은 트렌디하고 세련됐다. <나는 소망한다 내게 금지된 것을>이 92년에 출간된 걸 알았을 때, 받았던 충격이 생생하다. 모순 역시 98년도에 출간된 도서지만 최근에 나왔다고 해도 무방할 정도다. 이젠 작가님이 궁금하다. 현재는 글을 쓰시지 않지만, 그가 궁금해지던 책이었다. 포스트잇을 붙이며 책과 대화하며 읽을 때, 중간에 ‘양귀자 선생님의 명언집’이라고 쓸 정도로, 속으로 박수 치며 울고 위로받고 되돌아보며 읽게 되었다. 내년에 읽으면 또 어떨지, 30대, 40대에 읽으면 어떨지 궁금해지는 책이다. ",최고예요,4
14984302,15*****************,2024-11-05 09:54:45.190878,필사의 늪이라는 책 ..읽어봤는데 정말 그러네요 ,재밌어요,4
14331108,ke******,2024-08-05 08:40:41.006522,해질녘에는 돌아올 수밖에 없는,최고예요,4
14177934,pl******,2024-07-14 20:39:15.08938,"여운이 남는 책

",고마워요,4
15229099,io****,2025-01-09 11:45:56.704122,홀린듯이 읽다가 무서울정도로 자연스럽게 나 자신이 얼마나 모순적인 사람인지 다시한번 깨닫게 되는 책.. ,최고예요,4
14093485,la*******,2024-07-02 12:18:49.405651,여성분들이 인생책으로 꼽은 분들이 많으시더라구요~  인생책으로 꼽을 만큼은 아니지만 원미동사람들 이후 재밌게 잘 읽었어요. 시간이 지나 한번 더 읽고 싶습니다 :),재밌어요,4
12163973,so***,2023-09-04 15:02:06.073924,이렇듯 인간의 삶은 모순 투성이가 아닐까,공감돼요,4
10444218,wn*******,2023-01-02 06:03:48.24453,"제 인생 도서입니다. 삶의 방향에 대해 고민하게 돼요.
",고마워요,4
10401916,go*******,2022-12-26 13:08:03.932809,한 문장 한 문장 너무 소중한 책 이예요. 오랜시간이 지나 읽어도 그 감동이 그대로네요.,최고예요,4
3371665,in*******,2021-08-23 11:23:48.416,스테디셀러는 이유가 있다고 생각하는데 지금 읽어도 참 좋은 작품입니다,,4
15402607,kl********,2025-02-19 17:15:23.102655,"지리멸렬한 삶의 행복 
불행이 있기에 행복이 있다는 모순",최고예요,4
15117246,co******,2024-12-12 20:22:46.527631,내용이 너무 좋아요 왜 베스트셀러인지 알것 같으요 따듯합니다,고마워요,4
15117117,gh*****,2024-12-12 19:31:29.495348,인생책 인생책 하는 이유가 있다,고마워요,4
15092643,bh*******,2024-12-05 22:10:28.970383,"한참 전에 읽었고  시간이 많이 흐른 뒤  최근 다시 읽었는데  다르게 읽혔다.예전엔 와닿지 않던 부분이  이제서야  공감이 되는. 하지만  삶은 모순, 이라는 건 그때나 지금이나 여실히  느껴지는",재밌어요,3
15089425,zl*******,2024-12-04 22:42:38.955734,주변에 반드시 있을 사람사는 이야기,공감돼요,4
15085854,ur******,2024-12-03 21:41:24.212919,"전부터 마음에 드는 색 조합을 기다리다 샀어요 증쇄할때마다 표지 색이 달라지니 기대도 되고 재밌는 것 같아요
 워낙 유명한 책이라 많이 들어서 책은 저랑 잘 맞을 것 같은 기대감이 드는데 잘 읽겠습니다",공감돼요,4
15076093,an****************,2024-12-01 06:54:39.129463,"인생책이라는 리뷰보고 구매하게되었는데 넘 좋네요
감사합니다",고마워요,4
15062270,cb*************,2024-11-27 08:53:58.066721,추천하고 싶은 도서입니다,힐링돼요,4
15054132,gh*****,2024-11-24 18:50:13.071236,왜 오랫동안 베스트셀러인지 알겠습니다. 스토리도 스토리지만 작가님의 문체는 정말 아름답네요.  한국판 브람스 같달까요 무조건 소장해야 할 책입니다.,최고예요,4
15032989,fl********,2024-11-18 20:44:37.21034,모순. 인생은 모순이라는 것을 깨닫게된 나이라서 그런지요. 양면성이 있는 삶을 이제 인정하고 받아들이며 살아가고 있어요. 너무 짠하고 이해가 되기도 그렇지 않기도 한 주인공들의 이야기에 스며들어 내 삶 또한 그런 마음으로 바라보게 됩디다. 주변이들의 삶도요. 삶을 받아들이는 태도를 다른 시각으로 바꾸어준 책이예요.,최고예요,4
