리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5123313,ju******,2022-06-10 22:19:17.4,사업에 포커스 정조준한 책임  솔직히 이책이 베스트셀러를 몇주가 했다고 하는건 아프니까청춘이다 멈추면비로서 보이는것 같은 책과 같음 그냥 비슷하부류임 별로 추천하지 않아요 ,,1
5123320,su****,2022-04-05 09:53:20.576,사업을 준비하거나 사업을 하실 예정이 있으신 분들이 읽어보시면 좋을꺼같아요 단순 직장인 분들이 읽기엔 괴리감이 잇어요^^....,쉬웠어요,2
5123261,ne*****,2022-01-23 07:56:49.633,"미국 아마존 금융, 사업분야 1위,
대한민국 10년 연속 경제경영 베스트셀러

부의 추월차선 오리지널 책이
출간 10주년을 기념해 스페셜 에디션으로
한정판 양장으로 업그레이드 되어 최근에
새로 출간되었다.

10년 전에는 부의 추월차선 이야기가
미국에서나 가능한 이야기, 즉 우리나라에서
이 책대로 적용하기에는 무리라는 생각을
했었다.

그런데 최근에 우리나라 인스타마켓 국내
최고의 마케팅 전문가가 이 책을 주제로
1시간 유료 특강을 하셨는데 이를 계기로
이 책을 새로 구입해서 읽게 되었다.

부자가 되려면 인도나 서행차선이 아닌
추월차선으로 달려야만 성공한다.
부자가 되는 길에 지름길이 있고,
그 길은 부의 추월차선에 올라타야 한다.

추월차선에 올라타면 저자는 제한 속도없이
달릴 수 있는 멋진 길이 있다고 강조한다. 
그러면서 당신의 실행력이  바로 당신의
최고 속도 임을 강조하면서, 실행을 매우
강조한다.

맺음말에는 당신을 가두는 혼란스러운 과거에서
벗어나라고 지금부터는 미래에 초점을 맞춰서 
결단을 하라고 외친다.

여기서 끝이 아니다. 독자와의 Q&A 14페이지
분량과 이 책의 핵심내용을 총정리한 
추월차선 라이프스타일을 위한 40가지 다짐을
통해서 마지막 2페이지로 이 책은 마무리 된다.

이번 책은 10주년 기념 개정판(한정 양장판)이고,
기존 책은 초판으로 무려 75쇄를 찍고
현재는 절판되었다. 

뒷표지에는 이 문구가 가장 눈에 띤다.
부자처럼 보일 것인가, 진짜 부자로 살 것인가

이 책은 다른 어떠한 부자되기 책보다도
단시간 내에 기하급수적으로 돈을 버는 방법을
수학공식처럼 치밀하고 잘 다녀진 방법으로
제시한다. 생각해봐라! 수학공식은 누구에게도
다 똑같다. 그런데 부의 추월차선도 수학공식처럼
적용이 가능하다고 주장한다. 그리고 그 주장을
이룬 사람이 바로 이 책을 쓴 엠제이 드마코다.

뒷표지에는 10주년 기념 개정판답게 우리나라
부자들의 추천사도 함께 실었다. 신사임당, 
이상한 리뷰의 앨리스, 단희TV 모두 이 책을
강력추천한다.",도움돼요,4
5123304,hj*****,2022-04-27 03:18:53.626,"그 동안 내가 봐왔던 재태크 관련 도서의 통념을 깨버려서 당황스러웠다.
대부분 재테크 조언에선 시간으로 돈을 벌라하지만 저자는 시간이 곧 돈이므로 시간을 제일 절약해야한다고 말한다.
늙어서 부자이면 무슨 의미가 있겠냐며 지금 당장 부자가 되는 길을 찾으라 한다.
다 너무 놀라운 얘기들이지만 저렇게 할 수 없기에 소수가 이 세상을 지배하는 것 같다.
다시 한 번 읽어보고 부의 정의를 다시 내려야겠다.",최고예요,3
10524893,co********,2023-01-13 09:53:06.868221,강한 어조로 부자가 되어야겠다는 의지를 자극 시키는 재미있는 책이지만. 상투적인 내용의 반복과 자신의 신념과 다른 요소들을 폄하하는 느낌의 문장들은 아쉬웠습니다. ,쉬웠어요,4
12435960,ja******,2023-10-26 19:31:01.999019,온라인 사업으로 성공하고 싶으신 분들에게는 유용한 도서라고 생각합니다. ,추천해요,4
11610281,zo*******,2023-05-31 14:58:30.764227,초중반은 별로인데 중후반에는 의미있는 문구가 많네요,쉬웠어요,4
11591966,le*******,2023-05-28 13:54:37.718877,추천해서 읽었는데 볼만합니다.,도움돼요,4
5123310,ch*****,2022-03-21 22:33:24.91,읽으면 읽을수록 놀라운 책,집중돼요,4
5123342,yl******,2022-03-12 22:01:33.283,"첨엔 빌려서 보고 이건 사서 소장해야하는 책이라고
느끼고 구매합니다
인생책&#55357;&#56397;&#55356;&#57339;",집중돼요,4
13805768,ga****,2024-05-20 16:26:16.050656,"소문난 잔치 먹을 것 하나 없다네
를 넘어 불량식품만 있었네요.",추천해요,1
12227608,eu******,2023-09-15 12:57:28.620169,"많은 사람들이 읽었다고해서 좋은책이 아님을 알 수 있었습니다. 노동의 가치를 폄하하는 태도가 불쾌했습니다.
책의 전체적인 수준이 낮고, 뻔한 내용이 다수 등장합니다.
부자가 남들보다 우월하다는 마인드가 저변에 깔려있습니다.
사회에 도움이 안되는 이기적인 내용이 많습니다.
사업시작전 혹은 사치가 과한 사람이 읽기에 적절합니다.",쉬웠어요,1
13372955,eh******,2024-03-18 07:28:14.71685,부의 추월차선 읽고 많이 도움이 돼었습니다,도움돼요,4
13385554,hu*******,2024-03-19 20:21:18.101675,드디어 나도 한권 득템 했음!^^ ,도움돼요,4
11144245,bl*****,2023-03-20 08:46:20.044401,"공감되는 부분이 있고, 저자가 10년도 전에 온라인사업으로 이룬 부라 이질감도 조금 있습니다 ",도움돼요,3
10529805,yo*****,2023-01-13 22:07:28.735179,"조금 도움이 되긴 하지만, 글쎄요....",도움돼요,3
13372939,fa******,2024-03-18 07:21:52.663625,추천해요 감사합니다.,추천해요,4
13329522,su*******,2024-03-12 09:47:40.142998,일찍 읽을 수록 이득인 도서.,도움돼요,4
13322258,mu****,2024-03-11 11:20:07.663996,도서관에서 빌려보고 내용이 좋아서 구매했네요.,도움돼요,4
13286465,sj****,2024-03-06 18:14:17.907897,부를 좇는 사람들에게 제시하는 비교적 현실적인 제안,추천해요,4
10492447,gg*****,2023-01-09 09:09:48.612608,읽어보고싶던 책이라 주문했어요,집중돼요,4
13385552,hu*******,2024-03-19 20:20:40.938372,드디어 나도 한권 득템~^^ ,도움돼요,4
13341019,ju****,2024-03-13 20:53:09.871486,부를 막연히 생각하던 내가 달라졌다!,집중돼요,4
13309130,kk*******,2024-03-09 12:48:53.37266,부자 될거예요!!!,추천해요,4
13308891,s3******,2024-03-09 12:05:59.433099,매우매우 도움되고 좋아요,도움돼요,4
13298518,wo*******,2024-03-08 13:48:41.35227,유익한책입니다. 좋아요.,추천해요,4
13282924,ho*****,2024-03-06 08:22:43.365703,추천받아서 읽었는데 재밌어요. ,도움돼요,4
13279804,lg***,2024-03-05 22:07:37.037771,부의 세계에 대해 알 수 있는 책입니다.,추천해요,4
13228928,ls*******,2024-02-28 19:12:19.215085,좋은 책 잘보겠습니다,집중돼요,4
13210733,rl********,2024-02-26 07:26:55.621891,도움되는 책입니다 ㅎㅎ,도움돼요,4
13207084,go******,2024-02-25 22:50:20.495762,추천할만한 도서입니다,집중돼요,4
