리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
5436952,tr*******,2021-10-25 19:54:46.9,성공하는 방법이 아닌 삶을 대하는 근본적인 자세를 일깨워줍니다. 평소 존경하는 분의 책을 읽게 되어 너무 좋습니다.,고마워요,4
10282506,pj*****,2022-12-07 23:22:14.840567,"손흥민의 아버지가 아닌
손웅정의 아들 손흥민이였다.

에세이집이 아닌 육아서, 자기계발서, 인생철학서 였다.",고마워요,4
10202069,ga*******,2022-11-23 06:57:24.649547,"65권의 대량 구매가 처음인데 배송 및 고객응대에서 참 좋은 느낌을 받아습니다
기존 예상보다 빨리 받아서 더 좋았구요
빨리 읽어보고 싶네요^^",최고예요,4
5437017,il*******,2021-10-19 01:23:17.56,"얻는 게 많았어요, 용기도 얻고 힘도 얻습니다!",힐링돼요,4
10315239,rl*******,2022-12-13 23:42:12.308827,"월드컵이후 손흥민이 진가를 알게되면서 종종 언론에 보이는 손흥민 아버지가 궁금했고
손흥민을 보며 훌륭한 아버지였을거라 지레짐작하고 재미로, 단순히 궁금해서 책을 구매했다
그런데 읽는 내내 너무 재밌고 그의 철학에 닭살이 돋았다
전문 작가도 아닌데 어떻게 이렇게 독자들에게 와닿는 글을 썼을까.. 한문장 한문장 이사람의 깊이가 보였고 복잡했던 내 마음과 삶을 바라보는 시선을 담백하고 심플하게 만들어주는 역할을 하고있다.  이런 책을 발견할때면 정말 책의 가치를 새삼 느끼게 된다. 이런 책을 내주어 너무 감사하다",최고예요,4
5437016,lw*****,2021-11-02 15:29:27.96,삶의 기본에 관한 책,고마워요,4
10202165,wl******,2022-11-23 08:04:23.956001,아이를 키우는 엄마로서 배우고 싶은 철학을 가지고 계시네요..,공감돼요,3
5436950,co****,2022-09-22 20:52:46.63,손흥민 선수도 대단하지만 그 선수가 있기까지 부모님의 역할이 대단하다고 생각해요. 잘 읽겠습니다.,고마워요,4
5436970,ch********,2022-06-14 21:41:27.23,손흥밈 선수가 왜 이렇게 세계최고의 선수가 되었는지 어렴풋이 느낄 수 있었습니다. 기본에 충실하지만 그 기본을 지독하리만큼 지킬수 있는사람이ㅜ몇이나 될까요. 감명 깊었습니다!!!!!,고마워요,4
5436999,se******,2021-10-29 19:38:37.16,읽기 쉽게 쓰여 있네요.선물 받으신분이 좋아했어요,최고예요,3
5436967,sh***,2022-09-22 07:50:30.603,나오자마자 구매해서 읽었네요,고마워요,3
5436938,Ko********,2021-10-27 21:51:52.603,많은것을 느끼고 생각하게 해주네요,고마워요,4
13652506,bl********,2024-04-29 02:32:50.091544,잘 읽었습니다    .,재밌어요,2
10487960,js*******,2023-01-08 15:34:49.30208,손웅정님의 담박하고 기본을 중요하는 철학이 잘 담긴 책입니다. 꼭 축구뿐만 아니라 다른 분야에서도 진정한 프로가 되기 위한 마음가짐에 대해 쉽게 작성하신 책입니다.,최고예요,4
10469713,pl*****,2023-01-06 00:01:02.940652,정말 대단한 실행력을 봤습니다 ,최고예요,4
10459005,rl*******,2023-01-04 17:46:43.845523,정말 감동적이고 존경스러운 책입니다 꼭사서 읽어보세요 운동선수라서 무식할줄 알았는데 삶의 가치가 확고하고 책읽기를 좋아해서 그런가 글도 잘 쓰셨고 잘 읽혀졌어요,최고예요,4
10452599,js*****,2023-01-03 15:14:03.819076,재밌개 잘 봤어요 ㅎ,고마워요,4
10443938,lh******,2023-01-02 01:25:49.046527,책 내용이 공감돼요!,공감돼요,3
10404019,js******,2022-12-26 18:52:03.495097,"베리베리 굿 마인드
배울점이 많아요",고마워요,4
10295119,be********,2022-12-10 11:33:25.91978,삶을 치열하고 진정성 있게 사는 사람의 이야기가 보고 싶어서 구매했고 좋은 자극을 받았습니다,고마워요,4
10188369,bi*****,2022-11-20 20:40:08.66216,최고가 되는것은 기본에서부터 노력으로 쌓아가는것이다,공감돼요,4
10129517,pa******,2022-11-08 14:17:22.952352,올해 최고의 책입니다 ,고마워요,4
5436948,hy*******,2022-09-15 22:21:16.696,손흥민 에세이에 이어 잘 읽었습니다,고마워요,4
5436943,wo*****,2022-09-14 05:12:16.496,"축구 좋아하는 사춘기 아들을 위해 구매했어요.
이책을 통해서 사춘기를 잘 넘겼으면 좋겠네요",힐링돼요,4
5436942,ki****,2022-09-13 00:22:55.506,많은 것을 느끼게 해주는 책입니다,고마워요,4
5436982,jw***,2022-07-31 23:09:12.736,치열한 세상에서 치열하게 살아야 하는 현대인에게 위로가 되는 책입니다만 본인과 가족들도 언젠가는 그 치열함에서 벗어나 치유의 시간이 필요할거라 생각됩니다,고마워요,4
5436951,ba*******,2022-06-15 22:45:51.326,시간을 들여 읽을만한 가치가 있는 책입니다,공감돼요,4
5436979,ha****,2021-12-07 12:59:05.583,기본에 충실해라는 글쓴이의 마음이 확고하게 비춰지는 책입니다,고마워요,4
5436945,bc******,2021-12-04 21:44:53.61,이 책을 통해 인생에 대해 한 수 배웁니다,공감돼요,4
15384595,ym*****,2025-02-16 09:26:02.918721,"축구선수로서의 삶, 아버지로서의 삶, 지도자로서의 삶
자신의 삶에 대한 반성과 성찰로 빚어낸 강건한 신념과 철학!",최고예요,3
15327385,ku********,2025-02-03 13:35:31.366469,기본에서 시작되는 모든 것,고마워요,4
15242181,ss******,2025-01-12 14:22:40.27797,한 해를 시작하는데 결심을 세우는데 최고입니다. ,최고예요,4
15192616,dp***,2025-01-01 11:27:01.023577,역시 손웅정이에요..,최고예요,4
15061166,ss******,2024-11-26 21:03:42.138841,교보문고에서는 냉장고를 살 수 있어서 선물용으로 보관용으로 너무 좋은 것 같습니다. 감사합니다.,최고예요,4
15061118,ss******,2024-11-26 20:54:03.039876,양장군이라 보관하기도 좋고 선물하기도 참 좋아요,공감돼요,4
15029486,lo*******,2024-11-17 23:31:18.489799,최고예요.공감돼요.,최고예요,4
15021059,ye********,2024-11-15 15:24:17.973656,너무재밌어요~!ㅎㅎㅎㅎ,고마워요,4
