리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
15020851,a0********************,2024-11-15 14:56:10.45549,"하....솔직히 뭐라 이 책을 설명해야할지 모르겠네요 저는 이책이 유발하라리작가의 첫 서적이다 보니 전작은 어떠했는지 모르겠지만 저는 이 책을 읽겠다고 하면 저는 읽지 말라고 하고 싶네요 일단 책내용이 너무 모호합니다 보통 모호해지면 설명을 해 주는데 이책의 설명은 무슨말인지 더 모르게 하고 전문지식을 요구하는등 일반인 기준에서 무엇을 설명하고 싶은건지 모를 정도로 설명을 못하네요 그리고 문법이 틀린건지 뭔가 잘못된게 있어 읽기 불가능하게 만듬(ex)정보는 현실을 재현하기도 안하기도한다 하지만 정보는 항상연결 한다)아직 100페이지 정도 읽은 감상은 정말 모든 독자들이 읽으라고 만든 책인지 그게 아니라 전작을 읽었거나 생물 쪽 기초 지식을 가진 사람들만 읽으라고 만든 책인지 모르겠네요
 이 책을 만든 유발하라리작가가 잘못했는지 아님 번역을 한 사람이 잘못을 했는지 둘중하나가 범인이다",쉬웠어요,1
14885698,kb*****,2024-10-12 09:36:08.432159,이 이스라엘 출신의 역사학자는 새로운 통찰력으로 탄소기반의 생명체가 원자가 아닌  비트로 이루어진 환경에서 어떻게 살아가며 아울러 변화된 환경에 어떻게 적응하는지에 대한 숙고를 이 책에 담았다. 현대 사회의 네트워트와 인류의 몽밀함에 대한 사색과 규명이 돋보이는 멋진 작품이다. ,최고예요,4
15026486,cy***,2024-11-16 23:59:25.072419,사피엔스 이후로 유발 하라리의 책은 나오면 꼭 읽게 됩니다. 미래의 중심은 과연 AI일지.. 그 미래를 알지 못하지만 하라리의 통찰을 기반으로 준비할 수 있을 듯 싶다. ,추천해요,4
14948730,ro******,2024-10-27 15:12:24.945465,"농업혁명, 산업혁명, 그리고 AI혁명으로 이어지는 인류 역사를 ‘정보 네트워크’라는 새로운 관점으로 재해석한다.
이전의 점토판, 인쇄기, 라디오 등과 같은 도구 정보 혁명의 역사, 결과, 한계를 살펴보고 인간의 통제와 이해를 벗어나 사회, 문화, 역사를 주도적으로 만들어 나갈 수 있는, 인간보다 강력한 구성원이 되고 있는, 지금의 AI혁명에 대한 보다 정확한 역사적 관점을 제공한다.
또한 컴퓨터 기반 네트워크의 새로운 특징은 무엇이며 그것이 인간의 삶에 어떤 의미를 갖는지 살펴보고, 컴퓨터 기반의 네트워크가 정치적으로나 개인적으로 완전히 새로운 현실을 창출할 것이라 예측한다.
특히 스스로 목표를 추구하고 결정을 내릴 수 있는 컴퓨터의 출현이 정보 네트워크의 기본 구조를 변화시킨다는 것을 이야기하고, 아래와 같이 질문한다.

·새로운 컴퓨터 기반 네트워크에서 점점 무력해지는 소수로 살아간다는 것이 인간에게 무엇을 의미할까?
·새로운 네트워크는 우리의 정치, 사회, 경제, 일상생활을 어떻게 변화시킬까?
·수입억 개의 비인간 존재에게 끊임없이 감시당하고, 지시받고, 영감을 얻고, 제재를 받는 것은 어떤 느낌일까?
·이 경악스러운 신세계에 적응하고 거기서 살아남아 번성하기 위해 우리는 어떻게 달라져야 할까?

마지막으로 인간은 대규모 협력 네트워크를 구축함으로써 막대한 힘을 얻었지만, 바로 네트워크를 구축하는 그 방식 때문에 애초에 힘을 지혜롭게 사용하기가 쉽지 않았음을 이야기하고, 지혜로운 네트워크를 구축하기 위한 대안으로 정보에 대한 순진한 관점과 포퓰리즘적 관점을 모두 버리고, 컴퓨터 기반 네트워크는 무오류라는 환상에서 벗어나 강력한 자정장치를 갖춘 제도를 구축할 것을 제안한다.
무엇보다 아직은 네트워크와 힘을 다루는 통제권이 우리 인간에게 있고, 우리 앞에 놓인 많은 선택지 중 더 나은 세계를 만들 수 있는 길은 분명 있을 것이며, 우리가 노력한다면 그 길로 들어설 수 있다고 강조하며 마무리한다.

과거, 현재 그리고 미래로 이어지는 AI혁명의 정의, 가능성, 위험, 대처 방안에 대해서 그리고 AI혁명에 대한 유발 하라리만의 역사적 관점을 보여준다는 점에서 상당히 유의미하였다.
다소 과한 상상 또는 의구심이 아닐까 싶은 막연한 것들을 이토록 깊이있고 재미있게 이야기할 수 있는 사람은 유발 하라리만이 유일하지 않을까 하는 생각도 들었다.
AI혁명의 본질을 이해하고 싶다면 읽어보기를 권한다.",집중돼요,4
15021663,ny*****,2024-11-15 17:13:33.593702,미래를 보는 시각이 넓어진것같아요,집중돼요,4
15126317,je*****,2024-12-15 11:18:33.382477,첫 몇 페이지 읽고 덮었습니다.당체 무얼 이야기하고자 하는지 알수가 없어서..ㅠ,집중돼요,2
14925427,ks****************,2024-10-21 22:05:33.877357,아직 읽기 전입니다. 꼼꼼히 잘 읽을게요~:),최고예요,4
15140559,ju****,2024-12-19 00:50:16.945863,올햐 최고의 논픽션. 눈이 열리는 느낌.,추천해요,4
15138578,pa******,2024-12-18 15:19:16.924186,무심코 지나쳤던 많은 사실들… 사는데 중요치 않다는 이유로 뒤로 미뤘던 일들이 이번 텍스트로 인해 인식의 변화를 가져왔습니다.,추천해요,4
15333218,su*******,2025-02-04 18:14:11.442396,생각보다 별로였어요.,도움돼요,2
15304319,fr*****,2025-01-28 23:06:59.751223,"하라리의 저서는 대개 인류역사를 이래저래 잘 버무린 벽돌책이죠. 사피엔스, 호모데우스, 21세기..., 극한의 경험 등 재미있게 읽었던 지난 시간을 다시 맛보고 싶어 구매했어요.",최고예요,4
