리뷰번호,회원ID,작성일시,리뷰내용,감정키워드,평점
10079845,ru*****,2022-10-29 03:50:33.447236,작가분의 통찰력에 감탄하고 흥미롭게 읽었습니다.,재밌어요,4
1751592,ru********,2019-06-09 12:16:04.733,좋아하는 웹툰에서 언급해서 구매.... 저 같은 분 잇으시죠??? 역시 알랭드보통이져....,고마워요,4
1751707,y8*******,2021-09-20 22:07:08.46,불안이 사라지진않지만 위안이 되어서 좋습니다.,고마워요,4
11595794,64*******,2023-05-29 13:52:02.452119,문장 하나하나가 인간의 속마음을 핏셋으로 콕콕 찌르는. 그런 느낌이다.,최고예요,4
11487263,pi********,2023-05-09 12:22:11.660043,"나온지 오래되었지만 언제 읽어도 진리인 말들이 많아서
손이 가는 책입니다.표지가 세월따라 계속 바뀌어서 
다음표지도 기대가 되는 재미가 있네요 ㅎㅎ",공감돼요,4
11476956,oo*******,2023-05-07 12:14:25.938152,단순한 에세이인줄 알았는데 철학책이었네요. 그럼에도 불구하고 너무 무겁지 않게 쓰여서 재미있게 읽었습니다.,고마워요,4
10611073,rl******,2023-01-24 02:19:19.954892,새로운 시각으로 불안을 마주하게 해주는 책,최고예요,4
1751659,da****,2020-11-12 11:03:58.123,현시대 살아가면서 우리가 왜 불안한지 정확하게 뼈때려주는책,힐링돼요,4
11534258,oo*******,2023-05-18 17:08:47.691097,단순히 가벼운 에세이인줄 알았는데 생각보다 깊이 있는 철학책이었음. 근래 읽은 철학책 중 아주 재미있게 읽은 책 중 하나.,최고예요,4
11349487,js****,2023-04-15 10:17:34.323006,추천해주고싶은책입니다,최고예요,4
11800943,ma*******,2023-07-03 19:39:26.834609,불안의 근원을 찾아가는 여정. 나만 불안한게 아니구나 라는 암도가 느껴집니다,힐링돼요,4
11275871,wl******,2023-04-03 13:43:25.262937,읽다보면 어려운 부분도 없지 않지만 공감되는 부분이 많아요,공감돼요,4
10871447,ra*******,2023-02-21 20:38:20.757016,너무나 좋아하던 책이었는데 최근에 베스트에 다시 올라오길래 다시 샀습니다 제목은 불안이지만 내용은 힐링과 위안입니다,힐링돼요,4
11087247,ji*****,2023-03-15 03:51:04.273177,처음에는 독특했지만 세월이 흐르면서 자연스럽게 받아들여진 관념들은 많이 있다.,공감돼요,4
10594579,so****,2023-01-21 12:03:43.289323,"알랭드 보통의 불안이라는 책은 심리적인 치료를 위해서 탄생된 책이 아니었다.
오히려 그보다 근본적인 문제를 발견하게 되고 환경의 중요성과 내가 어느 위치에 있으며 시대정신을 통해서 나는 어떻게 불안을 느끼는지 알수있게 해준다. 이러한 객관적인 시점만 알게되도 앞으로의 삶에 큰 도움이 된다고 생각한다. 
불안의 원인과 그 해결법을 제시하며 이를 통해서 불안을 느끼는 현대인들이
많은 도움이 될거라고 확신이 드는 책이었다. ",공감돼요,4
10586847,yo*******,2023-01-20 04:12:05.674803,기대이상으로 좋았습니다! 생각이 확장되는 느낌이 드는 책입니다:),최고예요,4
11945987,pj***,2023-07-26 14:35:00.149506,불안의 이유와 해결방법을 알 수 있어 좋았어요,고마워요,4
1751643,de********,2020-09-11 11:07:23.84,불안을 떨치기 위해 산 책인데 번역이 엉망이라는 평 때문에 벌써부터 불안하다.,,3
1751688,il******,2019-12-30 09:05:24.326,"내년이면 쉰살.
자녀교육에 대한 기대와 실망.
나 자신의 사회적 지위와 경제적 성취에 대한 실망.
부모님의 고령화에 따른 질병에 힘들어 하시는 모습의 안타까움.
이런 힘듬의 원천은 무엇이며? 어떻게 사는것이 이런 힘듬을 극복내지는 회피 할수 있는지에 대한 작은 힌트를 주는 책.",힐링돼요,4
11828219,si*******,2023-07-07 01:44:01.012292,첨엔 &ldquo;낭만적인 연애와 그 후의 일상&rdquo; 책을 읽었는데 너무 작가님한테 홀릭 되어서 사게 되었습니다,최고예요,4
11637672,ar******,2023-06-04 11:28:02.294125,그가 생각하는 불안의 원인과 그 불안을 해소하기 위한 방법들을 볼 수 있어서 좋았어요.,최고예요,4
11494183,gi*****,2023-05-10 18:06:37.737596,불안에 대한 고찰 훌륭하다.,공감돼요,4
10738253,ew*******,2023-02-07 19:39:45.325053,불안에 대한 다양한 접근을 통해 풀어가는게 흥미롭습니다.,힐링돼요,4
1751695,bj*****,2020-10-02 09:25:36.826,너무 좋아요,고마워요,4
1751552,tm****,2020-05-13 16:22:36.863,원래 알랭드보통 책 잘 못읽어서 좀 겁이 났는데 역시나.. 잘 안읽혀요ㅎㅎㅎ 진짜 읽다가 눈썹 찡그리게 됨. 잘 이해가 안되서- 문장 두번 읽게 되고 초반에는 불안이라는 개인적인 감정이 사회 문화 경제 정치 예술 전반에 걸쳐 이야기 하는것이 나름 흥미 있어서 재밌었는데 점점 갈수록 안읽힙니다. 번역가의 문제인지 알랭드보통님이 보통 아니게 어렵게 글을 쓰시는지는 모르겠어요.,,3
1751611,ch****,2016-06-30 18:11:43.4,번역이 정말 엉망이다. 쉬운문장도 이해하기 난해하고 어렵게  옮겨놨다. 번역가는 우리말부터 다시 배우는게 나을거같다.,,2
11271380,js****,2023-04-02 21:03:25.548079,추천해주고 싶은 책입니다,재밌어요,4
10714013,da********,2023-02-04 21:08:24.98963,삶을 보는 눈이 달라집니다. ,최고예요,4
10678231,sl*****,2023-02-01 15:33:03.976969,이 불안은 어디에서 부터 오는 것일까 생각하게 되는 책,고마워요,4
10494091,hy******,2023-01-09 15:26:18.958248,"무언가 말하고 싶지 않은 생각을 들킨 기분입니다.
공감도 되고 이해도 되고&hellip;",재밌어요,4
10413910,yi****,2022-12-28 09:30:19.890124,"알쓸인잡에서 언급하기에 궁금해서 구매했다
내 불안의 원인을 찾아가는데 도움이 되는 책
원인을 아니 해결방법을 찾을 수 있어서 좋다
하지만 생각보다 손이 잘 가지 않아 끝까진 못읽었다",힐링돼요,3
